air-temperature-profile;ghi-profile;wind-speed-profile;surface-roughness-profile;electricity-load-profile;drinking-water-demand;timeindex;cf-aware-profile
11.262506103500016;0.0;11.247356964452242;0.5884409547;79.88343333333333;0.0;2022-01-02T20:00:00Z;3.074546339969492
10.64553222660004;0.0;11.133774464862586;0.5881682634;36.91793333333334;0.0;2022-01-02T21:00:00Z;5.057991385573195
10.682702636700014;0.0;9.992206507889213;0.5889903903;344.75266666666664;0.0;2022-01-02T22:00:00Z;9.171893797536779
10.263513183600026;0.0;8.950233888204943;0.5890563726;88.33578333333331;0.0;2022-01-02T23:00:00Z;3.456675321492879
9.744287109400034;0.0;8.63240905450538;0.589034915;30.10035;0.0;2022-01-03T00:00:00Z;6.537824211101679
8.874108886700014;0.0;8.959540210536181;0.5897966027;38.96683333333333;0.0;2022-01-03T01:00:00Z;9.110499267192356
8.447930908200021;0.0;10.127839894912004;0.5927363634;27.883866666666663;0.0;2022-01-03T02:00:00Z;2.169621988740293
8.725122070300017;0.0;10.732962865112524;0.593113184;30.80048333333333;0.0;2022-01-03T03:00:00Z;9.400417736394187
8.875695800800031;0.0;12.98681207578355;0.5931774974;34.41685;0.0;2022-01-03T04:00:00Z;5.500028548928832
8.6512695312;0.0;13.768715862756752;0.5931972861;34.184533333333334;0.0;2022-01-03T05:00:00Z;5.9454039249334
8.284722900400027;0.0;13.919180810854671;0.5931971073;33.602133333333335;0.0;2022-01-03T06:00:00Z;3.2685678272187637
8.238549804700028;0.0;12.076765028272863;0.5929428935;47.167983333333325;0.1199999999999999;2022-01-03T07:00:00Z;7.047040155373538
8.117456054700028;4.568888888888889;11.120777019524306;0.592325747;68.3335;5.119;2022-01-03T08:00:00Z;7.596548582103145
8.315545654300024;44.035555555555554;10.310123549324915;0.591524899;60.83425;20.119;2022-01-03T09:00:00Z;3.064030961068017
8.74096069340004;75.18222222222222;10.440294364559008;0.5910840631;62.0008;0.0;2022-01-03T10:00:00Z;8.689764100006391
9.252343750000025;129.77777777777777;10.39863924719779;0.5898178816;33.8342;0.0;2022-01-03T11:00:00Z;9.33852070951735
9.53191528320002;116.26666666666668;10.571858776298786;0.5887660384;437.00055;0.0;2022-01-03T12:00:00Z;5.810334995931427
9.429803466800024;113.29777777777778;10.211773175505224;0.5880587101;26.66865;0.0;2022-01-03T13:00:00Z;9.0369424132616
9.29583129880001;56.10666666666667;10.271723860704114;0.5876934528;10.001999999999995;0.0;2022-01-03T14:00:00Z;2.682711074223224
8.95891723630001;19.164444444444445;9.7759574084817;0.5874530077;44.33498333333334;0.0;2022-01-03T15:00:00Z;7.933757754964533
8.539758300800031;0.0;9.835714155365;0.5873544812;98.00215;0.0;2022-01-03T16:00:00Z;7.865077974353371
8.116845703100012;0.0;9.47906719482773;0.5872861743;244.8352;0.0;2022-01-03T17:00:00Z;6.777336098373747
7.602746582000009;0.0;9.834072850656623;0.5872542262;78.6337;0.0;2022-01-03T18:00:00Z;5.304412093627715
7.525781250000023;0.0;8.664436500635334;0.5871925354;96.86676666666663;0.0;2022-01-03T19:00:00Z;5.547735846875664
7.19039306640002;0.0;9.188903512719484;0.5871961713;95.55025;0.0;2022-01-03T20:00:00Z;7.8638136316998
7.17962036130001;0.0;9.417222928676509;0.5873063207;78.26773333333334;0.0;2022-01-03T21:00:00Z;1.9348637452009607
6.778649902300003;0.0;9.092381368474252;0.5878446102;87.88533333333332;0.0;2022-01-03T22:00:00Z;6.424912094376892
6.548303222700042;0.0;8.61715668646853;0.5877584815;402.6025666666666;0.0;2022-01-03T23:00:00Z;7.493604476145436
6.299279785200042;0.0;8.555537913408992;0.5877113938;30.567566666666668;0.0;2022-01-04T00:00:00Z;9.612034624601558
6.319482421900034;0.0;8.67719764446111;0.5876752734;31.150616666666664;0.0;2022-01-04T01:00:00Z;5.774270100529845
6.5536132812000005;0.0;8.201004944873004;0.5876294374;34.766683333333326;0.0;2022-01-04T02:00:00Z;7.962401955305293
6.284753418000037;0.0;7.774933959730792;0.587629199;36.050066666666666;0.0;2022-01-04T03:00:00Z;3.786569778787106
6.117822265600012;0.0;7.442798824029457;0.5876526833;33.48355;0.0;2022-01-04T04:00:00Z;6.1365632917329265
5.845239257800017;0.0;6.727090368135211;0.587744236;37.45061666666666;0.0;2022-01-04T05:00:00Z;7.882682905312815
5.853723144500009;0.0;6.706342170445771;0.5878683925;35.5849;0.0;2022-01-04T06:00:00Z;5.070680927809449
5.9002319336000255;0.0;6.333336904166101;0.5879803896;9.6845;5.119;2022-01-04T07:00:00Z;2.9475052711422385
6.100671386700014;4.64;6.553936345215686;0.5881301165;23.66718333333333;20.119;2022-01-04T08:00:00Z;3.962141819793736
6.415429687500023;27.96444444444445;6.165887840929284;0.5883124471;41.00131666666665;0.1199999999999999;2022-01-04T09:00:00Z;4.269886483884174
6.447808837900027;62.91555555555556;5.681128090709294;0.5923855305;52.00113333333333;0.0;2022-01-04T10:00:00Z;7.111043570691862
6.676843261700014;64.71111111111111;5.698122135374648;0.5929902792;50.50078333333333;0.0;2022-01-04T11:00:00Z;7.456299930771525
6.667657470700021;67.91111111111111;5.453771636136836;0.5929905772;70.00065;0.0;2022-01-04T12:00:00Z;2.976602635389949
6.8621459961000255;48.76444444444444;5.388746732293592;0.5929905176;136.6676;0.0;2022-01-04T13:00:00Z;1.8499599612399715
6.8002258301000325;26.41777777777778;6.438521593284125;0.5929972529;70.001;0.0;2022-01-04T14:00:00Z;1.7685339167793577
6.539514160200042;11.608888888888888;6.5979121065838;0.5930053592;503.3339;0.0;2022-01-04T15:00:00Z;8.953775058149521
6.153131103500016;0.0;7.754386783325224;0.5930178165;181.00145;0.0;2022-01-04T16:00:00Z;7.203266957793847
5.96285400390002;0.0;8.66220567275155;0.5930433869;553.4506333333334;0.0;2022-01-04T17:00:00Z;5.713728865855773
5.857141113300031;0.0;8.346691324691852;0.5930390358;86.33393333333333;0.0;2022-01-04T18:00:00Z;5.0149536774637795
6.1049133301000325;0.0;7.754283464742698;0.5930310488;87.61693333333332;0.0;2022-01-04T19:00:00Z;6.645325559127662
5.972741699200014;0.0;7.195745865995863;0.5930196643;88.43356666666665;0.0;2022-01-04T20:00:00Z;1.8788443414252594
5.61809692380001;0.0;6.951301925757158;0.5930202007;64.08515;0.0;2022-01-04T21:00:00Z;1.300816137992903
5.325402832000009;0.0;6.644388571751581;0.5929210782;19.1361;0.0;2022-01-04T22:00:00Z;6.361914002645122
4.588952636700014;0.0;5.963804312550868;0.5928894877;26.71806666666667;0.0;2022-01-04T23:00:00Z;5.64039980003044
3.5328918457000213;0.0;4.86594093545202;0.5929065943;40.133633333333336;0.0;2022-01-05T00:00:00Z;2.9997349537939813
2.8714843750000227;0.0;6.001483654072707;0.5928902626;38.616716666666655;0.0;2022-01-05T01:00:00Z;7.3934728581869855
2.771203613300031;0.0;6.598591468960056;0.5928446054;36.283383333333326;0.0;2022-01-05T02:00:00Z;7.457622408103911
2.5853515625000227;0.0;6.606811735928489;0.5928685665;28.58373333333333;0.0;2022-01-05T03:00:00Z;9.302750753955001
2.346337890600012;0.0;6.384989556570642;0.5929177999;37.10015;0.0;2022-01-05T04:00:00Z;3.2695089124896692
2.166558837900027;0.0;6.941845278767526;0.5928942561;45.033583333333326;0.0;2022-01-05T05:00:00Z;2.4418255835922498
2.052941894500009;0.0;7.515154276897394;0.5929435492;28.116733333333336;0.0;2022-01-05T06:00:00Z;7.189788101540725
2.165795898400006;0.0;8.314333321804746;0.5930377245;9.783866666666668;0.1199999999999999;2022-01-05T07:00:00Z;7.981462343509137
2.136193847700042;7.768888888888889;9.0537161297154;0.5928744674;33.000733333333336;25.118;2022-01-05T08:00:00Z;9.448277923732835
2.418176269500009;60.782222222222224;9.556590388597591;0.5922092199;63.66688333333334;0.1199999999999999;2022-01-05T09:00:00Z;2.3951848703137006
2.91890869140002;145.38666666666666;9.276182745435673;0.5906825662;70.0;0.0;2022-01-05T10:00:00Z;5.981289276777733
3.478234863300031;203.23555555555555;9.41157689095396;0.5898194313;65.3338;0.0;2022-01-05T11:00:00Z;9.429721117402146
3.89553222660004;199.78666666666663;11.27301795283287;0.5891004205;44.16838333333334;0.0;2022-01-05T12:00:00Z;5.225821764330455
3.963525390600012;124.48;11.366998225950166;0.5887252688;750.33395;0.0;2022-01-05T13:00:00Z;6.317637507194877
3.4726806641000394;61.653333333333336;11.784958878791342;0.5884947181;70.001;0.0;2022-01-05T14:00:00Z;8.284534176001513
2.8576904297000283;15.608888888888888;11.30213869069638;0.5890685916;70.001;0.0;2022-01-05T15:00:00Z;1.2104924905435774
2.131982421900034;0.0;10.903537706420217;0.5891993642;53.001283333333326;0.0;2022-01-05T16:00:00Z;8.52387340993303
2.6259094238000102;0.0;10.780468463127535;0.5900126696;494.81743333333327;0.0;2022-01-05T17:00:00Z;1.432737764777913
3.4837890625000227;0.0;11.001149565053762;0.5912239552;86.23425;0.0;2022-01-05T18:00:00Z;7.386192239708619
3.602380371100025;0.0;11.52909387737162;0.5919988751;86.4172;0.0;2022-01-05T19:00:00Z;7.249492967369193
3.964135742200028;0.0;11.266670886624611;0.591612339;90.20003333333332;0.0;2022-01-05T20:00:00Z;5.52673991472087
4.016381835900006;0.0;10.519472596520917;0.5914912224;73.18363333333332;0.0;2022-01-05T21:00:00Z;1.595449962106208
3.828393554700028;0.0;8.794544556096445;0.5921384096;53.63536666666666;0.0;2022-01-05T22:00:00Z;5.256496639029097
3.74019775390002;0.0;8.75954033121285;0.5919648409;6.418200000000001;0.0;2022-01-05T23:00:00Z;8.409735616014487
3.221154785200042;0.0;8.938988725438797;0.5919152498;30.5668;0.0;2022-01-06T00:00:00Z;3.056027450198515
2.6660095215000297;0.0;9.653740879003127;0.5921995044;37.91675;0.0;2022-01-06T01:00:00Z;5.16184368705085
1.9297729492000144;0.0;9.971247062665691;0.5923130512;34.88348333333333;0.0;2022-01-06T02:00:00Z;9.169918901750552
1.42281494140002;0.0;9.92206086609552;0.5920988321;33.25021666666667;0.0;2022-01-06T03:00:00Z;2.957613629459112
1.0283447266000394;0.0;9.293051112176364;0.5916282535;28.46685;0.0;2022-01-06T04:00:00Z;6.462903627918361
0.3293701172000283;0.0;8.755634607830592;0.5912339687;31.383483333333327;0.0;2022-01-06T05:00:00Z;7.797042417371168
-0.3537048339999842;0.0;8.463833315116618;0.5909309983;28.46675;0.0;2022-01-06T06:00:00Z;8.007830790446466
-0.9079956054999913;0.0;8.816712530801254;0.590754509;8.033366666666666;5.118999999999999;2022-01-06T07:00:00Z;5.165377405630737
-0.6012329101999967;12.284444444444444;8.984077418982292;0.5906162262;46.00081666666667;20.119;2022-01-06T08:00:00Z;8.582164372153361
0.2163940430000366;81.88444444444444;8.767256737078528;0.5902237892;37.167366666666666;0.1199999999999999;2022-01-06T09:00:00Z;9.852078446971888
1.009484863300031;147.5911111111111;7.962409830947178;0.5894060731;62.6674;0.0;2022-01-06T10:00:00Z;2.8428869001657415
1.8560424805000368;212.3733333333333;6.991718497668452;0.5887073278;62.3341;0.0;2022-01-06T11:00:00Z;5.8043969222691025
2.45113525390002;209.0311111111111;6.082144250336191;0.58812958;67.66786666666667;0.0;2022-01-06T12:00:00Z;5.730710230948636
2.777795410200042;188.58666666666667;4.845871872937608;0.5877557993;195.335;0.0;2022-01-06T13:00:00Z;8.746820111291399
2.507653808600025;118.57777777777778;4.258455071046555;0.5875977278;712.1677166666667;0.0;2022-01-06T14:00:00Z;6.655002155620216
0.8174682617000144;36.23111111111111;4.279064982447152;0.5875694752;210.66825;0.0;2022-01-06T15:00:00Z;8.377600599014928
-0.7821411132999856;0.0;4.811647257023444;0.5875943303;59.00118333333333;0.0;2022-01-06T16:00:00Z;4.3017682795345955
-1.2587646483999606;0.0;5.034631638775427;0.5876521468;58.43438333333334;0.0;2022-01-06T17:00:00Z;9.042851837893128
-1.3102783202999717;0.0;5.721670227414955;0.5877245069;68.06693333333334;0.0;2022-01-06T18:00:00Z;1.9760915115882403
-1.1481994628999814;0.0;6.31591060889078;0.5878253579;62.8837;0.0;2022-01-06T19:00:00Z;2.7682867841788985
-0.9098266601999968;0.0;6.602528883021937;0.5879401565;84.68365;0.0;2022-01-06T20:00:00Z;3.1423261136177603
-1.1449951171999828;0.0;6.542128324577637;0.5880511403;67.26729999999999;0.0;2022-01-06T21:00:00Z;1.214857321236141
-1.5427612304999911;0.0;6.902829474586135;0.5882279873;66.3853;0.0;2022-01-06T22:00:00Z;5.527956095787513
-1.7619079589999842;0.0;7.116599130141884;0.5883865356;69.16798333333334;0.0;2022-01-06T23:00:00Z;9.171307133797118
-1.7015747069999634;0.0;7.077530156044402;0.588508904;0.0;0.0;2022-01-07T00:00:00Z;3.1599020114515888
-1.7440856933999953;0.0;7.057054008005609;0.5885719657;0.0;0.0;2022-01-07T01:00:00Z;1.465128723617513
-1.8730224608999608;0.0;7.165351681088251;0.5886539817;0.0;0.0;2022-01-07T02:00:00Z;8.219359296272128
-1.9608825683999955;0.0;7.378897343142293;0.5887268782;0.0;0.0;2022-01-07T03:00:00Z;6.668032077908125
-1.9566101073999675;0.0;7.729767557753443;0.5887609124;0.0;0.0;2022-01-07T04:00:00Z;7.62315726528678
-1.6618408202999717;0.0;7.902253464551665;0.5887340903;0.0;0.0;2022-01-07T05:00:00Z;5.750069856153953
-1.3140014647999578;0.0;8.119967128693768;0.5886484981;0.0;0.0;2022-01-07T06:00:00Z;4.487922156946211
-0.9624389647999578;0.0;8.614049050786392;0.5885512233;0.0;5.119;2022-01-07T07:00:00Z;8.09456029402966
-0.4136718749999772;7.928888888888889;8.984612189000044;0.5884187818;0.0;20.119;2022-01-07T08:00:00Z;1.7808192660302495
0.2232910156000116;48.01777777777778;9.199858577439894;0.5881891847;0.0;0.1199999999999999;2022-01-07T09:00:00Z;9.402917863117636
1.0362792969000338;91.44888888888887;9.203196677952814;0.5880282521;0.0;0.0;2022-01-07T10:00:00Z;3.8967381107847103
1.825006103500016;124.48;9.10389089117244;0.5879638195;0.0;0.0;2022-01-07T11:00:00Z;6.056345535104334
1.9822937012000352;101.90222222222222;9.49223573171654;0.5881999135;0.0;0.0;2022-01-07T12:00:00Z;8.862988562331543
1.7033935547000283;90.86222222222224;8.902074812986282;0.5883716345;0.0;0.0;2022-01-07T13:00:00Z;6.925356125258913
1.4123168945000089;60.33777777777778;8.20986460923968;0.5885706544;0.0;0.0;2022-01-07T14:00:00Z;5.934564398174811
1.1422363281000116;17.20888888888889;8.041164830481579;0.5886978507;0.0;0.0;2022-01-07T15:00:00Z;8.765635324764588
1.120812988300031;0.0;7.568603566157022;0.5889185667;0.0;0.0;2022-01-07T16:00:00Z;9.415571712715316
1.2535644531000116;0.0;7.71469123470434;0.5890524983;0.0;0.0;2022-01-07T17:00:00Z;3.1102816372985056
1.1733032227000422;0.0;7.441212439393815;0.5891026258;0.0;0.0;2022-01-07T18:00:00Z;1.1318056228111009
1.1832824707000211;0.0;7.155677393069129;0.5891865492;0.0;0.0;2022-01-07T19:00:00Z;4.415416824858556
1.170617675800031;0.0;7.270295492666437;0.5892711878;0.0;0.0;2022-01-07T20:00:00Z;1.7030093624176323
1.075555419900013;0.0;7.166972455439939;0.5893319845;0.0;0.0;2022-01-07T21:00:00Z;2.5474119534216397
0.7315917969000338;0.0;7.336752338658997;0.5892122984;0.0;0.0;2022-01-07T22:00:00Z;7.212261892469341
0.6993041992000144;0.0;7.329898055257574;0.589312315;0.0;0.0;2022-01-07T23:00:00Z;6.345233930924968
0.6808105469000338;0.0;7.50534238346715;0.5895795822;31.266866666666665;0.0;2022-01-08T00:00:00Z;4.114694938292931
0.579980468800045;0.0;7.648166108644927;0.5898191929;31.150266666666663;0.0;2022-01-08T01:00:00Z;6.970641420795689
0.2181640625000227;0.0;7.512101421566375;0.5899394751;31.033433333333328;0.0;2022-01-08T02:00:00Z;8.756890603119498
0.1441894531000116;0.0;7.497812000473165;0.590061605;32.5501;0.0;2022-01-08T03:00:00Z;6.139294719628626
0.3974853516000394;0.0;7.495755960329512;0.5900442004;39.31671666666666;0.0;2022-01-08T04:00:00Z;5.289493806997108
0.7136474609000061;0.0;6.454519224239888;0.5899415612;35.817116666666664;0.0;2022-01-08T05:00:00Z;1.7603187459781218
0.8540283203000172;0.0;5.948534726950623;0.589920342;40.217766666666655;0.0;2022-01-08T06:00:00Z;3.900976307807107
0.8482910156000116;0.0;6.195286191074422;0.5899080634;21.666966666666667;25.118;2022-01-08T07:00:00Z;8.813730974038368
0.5289245605000019;8.142222222222221;6.104264277868231;0.5898644924;45.000183333333325;0.1199999999999999;2022-01-08T08:00:00Z;5.010823205655823
0.748345947300038;53.12;5.762038433137935;0.5897248983;66.00006666666667;0.1199999999999999;2022-01-08T09:00:00Z;7.1196781646729335
1.4334350586000255;117.15555555555557;5.545075946076899;0.589684248;59.000183333333325;0.0;2022-01-08T10:00:00Z;6.012591152963151
1.7453552246000186;155.34222222222223;5.144725080947503;0.5893737674;52.0003;0.0;2022-01-08T11:00:00Z;7.784335103462972
2.203820800800031;167.5911111111111;6.223285701355137;0.5890345573;59.0006;0.0;2022-01-08T12:00:00Z;2.1276151047215546
2.420373535200042;155.73333333333332;5.833852870640664;0.5887475014;37.00155;0.0;2022-01-08T13:00:00Z;2.8818257265781067
2.3049560547000283;98.63111111111112;5.099935650655594;0.5886049867;181.1684;0.0;2022-01-08T14:00:00Z;7.140967569046754
1.8382812500000227;29.83111111111111;5.5885747029758575;0.5885685086;586.00185;0.0;2022-01-08T15:00:00Z;9.780191160026055
1.4724670410000158;0.1066666666666666;6.374552498558268;0.5885618329;260.0018;0.0;2022-01-08T16:00:00Z;8.333447767400044
1.4182373047000283;0.0;6.361508477921007;0.5885492563;66.85146666666667;0.0;2022-01-08T17:00:00Z;7.1354627108299296
1.205377197300038;0.0;6.561246545303217;0.5885965228;81.1846;0.0;2022-01-08T18:00:00Z;3.628773813942714
0.8265014648000033;0.0;7.325851402148385;0.5886191726;80.88434999999998;0.0;2022-01-08T19:00:00Z;8.867464385706755
0.3833862305000366;0.0;7.762221274187586;0.5886641145;75.83375000000001;0.0;2022-01-08T20:00:00Z;4.822940703308623
0.0246520996000185;0.0;8.181955376869084;0.5887047648;48.66755;0.0;2022-01-08T21:00:00Z;8.184090892016693
-0.3639892577999717;0.0;8.970063315691343;0.5882949233;54.35196666666666;0.0;2022-01-08T22:00:00Z;8.35629928686444
-0.6399291991999689;0.0;9.289621949729549;0.5882843733;236.26795;0.0;2022-01-08T23:00:00Z;6.247567798368506
-0.8650268554999911;0.0;9.862591473749884;0.5882555246;29.16701666666667;0.0;2022-01-09T00:00:00Z;5.641531220979056
-0.8410400390999939;0.0;9.78517138028726;0.588173151;38.85011666666666;0.0;2022-01-09T01:00:00Z;8.264839697078697
-1.0730651854999564;0.0;9.43136786804854;0.5880545378;36.63356666666667;0.0;2022-01-09T02:00:00Z;4.614728420722596
-0.8716796874999773;0.0;9.364772054154644;0.5879559517;28.933366666666664;0.0;2022-01-09T03:00:00Z;9.810274050745592
-0.7009643554999911;0.0;9.26474043724312;0.5878508687;26.3669;0.0;2022-01-09T04:00:00Z;5.327928537017102
-0.6194213866999689;0.0;9.276745790809954;0.5877590179;29.98358333333333;0.0;2022-01-09T05:00:00Z;6.655366411479993
-0.4488891601999967;0.0;9.364071618356348;0.5876834393;21.350933333333334;0.0;2022-01-09T06:00:00Z;6.814866839854557
-0.3270629882999856;0.0;9.115805801393176;0.5876126289;10.216899999999995;25.118;2022-01-09T07:00:00Z;2.0615337092727426
0.0812011719000338;9.831111111111111;8.830267438222748;0.5875476599;30.333883333333336;0.1199999999999999;2022-01-09T08:00:00Z;1.4822140603709362
0.5157714844000338;47.12888888888889;8.417535118065317;0.5874564648;59.000183333333325;0.1199999999999999;2022-01-09T09:00:00Z;8.847036796401845
1.1345153809000408;72.85333333333334;7.056227495434977;0.5873571038;58.0002;0.0;2022-01-09T10:00:00Z;6.4058902396443465
1.750604248000002;73.63555555555556;6.785028410490184;0.5872998238;64.0001;0.0;2022-01-09T11:00:00Z;3.5347372881437673
2.344262695300017;114.72;6.444446940625536;0.5872719884;70.00046666666667;0.0;2022-01-09T12:00:00Z;4.9995716858628825
2.595330810500002;102.86222222222224;5.597574664562422;0.5872709751;93.83525;0.0;2022-01-09T13:00:00Z;7.1388622095229595
2.4590698242000144;54.66666666666666;5.4097482953388205;0.5873638988;432.16775;0.0;2022-01-09T14:00:00Z;9.678006113756913
2.329858398400006;12.284444444444444;4.911889198519144;0.5879157186;66.3347;0.0;2022-01-09T15:00:00Z;7.835325390174706
2.154077148400006;0.0355555555555555;4.203411373804736;0.5885733962;63.16835;0.0;2022-01-09T16:00:00Z;4.67889199031719
2.068109130900041;0.0;4.144980531580438;0.5892747641;61.268066666666655;0.0;2022-01-09T17:00:00Z;9.92418872795141
2.079858398400006;0.0;4.270446192082417;0.5901575089;74.91693333333333;0.0;2022-01-09T18:00:00Z;6.178779263612866
1.8579345703000167;0.0;4.509310449758121;0.5914563537;79.51678333333332;0.0;2022-01-09T19:00:00Z;9.749687897085014
1.6631103516000394;0.0;4.182865155057953;0.5919286609;83.66688333333333;0.0;2022-01-09T20:00:00Z;2.8311977930723264
1.6469360352000422;0.0;3.835172747941208;0.5925841331;77.86689999999999;0.0;2022-01-09T21:00:00Z;2.093972309051987
2.715173339800004;0.0;5.306162684189342;0.5930014253;641.41725;0.0;2022-01-09T22:00:00Z;9.361224192093275
3.028527832000009;0.0;5.280807260437065;0.5929970145;236.16838333333328;0.0;2022-01-09T23:00:00Z;4.399576205067309
3.0615478516000394;0.0;4.78353372827533;0.5929942727;30.45028333333333;0.0;2022-01-10T00:00:00Z;5.093214113339709
3.3745971680000366;0.0;4.357798057734031;0.5929929018;28.35013333333333;0.0;2022-01-10T01:00:00Z;2.4736761623259884
3.301110839800004;0.0;4.7581518072815925;0.5929889083;31.96695;0.0;2022-01-10T02:00:00Z;2.762702105929332
3.4520202637000352;0.0;5.621115406938868;0.5929893255;31.38365;0.0;2022-01-10T03:00:00Z;3.1303233019678296
3.338586425800031;0.0;5.300403736600688;0.592992425;34.06695;0.0;2022-01-10T04:00:00Z;3.4897796477385903
