kpi,value
annuity_total,140.70353570542144
variable_costs_total,235.7256068020156
system_cost_total,376.42914250743706
total_upfront_investments,1447.5672
specific_system_cost,0.3075828561225073
land_requirement_additional,1.447567221570432
land_requirement_total,1.447567221570432
total_water_footprint,0.0
