timeindex,ghi-profile,elec-profile,water-profile
2022-03-13T21:00:00Z,0.0,1,1
2022-03-13T22:00:00Z,0.0,1,1
2022-03-13T23:00:00Z,0.0,1,1
2022-03-14T00:00:00Z,0.0,1,1
2022-03-14T01:00:00Z,0.0,1,1
2022-03-14T02:00:00Z,0.0,1,1
2022-03-14T03:00:00Z,0.0,1,1
2022-03-14T04:00:00Z,0.0,1,1
2022-03-14T05:00:00Z,0.0,1,1
2022-03-14T06:00:00Z,0.0,1,1
2022-03-14T07:00:00Z,18.85507,1,1
2022-03-14T08:00:00Z,177.45761,1,1
2022-03-14T09:00:00Z,429.21957,1,1
2022-03-14T10:00:00Z,558.18567,1,1
2022-03-14T11:00:00Z,768.5453,1,1
2022-03-14T12:00:00Z,935.0246,1,1
2022-03-14T13:00:00Z,974.16235,1,1
2022-03-14T14:00:00Z,917.4167,1,1
2022-03-14T15:00:00Z,790.2065,1,1
2022-03-14T16:00:00Z,597.3891,1,1
2022-03-14T17:00:00Z,361.26584,1,1
2022-03-14T18:00:00Z,127.91583,1,1
2022-03-14T19:00:00Z,4.7425,1,1
2022-03-14T20:00:00Z,0.0,1,1
2022-03-14T21:00:00Z,0.0,1,1
2022-03-14T22:00:00Z,0.0,1,1
2022-03-14T23:00:00Z,0.0,1,1
2022-03-15T00:00:00Z,0.0,1,1
2022-03-15T01:00:00Z,0.0,1,1
2022-03-15T02:00:00Z,0.0,1,1
2022-03-15T03:00:00Z,0.0,1,1
2022-03-15T04:00:00Z,0.0,1,1
2022-03-15T05:00:00Z,0.0,1,1
2022-03-15T06:00:00Z,0.0,1,1
2022-03-15T07:00:00Z,21.890938,1,1
2022-03-15T08:00:00Z,194.7209,1,1
2022-03-15T09:00:00Z,440.00095,1,1
2022-03-15T10:00:00Z,669.97046,1,1
2022-03-15T11:00:00Z,850.00446,1,1
2022-03-15T12:00:00Z,960.3615,1,1
2022-03-15T13:00:00Z,992.1477,1,1
2022-03-15T14:00:00Z,936.7968,1,1
2022-03-15T15:00:00Z,804.1713,1,1
2022-03-15T16:00:00Z,606.4638,1,1
2022-03-15T17:00:00Z,350.40244,1,1
2022-03-15T18:00:00Z,127.8174,1,1
2022-03-15T19:00:00Z,4.8409376,1,1
2022-03-15T20:00:00Z,0.0,1,1
2022-03-15T21:00:00Z,0.0,1,1
2022-03-15T22:00:00Z,0.0,1,1
2022-03-15T23:00:00Z,0.0,1,1
2022-03-16T00:00:00Z,0.0,1,1
2022-03-16T01:00:00Z,0.0,1,1
2022-03-16T02:00:00Z,0.0,1,1
2022-03-16T03:00:00Z,0.0,1,1
2022-03-16T04:00:00Z,0.0,1,1
2022-03-16T05:00:00Z,0.0,1,1
2022-03-16T06:00:00Z,0.0,1,1
2022-03-16T07:00:00Z,20.610937,1,1
2022-03-16T08:00:00Z,160.7358,1,1
2022-03-16T09:00:00Z,442.38037,1,1
2022-03-16T10:00:00Z,675.2709,1,1
2022-03-16T11:00:00Z,827.94946,1,1
2022-03-16T12:00:00Z,914.54486,1,1
2022-03-16T13:00:00Z,907.2096,1,1
2022-03-16T14:00:00Z,727.5695,1,1
2022-03-16T15:00:00Z,638.33203,1,1
2022-03-16T16:00:00Z,505.42758,1,1
2022-03-16T17:00:00Z,305.16006,1,1
2022-03-16T18:00:00Z,121.26979,1,1
2022-03-16T19:00:00Z,4.496354,1,1
2022-03-16T20:00:00Z,0.0,1,1
2022-03-16T21:00:00Z,0.0,1,1
2022-03-16T22:00:00Z,0.0,1,1
2022-03-16T23:00:00Z,0.0,1,1
2022-03-17T00:00:00Z,0.0,1,1
2022-03-17T01:00:00Z,0.0,1,1
2022-03-17T02:00:00Z,0.0,1,1
2022-03-17T03:00:00Z,0.0,1,1
2022-03-17T04:00:00Z,0.0,1,1
2022-03-17T05:00:00Z,0.0,1,1
2022-03-17T06:00:00Z,0.0,1,1
2022-03-17T07:00:00Z,18.608923,1,1
2022-03-17T08:00:00Z,129.45837,1,1
2022-03-17T09:00:00Z,274.35855,1,1
2022-03-17T10:00:00Z,554.198,1,1
2022-03-17T11:00:00Z,816.21625,1,1
2022-03-17T12:00:00Z,879.14856,1,1
2022-03-17T13:00:00Z,900.4979,1,1
2022-03-17T14:00:00Z,770.84265,1,1
2022-03-17T15:00:00Z,703.414,1,1
2022-03-17T16:00:00Z,582.6858,1,1
2022-03-17T17:00:00Z,341.40976,1,1
2022-03-17T18:00:00Z,123.12413,1,1
2022-03-17T19:00:00Z,4.627639,1,1
2022-03-17T20:00:00Z,0.0,1,1
2022-03-17T21:00:00Z,0.0,1,1
2022-03-17T22:00:00Z,0.0,1,1
2022-03-17T23:00:00Z,0.0,1,1
2022-03-18T00:00:00Z,0.0,1,1
2022-03-18T01:00:00Z,0.0,1,1
2022-03-18T02:00:00Z,0.0,1,1
2022-03-18T03:00:00Z,0.0,1,1
2022-03-18T04:00:00Z,0.0,1,1
2022-03-18T05:00:00Z,0.0,1,1
2022-03-18T06:00:00Z,0.0,1,1
2022-03-18T07:00:00Z,24.23757,1,1
2022-03-18T08:00:00Z,193.45732,1,1
2022-03-18T09:00:00Z,416.5839,1,1
2022-03-18T10:00:00Z,578.81305,1,1
2022-03-18T11:00:00Z,770.0385,1,1
2022-03-18T12:00:00Z,922.4709,1,1
2022-03-18T13:00:00Z,863.559,1,1
2022-03-18T14:00:00Z,882.93933,1,1
2022-03-18T15:00:00Z,747.86865,1,1
2022-03-18T16:00:00Z,601.229,1,1
2022-03-18T17:00:00Z,365.49957,1,1
2022-03-18T18:00:00Z,129.3107,1,1
2022-03-18T19:00:00Z,5.1199307,1,1
2022-03-18T20:00:00Z,0.0,1,1
2022-03-18T21:00:00Z,0.0,1,1
2022-03-18T22:00:00Z,0.0,1,1
2022-03-18T23:00:00Z,0.0,1,1
2022-03-19T00:00:00Z,0.0,1,1
2022-03-19T01:00:00Z,0.0,1,1
2022-03-19T02:00:00Z,0.0,1,1
2022-03-19T03:00:00Z,0.0,1,1
2022-03-19T04:00:00Z,0.0,1,1
2022-03-19T05:00:00Z,0.0,1,1
2022-03-19T06:00:00Z,0.0,1,1
2022-03-19T07:00:00Z,25.468298,1,1
2022-03-19T08:00:00Z,196.95264,1,1
2022-03-19T09:00:00Z,449.23975,1,1
2022-03-19T10:00:00Z,644.1904,1,1
2022-03-19T11:00:00Z,834.79236,1,1
2022-03-19T12:00:00Z,945.42847,1,1
2022-03-19T13:00:00Z,985.4853,1,1
2022-03-19T14:00:00Z,932.1856,1,1
2022-03-19T15:00:00Z,800.6596,1,1
2022-03-19T16:00:00Z,604.4618,1,1
2022-03-19T17:00:00Z,366.61548,1,1
2022-03-19T18:00:00Z,130.52504,1,1
2022-03-19T19:00:00Z,5.1855555,1,1
2022-03-19T20:00:00Z,0.0,1,1
2022-03-19T21:00:00Z,0.0,1,1
2022-03-19T22:00:00Z,0.0,1,1
2022-03-19T23:00:00Z,0.0,1,1
2022-03-20T00:00:00Z,0.0,1,1
2022-03-20T01:00:00Z,0.0,1,1
2022-03-20T02:00:00Z,0.0,1,1
2022-03-20T03:00:00Z,0.0,1,1
2022-03-20T04:00:00Z,0.0,1,1
2022-03-20T05:00:00Z,0.0,1,1
2022-03-20T06:00:00Z,0.0,1,1
2022-03-20T07:00:00Z,27.240591,1,1
2022-03-20T08:00:00Z,208.32475,1,1
2022-03-20T09:00:00Z,453.6869,1,1
2022-03-20T10:00:00Z,681.75287,1,1
2022-03-20T11:00:00Z,858.71814,1,1
2022-03-20T12:00:00Z,965.4651,1,1
2022-03-20T13:00:00Z,992.0821,1,1
2022-03-20T14:00:00Z,930.6595,1,1
2022-03-20T15:00:00Z,801.97235,1,1
2022-03-20T16:00:00Z,602.9849,1,1
2022-03-20T17:00:00Z,364.515,1,1
2022-03-20T18:00:00Z,128.40813,1,1
2022-03-20T19:00:00Z,5.3004165,1,1
2022-03-20T20:00:00Z,0.0,1,1
2022-03-20T21:00:00Z,0.0,1,1
2022-03-20T22:00:00Z,0.0,1,1
2022-03-20T23:00:00Z,0.0,1,1
2022-03-21T00:00:00Z,0.0,1,1
2022-03-21T01:00:00Z,0.0,1,1
2022-03-21T02:00:00Z,0.0,1,1
2022-03-21T03:00:00Z,0.0,1,1
2022-03-21T04:00:00Z,0.0,1,1
2022-03-21T05:00:00Z,0.0,1,1
2022-03-21T06:00:00Z,0.0,1,1
2022-03-21T07:00:00Z,28.454931,1,1
2022-03-21T08:00:00Z,211.5411,1,1
2022-03-21T09:00:00Z,457.74014,1,1
2022-03-21T10:00:00Z,685.724,1,1
2022-03-21T11:00:00Z,862.91907,1,1
2022-03-21T12:00:00Z,969.40344,1,1
2022-03-21T13:00:00Z,997.61224,1,1
2022-03-21T14:00:00Z,940.3414,1,1
2022-03-21T15:00:00Z,806.14056,1,1
2022-03-21T16:00:00Z,610.0248,1,1
2022-03-21T17:00:00Z,369.81543,1,1
2022-03-21T18:00:00Z,130.75476,1,1
2022-03-21T19:00:00Z,5.1855555,1,1
2022-03-21T20:00:00Z,0.0,1,1
2022-03-21T21:00:00Z,0.0,1,1
2022-03-21T22:00:00Z,0.0,1,1
2022-03-21T23:00:00Z,0.0,1,1
2022-03-22T00:00:00Z,0.0,1,1
2022-03-22T01:00:00Z,0.0,1,1
2022-03-22T02:00:00Z,0.0,1,1
2022-03-22T03:00:00Z,0.0,1,1
2022-03-22T04:00:00Z,0.0,1,1
2022-03-22T05:00:00Z,0.0,1,1
2022-03-22T06:00:00Z,0.0,1,1
2022-03-22T07:00:00Z,30.013855,1,1
2022-03-22T08:00:00Z,218.79434,1,1
2022-03-22T09:00:00Z,468.3738,1,1
2022-03-22T10:00:00Z,690.9096,1,1
2022-03-22T11:00:00Z,878.5578,1,1
2022-03-22T12:00:00Z,985.64935,1,1
2022-03-22T13:00:00Z,1012.2171,1,1
2022-03-22T14:00:00Z,955.3893,1,1
2022-03-22T15:00:00Z,819.8265,1,1
2022-03-22T16:00:00Z,619.4769,1,1
2022-03-22T17:00:00Z,377.2163,1,1
2022-03-22T18:00:00Z,135.64493,1,1
2022-03-22T19:00:00Z,5.628646,1,1
2022-03-22T20:00:00Z,0.0,1,1
2022-03-22T21:00:00Z,0.0,1,1
2022-03-22T22:00:00Z,0.0,1,1
2022-03-22T23:00:00Z,0.0,1,1
2022-03-23T00:00:00Z,0.0,1,1
2022-03-23T01:00:00Z,0.0,1,1
2022-03-23T02:00:00Z,0.0,1,1
2022-03-23T03:00:00Z,0.0,1,1
2022-03-23T04:00:00Z,0.0,1,1
2022-03-23T05:00:00Z,0.0,1,1
2022-03-23T06:00:00Z,0.0,1,1
2022-03-23T07:00:00Z,30.456944,1,1
2022-03-23T08:00:00Z,210.376,1,1
2022-03-23T09:00:00Z,467.96353,1,1
2022-03-23T10:00:00Z,696.04596,1,1
2022-03-23T11:00:00Z,870.2872,1,1
2022-03-23T12:00:00Z,967.02405,1,1
2022-03-23T13:00:00Z,999.6471,1,1
2022-03-23T14:00:00Z,940.1117,1,1
2022-03-23T15:00:00Z,812.39276,1,1
2022-03-23T16:00:00Z,583.17804,1,1
2022-03-23T17:00:00Z,340.09695,1,1
2022-03-23T18:00:00Z,115.0176,1,1
2022-03-23T19:00:00Z,4.4306946,1,1
2022-03-23T20:00:00Z,0.0,1,1
2022-03-23T21:00:00Z,0.0,1,1
2022-03-23T22:00:00Z,0.0,1,1
2022-03-23T23:00:00Z,0.0,1,1
2022-03-24T00:00:00Z,0.0,1,1
2022-03-24T01:00:00Z,0.0,1,1
2022-03-24T02:00:00Z,0.0,1,1
2022-03-24T03:00:00Z,0.0,1,1
2022-03-24T04:00:00Z,0.0,1,1
2022-03-24T05:00:00Z,0.0,1,1
2022-03-24T06:00:00Z,0.0,1,1
2022-03-24T07:00:00Z,21.021215,1,1
2022-03-24T08:00:00Z,185.08823,1,1
2022-03-24T09:00:00Z,430.9262,1,1
2022-03-24T10:00:00Z,668.06696,1,1
2022-03-24T11:00:00Z,823.8141,1,1
2022-03-24T12:00:00Z,896.51025,1,1
2022-03-24T13:00:00Z,923.1109,1,1
2022-03-24T14:00:00Z,855.05865,1,1
2022-03-24T15:00:00Z,669.29767,1,1
2022-03-24T16:00:00Z,514.8961,1,1
2022-03-24T17:00:00Z,310.28,1,1
2022-03-24T18:00:00Z,89.66417,1,1
2022-03-24T19:00:00Z,5.1691666,1,1
2022-03-24T20:00:00Z,0.0,1,1
2022-03-24T21:00:00Z,0.0,1,1
2022-03-24T22:00:00Z,0.0,1,1
2022-03-24T23:00:00Z,0.0,1,1
2022-03-25T00:00:00Z,0.0,1,1
2022-03-25T01:00:00Z,0.0,1,1
2022-03-25T02:00:00Z,0.0,1,1
2022-03-25T03:00:00Z,0.0,1,1
2022-03-25T04:00:00Z,0.0,1,1
2022-03-25T05:00:00Z,0.0,1,1
2022-03-25T06:00:00Z,0.0,1,1
2022-03-25T07:00:00Z,28.668264,1,1
2022-03-25T08:00:00Z,183.82465,1,1
2022-03-25T09:00:00Z,421.9664,1,1
2022-03-25T10:00:00Z,601.67206,1,1
2022-03-25T11:00:00Z,775.97894,1,1
2022-03-25T12:00:00Z,884.99054,1,1
2022-03-25T13:00:00Z,970.2076,1,1
2022-03-25T14:00:00Z,935.25433,1,1
2022-03-25T15:00:00Z,740.10675,1,1
2022-03-25T16:00:00Z,577.94324,1,1
2022-03-25T17:00:00Z,341.0159,1,1
2022-03-25T18:00:00Z,116.80628,1,1
2022-03-25T19:00:00Z,4.906597,1,1
2022-03-25T20:00:00Z,0.0,1,1
2022-03-25T21:00:00Z,0.0,1,1
2022-03-25T22:00:00Z,0.0,1,1
2022-03-25T23:00:00Z,0.0,1,1
2022-03-26T00:00:00Z,0.0,1,1
2022-03-26T01:00:00Z,0.0,1,1
2022-03-26T02:00:00Z,0.0,1,1
2022-03-26T03:00:00Z,0.0,1,1
2022-03-26T04:00:00Z,0.0,1,1
2022-03-26T05:00:00Z,0.0,1,1
2022-03-26T06:00:00Z,0.0,1,1
2022-03-26T07:00:00Z,32.19639,1,1
2022-03-26T08:00:00Z,223.93066,1,1
2022-03-26T09:00:00Z,431.33646,1,1
2022-03-26T10:00:00Z,658.9265,1,1
2022-03-26T11:00:00Z,824.569,1,1
2022-03-26T12:00:00Z,899.9072,1,1
2022-03-26T13:00:00Z,937.99475,1,1
2022-03-26T14:00:00Z,849.6763,1,1
2022-03-26T15:00:00Z,741.3211,1,1
2022-03-26T16:00:00Z,518.62115,1,1
2022-03-26T17:00:00Z,308.29437,1,1
2022-03-26T18:00:00Z,109.553055,1,1
2022-03-26T19:00:00Z,5.4809375,1,1
2022-03-26T20:00:00Z,0.0,1,1
2022-03-26T21:00:00Z,0.0,1,1
2022-03-26T22:00:00Z,0.0,1,1
2022-03-26T23:00:00Z,0.0,1,1
2022-03-27T00:00:00Z,0.0,1,1
2022-03-27T01:00:00Z,0.0,1,1
2022-03-27T02:00:00Z,0.0,1,1
2022-03-27T03:00:00Z,0.0,1,1
2022-03-27T04:00:00Z,0.0,1,1
2022-03-27T05:00:00Z,0.0,1,1
2022-03-27T06:00:00Z,0.0,1,1
2022-03-27T07:00:00Z,31.096945,1,1
2022-03-27T08:00:00Z,184.25131,1,1
2022-03-27T09:00:00Z,418.32333,1,1
2022-03-27T10:00:00Z,667.27924,1,1
2022-03-27T11:00:00Z,879.60803,1,1
2022-03-27T12:00:00Z,983.5161,1,1
2022-03-27T13:00:00Z,1007.52386,1,1
2022-03-27T14:00:00Z,946.3146,1,1
2022-03-27T15:00:00Z,815.9209,1,1
2022-03-27T16:00:00Z,616.7857,1,1
2022-03-27T17:00:00Z,374.5743,1,1
2022-03-27T18:00:00Z,133.75781,1,1
2022-03-27T19:00:00Z,6.0060763,1,1
2022-03-27T20:00:00Z,0.0,1,1
2022-03-27T21:00:00Z,0.0,1,1
2022-03-27T22:00:00Z,0.0,1,1
2022-03-27T23:00:00Z,0.0,1,1
2022-03-28T00:00:00Z,0.0,1,1
2022-03-28T01:00:00Z,0.0,1,1
2022-03-28T02:00:00Z,0.0,1,1
2022-03-28T03:00:00Z,0.0,1,1
2022-03-28T04:00:00Z,0.0,1,1
2022-03-28T05:00:00Z,0.0,1,1
2022-03-28T06:00:00Z,0.0,1,1
2022-03-28T07:00:00Z,36.134792,1,1
2022-03-28T08:00:00Z,219.1882,1,1
2022-03-28T09:00:00Z,459.6929,1,1
2022-03-28T10:00:00Z,717.9861,1,1
2022-03-28T11:00:00Z,893.9503,1,1
2022-03-28T12:00:00Z,992.2626,1,1
2022-03-28T13:00:00Z,1019.7985,1,1
2022-03-28T14:00:00Z,960.27954,1,1
2022-03-28T15:00:00Z,825.734,1,1
2022-03-28T16:00:00Z,624.9907,1,1
2022-03-28T17:00:00Z,380.66245,1,1
2022-03-28T18:00:00Z,137.38441,1,1
2022-03-28T19:00:00Z,5.7763195,1,1
2022-03-28T20:00:00Z,0.0,1,1
2022-03-28T21:00:00Z,0.0,1,1
2022-03-28T22:00:00Z,0.0,1,1
2022-03-28T23:00:00Z,0.0,1,1
2022-03-29T00:00:00Z,0.0,1,1
2022-03-29T01:00:00Z,0.0,1,1
2022-03-29T02:00:00Z,0.0,1,1
2022-03-29T03:00:00Z,0.0,1,1
2022-03-29T04:00:00Z,0.0,1,1
2022-03-29T05:00:00Z,0.0,1,1
2022-03-29T06:00:00Z,0.0,1,1
2022-03-29T07:00:00Z,40.02396,1,1
2022-03-29T08:00:00Z,239.38889,1,1
2022-03-29T09:00:00Z,489.2309,1,1
2022-03-29T10:00:00Z,717.4938,1,1
2022-03-29T11:00:00Z,893.1791,1,1
2022-03-29T12:00:00Z,998.0389,1,1
2022-03-29T13:00:00Z,1022.4242,1,1
2022-03-29T14:00:00Z,964.1851,1,1
2022-03-29T15:00:00Z,828.49097,1,1
2022-03-29T16:00:00Z,628.1414,1,1
2022-03-29T17:00:00Z,384.10855,1,1
2022-03-29T18:00:00Z,139.92795,1,1
2022-03-29T19:00:00Z,6.4327083,1,1
2022-03-29T20:00:00Z,0.0,1,1
2022-03-29T21:00:00Z,0.0,1,1
2022-03-29T22:00:00Z,0.0,1,1
2022-03-29T23:00:00Z,0.0,1,1
2022-03-30T00:00:00Z,0.0,1,1
2022-03-30T01:00:00Z,0.0,1,1
2022-03-30T02:00:00Z,0.0,1,1
2022-03-30T03:00:00Z,0.0,1,1
2022-03-30T04:00:00Z,0.0,1,1
2022-03-30T05:00:00Z,0.0,1,1
2022-03-30T06:00:00Z,0.0,1,1
2022-03-30T07:00:00Z,42.222916,1,1
2022-03-30T08:00:00Z,245.59184,1,1
2022-03-30T09:00:00Z,497.6328,1,1
2022-03-30T10:00:00Z,726.6834,1,1
2022-03-30T11:00:00Z,902.15533,1,1
2022-03-30T12:00:00Z,1006.3096,1,1
2022-03-30T13:00:00Z,1029.8414,1,1
2022-03-30T14:00:00Z,970.4373,1,1
2022-03-30T15:00:00Z,833.21704,1,1
2022-03-30T16:00:00Z,631.12805,1,1
2022-03-30T17:00:00Z,386.57004,1,1
2022-03-30T18:00:00Z,141.86433,1,1
2022-03-30T19:00:00Z,6.5311804,1,1
2022-03-30T20:00:00Z,0.0,1,1
2022-03-30T21:00:00Z,0.0,1,1
2022-03-30T22:00:00Z,0.0,1,1
2022-03-30T23:00:00Z,0.0,1,1
2022-03-31T00:00:00Z,0.0,1,1
2022-03-31T01:00:00Z,0.0,1,1
2022-03-31T02:00:00Z,0.0,1,1
2022-03-31T03:00:00Z,0.0,1,1
2022-03-31T04:00:00Z,0.0,1,1
2022-03-31T05:00:00Z,0.0,1,1
2022-03-31T06:00:00Z,0.0,1,1
2022-03-31T07:00:00Z,44.290554,1,1
2022-03-31T08:00:00Z,250.97432,1,1
2022-03-31T09:00:00Z,504.85318,1,1
2022-03-31T10:00:00Z,735.676,1,1
2022-03-31T11:00:00Z,912.2147,1,1
2022-03-31T12:00:00Z,1016.81195,1,1
2022-03-31T13:00:00Z,1039.7367,1,1
2022-03-31T14:00:00Z,978.7736,1,1
2022-03-31T15:00:00Z,839.83026,1,1
2022-03-31T16:00:00Z,635.64075,1,1
2022-03-31T17:00:00Z,386.99667,1,1
2022-03-31T18:00:00Z,142.45511,1,1
2022-03-31T19:00:00Z,6.859375,1,1
2022-03-31T20:00:00Z,0.0,1,1
2022-03-31T21:00:00Z,0.0,1,1
2022-03-31T22:00:00Z,0.0,1,1
2022-03-31T23:00:00Z,0.0,1,1
2022-04-01T00:00:00Z,0.0,1,1
2022-04-01T01:00:00Z,0.0,1,1
2022-04-01T02:00:00Z,0.0,1,1
2022-04-01T03:00:00Z,0.0,1,1
2022-04-01T04:00:00Z,0.0,1,1
2022-04-01T05:00:00Z,0.0,1,1
2022-04-01T06:00:00Z,0.0,1,1
2022-04-01T07:00:00Z,44.733612,1,1
2022-04-01T08:00:00Z,243.5242,1,1
2022-04-01T09:00:00Z,482.65048,1,1
2022-04-01T10:00:00Z,689.564,1,1
2022-04-01T11:00:00Z,846.706,1,1
2022-04-01T12:00:00Z,899.8579,1,1
2022-04-01T13:00:00Z,876.3753,1,1
2022-04-01T14:00:00Z,843.57166,1,1
2022-04-01T15:00:00Z,748.14764,1,1
2022-04-01T16:00:00Z,554.18164,1,1
2022-04-01T17:00:00Z,317.61526,1,1
2022-04-01T18:00:00Z,105.18802,1,1
2022-04-01T19:00:00Z,6.038889,1,1
2022-04-01T20:00:00Z,0.0,1,1
2022-04-01T21:00:00Z,0.0,1,1
2022-04-01T22:00:00Z,0.0,1,1
2022-04-01T23:00:00Z,0.0,1,1
2022-04-02T00:00:00Z,0.0,1,1
2022-04-02T01:00:00Z,0.0,1,1
2022-04-02T02:00:00Z,0.0,1,1
2022-04-02T03:00:00Z,0.0,1,1
2022-04-02T04:00:00Z,0.0,1,1
2022-04-02T05:00:00Z,0.0,1,1
2022-04-02T06:00:00Z,0.0,1,1
2022-04-02T07:00:00Z,47.178715,1,1
2022-04-02T08:00:00Z,254.60092,1,1
2022-04-02T09:00:00Z,506.19882,1,1
2022-04-02T10:00:00Z,734.1007,1,1
2022-04-02T11:00:00Z,908.35834,1,1
2022-04-02T12:00:00Z,1011.49506,1,1
2022-04-02T13:00:00Z,1033.8619,1,1
2022-04-02T14:00:00Z,973.3747,1,1
2022-04-02T15:00:00Z,835.21906,1,1
2022-04-02T16:00:00Z,632.5393,1,1
2022-04-02T17:00:00Z,387.91562,1,1
2022-04-02T18:00:00Z,143.35764,1,1
2022-04-02T19:00:00Z,6.8921876,1,1
2022-04-02T20:00:00Z,0.0,1,1
2022-04-02T21:00:00Z,0.0,1,1
2022-04-02T22:00:00Z,0.0,1,1
2022-04-02T23:00:00Z,0.0,1,1
2022-04-03T00:00:00Z,0.0,1,1
2022-04-03T01:00:00Z,0.0,1,1
2022-04-03T02:00:00Z,0.0,1,1
2022-04-03T03:00:00Z,0.0,1,1
2022-04-03T04:00:00Z,0.0,1,1
2022-04-03T05:00:00Z,0.0,1,1
2022-04-03T06:00:00Z,0.0,1,1
2022-04-03T07:00:00Z,48.655624,1,1
2022-04-03T08:00:00Z,255.5691,1,1
2022-04-03T09:00:00Z,505.2963,1,1
2022-04-03T10:00:00Z,731.0156,1,1
2022-04-03T11:00:00Z,903.222,1,1
2022-04-03T12:00:00Z,1004.7178,1,1
2022-04-03T13:00:00Z,1025.9358,1,1
2022-04-03T14:00:00Z,965.2189,1,1
2022-04-03T15:00:00Z,827.83453,1,1
2022-04-03T16:00:00Z,626.8286,1,1
2022-04-03T17:00:00Z,384.50235,1,1
2022-04-03T18:00:00Z,142.43867,1,1
2022-04-03T19:00:00Z,7.0070834,1,1
2022-04-03T20:00:00Z,0.0,1,1
2022-04-03T21:00:00Z,0.0,1,1
2022-04-03T22:00:00Z,0.0,1,1
2022-04-03T23:00:00Z,0.0,1,1
2022-04-04T00:00:00Z,0.0,1,1
2022-04-04T01:00:00Z,0.0,1,1
2022-04-04T02:00:00Z,0.0,1,1
2022-04-04T03:00:00Z,0.0,1,1
2022-04-04T04:00:00Z,0.0,1,1
2022-04-04T05:00:00Z,0.0,1,1
2022-04-04T06:00:00Z,0.0,1,1
2022-04-04T07:00:00Z,50.641216,1,1
2022-04-04T08:00:00Z,259.55673,1,1
2022-04-04T09:00:00Z,509.77618,1,1
2022-04-04T10:00:00Z,736.0371,1,1
2022-04-04T11:00:00Z,908.9491,1,1
2022-04-04T12:00:00Z,1011.10126,1,1
2022-04-04T13:00:00Z,1033.107,1,1
2022-04-04T14:00:00Z,973.1778,1,1
2022-04-04T15:00:00Z,836.33484,1,1
2022-04-04T16:00:00Z,635.0336,1,1
2022-04-04T17:00:00Z,391.2961,1,1
2022-04-04T18:00:00Z,146.03247,1,1
2022-04-04T19:00:00Z,7.269618,1,1
2022-04-04T20:00:00Z,0.0,1,1
2022-04-04T21:00:00Z,0.0,1,1
2022-04-04T22:00:00Z,0.0,1,1
2022-04-04T23:00:00Z,0.0,1,1
2022-04-05T00:00:00Z,0.0,1,1
2022-04-05T01:00:00Z,0.0,1,1
2022-04-05T02:00:00Z,0.0,1,1
2022-04-05T03:00:00Z,0.0,1,1
2022-04-05T04:00:00Z,0.0,1,1
2022-04-05T05:00:00Z,0.0,1,1
2022-04-05T06:00:00Z,0.0,1,1
2022-04-05T07:00:00Z,52.511944,1,1
2022-04-05T08:00:00Z,259.42548,1,1
2022-04-05T09:00:00Z,505.70654,1,1
2022-04-05T10:00:00Z,715.96765,1,1
2022-04-05T11:00:00Z,904.8958,1,1
2022-04-05T12:00:00Z,976.4597,1,1
2022-04-05T13:00:00Z,1009.1156,1,1
2022-04-05T14:00:00Z,958.2939,1,1
2022-04-05T15:00:00Z,811.0964,1,1
2022-04-05T16:00:00Z,625.6307,1,1
2022-04-05T17:00:00Z,381.86035,1,1
2022-04-05T18:00:00Z,144.57198,1,1
2022-04-05T19:00:00Z,7.1875696,1,1
2022-04-05T20:00:00Z,0.0,1,1
2022-04-05T21:00:00Z,0.0,1,1
2022-04-05T22:00:00Z,0.0,1,1
2022-04-05T23:00:00Z,0.0,1,1
2022-04-06T00:00:00Z,0.0,1,1
2022-04-06T01:00:00Z,0.0,1,1
2022-04-06T02:00:00Z,0.0,1,1
2022-04-06T03:00:00Z,0.0,1,1
2022-04-06T04:00:00Z,0.0,1,1
2022-04-06T05:00:00Z,0.0,1,1
2022-04-06T06:00:00Z,0.0,1,1
2022-04-06T07:00:00Z,53.05351,1,1
2022-04-06T08:00:00Z,263.01926,1,1
2022-04-06T09:00:00Z,510.18646,1,1
2022-04-06T10:00:00Z,742.19086,1,1
2022-04-06T11:00:00Z,915.2833,1,1
2022-04-06T12:00:00Z,1014.6786,1,1
2022-04-06T13:00:00Z,1037.7839,1,1
2022-04-06T14:00:00Z,975.9839,1,1
2022-04-06T15:00:00Z,837.22107,1,1
2022-04-06T16:00:00Z,634.75464,1,1
2022-04-06T17:00:00Z,390.55765,1,1
2022-04-06T18:00:00Z,145.75351,1,1
2022-04-06T19:00:00Z,7.3024654,1,1
2022-04-06T20:00:00Z,0.0,1,1
2022-04-06T21:00:00Z,0.0,1,1
2022-04-06T22:00:00Z,0.0,1,1
2022-04-06T23:00:00Z,0.0,1,1
2022-04-07T00:00:00Z,0.0,1,1
2022-04-07T01:00:00Z,0.0,1,1
2022-04-07T02:00:00Z,0.0,1,1
2022-04-07T03:00:00Z,0.0,1,1
2022-04-07T04:00:00Z,0.0,1,1
2022-04-07T05:00:00Z,0.0,1,1
2022-04-07T06:00:00Z,0.0,1,1
2022-04-07T07:00:00Z,55.613438,1,1
2022-04-07T08:00:00Z,267.89304,1,1
2022-04-07T09:00:00Z,519.1955,1,1
2022-04-07T10:00:00Z,744.4062,1,1
2022-04-07T11:00:00Z,915.8577,1,1
2022-04-07T12:00:00Z,1016.5822,1,1
