source,battery-storage-KA,battery-storage-KA,battery-storage-UZ,battery-storage-UZ,coal-KA,coal-UZ,coal-bus-KA,coal-bus-UZ,coal-pp-KA,coal-pp-UZ,elec-bus-KA,elec-bus-KA,elec-bus-KA,elec-bus-UZ,elec-bus-UZ,elec-bus-UZ,elec-conn-UZ-KA,elec-conn-UZ-KA,gas-KA,gas-UZ,gas-bus-KA,gas-bus-UZ,gas-pp-KA,gas-pp-UZ,h2-bus-KA,h2-bus-KA,h2-bus-UZ,h2-bus-UZ,h2-ely-KA,h2-ely-UZ,h2-fuel-cell-KA,h2-fuel-cell-UZ,h2-storage-KA,h2-storage-KA,h2-storage-UZ,h2-storage-UZ,hydro-KA,hydro-UZ,oil-KA,oil-UZ,oil-bus-KA,oil-bus-UZ,oil-pp-KA,oil-pp-UZ,pv-KA,pv-UZ,re-conv-KA,re-conv-UZ,re-elec-bus-KA,re-elec-bus-KA,re-elec-bus-KA,re-elec-bus-UZ,re-elec-bus-UZ,re-elec-bus-UZ,wind-KA,wind-UZ
2019-02-23 20:00:00,57.471264,50.0,114.94253,100.0,0.0,0.0,0.0,0.0,0.0,0.0,14884.8494,-0.0,0.0,18017.2467,6975.4703,0.0,6975.4703,0.0,8414.4897,0.0,8414.4897,0.0,4038.955,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18092.717,3870.424,24992.717,0.0,0.0,3870.424,0.0,0.0,24992.717,980.424,3000.0
2019-02-23 21:00:00,0.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,14216.4477,-0.0,0.0,15096.845599999999,9895.8715,0.0,9895.8715,0.0,953.39219,0.0,953.39219,0.0,457.62825,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18092.717,3862.948,24992.717,0.0,0.0,3862.948,0.0,0.0,24992.717,972.948,3000.0
2019-02-23 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13731.379649999999,-0.0,0.0,12494.472,10007.076,0.0,10007.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18092.717,3724.304,22501.548,0.0,0.0,3724.304,0.0,0.0,22501.548,884.304,608.8306
2019-02-23 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12643.699999999999,-0.0,0.0,9246.85,8976.0,0.0,8976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14422.85,3667.7,18222.85,0.0,0.0,3667.7,0.0,0.0,18222.85,827.7,0.0
2019-02-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12107.949999999999,-0.0,0.0,6242.96,8435.978,0.0,8435.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7878.938,3671.972,14678.938,0.0,0.0,3671.972,0.0,0.0,14678.938,831.972,3000.0
2019-02-24 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11786.5,-0.0,0.0,4618.08,8103.848,0.0,8103.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5921.928,3682.652,12721.928,0.0,0.0,3682.652,0.0,0.0,12721.928,842.652,3000.0
2019-02-24 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11786.5,-0.0,0.0,4233.24,8109.188,0.0,8109.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5542.428,3677.312,12342.428,0.0,0.0,3677.312,0.0,0.0,12342.428,837.312,3000.0
2019-02-24 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11893.65,-0.0,0.0,4126.34,8225.95,0.0,8225.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5552.29,3667.7,12352.29,0.0,0.0,3667.7,0.0,0.0,12352.29,827.7,3000.0
2019-02-24 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12322.25,-0.0,0.0,4190.48,8671.638,0.0,8671.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9062.118,3650.612,12862.118,0.0,0.0,3650.612,0.0,0.0,12862.118,810.612,0.0
2019-02-24 05:00:00,13.971264,0.0,10.798961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12965.15,-0.0,0.0,5013.610000000001,9353.0249,0.0,9353.0249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10579.048,3612.1251,14366.635,16.058925,0.0,3612.1251,12.412599,0.0,14366.635,788.184,0.0
2019-02-24 06:00:00,57.471264,0.0,97.798961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13715.199999999999,-0.0,0.0,9653.07,10150.9,0.0,10150.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13103.97,3564.3,19803.97,50.0,0.0,3564.3,100.0,0.0,19803.97,774.3,3000.0
2019-02-24 07:00:00,57.471264,0.0,114.94253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14606.045100000001,-0.0,0.0,13860.974699999999,11012.037,0.0,11012.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18092.717,3594.008,24873.012,0.0,0.0,3594.008,19.70525,0.0,24873.012,754.008,3000.0
2019-02-24 08:00:00,0.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,15224.83635,-0.0,0.0,14296.9129,10695.804,0.0,10695.804,0.0,1879.4004,0.0,1879.4004,0.0,902.1122,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,14.952,18092.717,3626.92,24992.717,0.0,0.0,3626.92,0.0,0.0,24992.717,721.968,3000.0
2019-02-24 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14812.30885,-0.0,0.0,13195.9498,11223.463,0.0,11223.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,105.91,17619.413,3588.846,24419.413,0.0,0.0,3588.846,0.0,0.0,24419.413,642.936,3000.0
2019-02-24 10:00:00,26.356322,0.0,52.712644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14904.02925,-0.0,0.0,12445.298,11325.008,0.0,11325.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,226.772,17030.895,3579.0214,23770.306,30.294623,0.0,3579.0214,60.589246,0.0,23770.306,542.544,3000.0
2019-02-24 11:00:00,69.856322,0.0,139.71264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14296.70305,-0.0,0.0,12671.1777,10552.979,0.0,10552.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,358.848,16524.157,3743.724,23224.157,50.0,0.0,3743.724,100.0,0.0,23224.157,594.876,3000.0
2019-02-24 12:00:00,113.35632,0.0,226.71264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14289.0954,-0.0,0.0,13998.127400000001,10389.799,0.0,10389.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,468.496,18092.717,3899.296,24387.927,50.0,0.0,3899.296,100.0,0.0,24387.927,640.8,2595.2098
2019-02-24 13:00:00,156.85632,0.0,313.71264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14212.69745,-0.0,0.0,13868.5646,10268.901,0.0,10268.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,488.432,18092.717,3943.796,24137.466,50.0,0.0,3943.796,100.0,0.0,24137.466,665.364,2344.749
2019-02-24 14:00:00,200.35632,0.0,400.71264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14227.912750000001,-0.0,0.0,12353.1502,10310.995,0.0,10310.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,427.378,18092.717,3916.918,22664.145,50.0,0.0,3916.918,100.0,0.0,22664.145,699.54,871.4279
2019-02-24 15:00:00,243.85632,0.0,487.71264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14774.16345,-0.0,0.0,11225.462099999999,10928.623,0.0,10928.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,376.292,18092.717,3845.54,22154.086,50.0,0.0,3845.54,100.0,0.0,22154.086,679.248,361.3685
2019-02-24 16:00:00,287.35632,0.0,574.71264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15389.0973,-0.0,0.0,11267.26,11780.119,0.0,11780.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,208.082,18092.717,3608.978,23047.379,50.0,0.0,3608.978,100.0,0.0,23047.379,610.896,1254.6623
2019-02-24 17:00:00,229.88506,50.0,459.77011,100.0,0.0,0.0,0.0,0.0,0.0,0.0,15935.240850000002,-0.0,0.0,13779.6238,11213.093,0.0,11213.093,0.0,2672.2117,0.0,2672.2117,0.0,1282.6616,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,63.546,18092.717,3439.486,24992.717,0.0,0.0,3439.486,0.0,0.0,24992.717,485.94,3000.0
2019-02-24 18:00:00,172.41379,50.0,344.82759,100.0,0.0,0.0,0.0,0.0,0.0,0.0,15454.0302,-0.0,0.0,17797.781,7194.9361,0.0,7194.9361,0.0,10142.088,0.0,10142.088,0.0,4868.2021,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18092.717,3390.892,24992.717,0.0,0.0,3390.892,0.0,0.0,24992.717,500.892,3000.0
2019-02-24 19:00:00,114.94253,50.0,229.88506,100.0,0.0,0.0,0.0,0.0,0.0,0.0,15557.1085,-0.0,0.0,20034.8773,4957.8398,0.0,4957.8398,0.0,14859.477,0.0,14859.477,0.0,7132.5488,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18092.717,3466.72,24992.717,0.0,0.0,3466.72,0.0,0.0,24992.717,576.72,3000.0
2019-02-24 20:00:00,57.471264,50.0,114.94253,100.0,0.0,0.0,0.0,0.0,0.0,0.0,14884.8494,-0.0,0.0,18017.2467,6975.4703,0.0,6975.4703,0.0,9090.8897,0.0,9090.8897,0.0,4363.627,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18092.717,3545.752,24992.717,0.0,0.0,3545.752,0.0,0.0,24992.717,655.752,3000.0
2019-02-24 21:00:00,0.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,14216.4477,-0.0,0.0,15096.845599999999,9895.8715,0.0,9895.8715,0.0,1511.8672,0.0,1511.8672,0.0,725.69625,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18092.717,3594.88,24992.717,0.0,0.0,3594.88,0.0,0.0,24992.717,704.88,3000.0
2019-02-24 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13731.379649999999,-0.0,0.0,12494.472,10156.596,0.0,10156.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18092.717,3574.784,22651.068,0.0,0.0,3574.784,0.0,0.0,22651.068,734.784,758.3506
2019-02-24 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12643.699999999999,-0.0,0.0,9246.85,9059.304,0.0,9059.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14506.154,3584.396,18306.154,0.0,0.0,3584.396,0.0,0.0,18306.154,744.396,0.0
2019-02-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12107.949999999999,-0.0,0.0,6242.96,8539.574,0.0,8539.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10982.534,3568.376,14782.534,0.0,0.0,3568.376,0.0,0.0,14782.534,728.376,0.0
2019-02-25 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11786.5,-0.0,0.0,4618.08,8234.144,0.0,8234.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6052.224,3552.356,12852.224,0.0,0.0,3552.356,0.0,0.0,12852.224,712.356,3000.0
2019-02-25 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11786.5,-0.0,0.0,4233.24,8268.32,0.0,8268.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5701.56,3518.18,12501.56,0.0,0.0,3518.18,0.0,0.0,12501.56,678.18,3000.0
2019-02-25 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11893.65,-0.0,0.0,4126.34,8386.15,0.0,8386.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8712.49,3507.5,12512.49,0.0,0.0,3507.5,0.0,0.0,12512.49,667.5,0.0
2019-02-25 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12322.25,-0.0,0.0,4190.48,8789.118,0.0,8789.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6179.598,3533.132,12979.598,0.0,0.0,3533.132,0.0,0.0,12979.598,693.132,3000.0
2019-02-25 05:00:00,13.552577,0.0,27.942529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12965.15,-0.0,0.0,5013.610000000001,9403.8077,0.0,9403.8077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10649.536,3561.3423,14417.418,15.577675,0.0,3561.3423,32.117849,0.0,14417.418,736.92,0.0
2019-02-25 06:00:00,57.052577,0.0,114.94253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13715.199999999999,-0.0,0.0,9653.07,10174.396,0.0,10174.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16127.466,3540.804,19827.466,50.0,0.0,3540.804,100.0,0.0,19827.466,750.804,0.0
2019-02-25 07:00:00,57.471264,0.0,114.94253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14606.045100000001,-0.0,0.0,13860.974699999999,11031.742,0.0,11031.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18092.717,3574.3028,24892.717,0.48125,0.0,3574.3028,0.0,0.0,24892.717,734.784,3000.0
2019-02-25 08:00:00,0.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,15224.83635,-0.0,0.0,14296.9129,10695.804,0.0,10695.804,0.0,1868.2754,0.0,1868.2754,0.0,896.7722,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,29.904,18092.717,3632.26,24992.717,0.0,0.0,3632.26,0.0,0.0,24992.717,712.356,3000.0
2019-02-25 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14812.30885,-0.0,0.0,13195.9498,11146.567,0.0,11146.567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,165.718,18092.717,3665.742,24342.517,0.0,0.0,3665.742,0.0,0.0,24342.517,660.024,2449.7996
2019-02-25 10:00:00,26.356322,0.0,52.712644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14904.02925,-0.0,0.0,12445.298,11128.14,0.0,11128.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,333.928,18092.717,3775.8894,23573.438,30.294623,0.0,3775.8894,60.589246,0.0,23573.438,632.256,1741.3101
2019-02-25 11:00:00,69.856322,0.0,139.71264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14296.70305,-0.0,0.0,12671.1777,10230.443,0.0,10230.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,538.272,18092.717,4066.26,22901.621,50.0,0.0,4066.26,100.0,0.0,22901.621,737.988,1108.9037
2019-02-25 12:00:00,113.35632,0.0,226.71264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14289.0954,-0.0,0.0,13998.127400000001,10036.113,0.0,10036.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,679.07,17334.241,4252.982,24034.241,50.0,0.0,4252.982,100.0,0.0,24034.241,783.912,3000.0
2019-02-25 13:00:00,156.85632,0.0,313.71264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14212.69745,-0.0,0.0,13868.5646,9974.6675,0.0,9974.6675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,626.738,17143.232,4238.03,23843.232,50.0,0.0,4238.03,100.0,0.0,23843.232,821.292,3000.0
2019-02-25 14:00:00,200.35632,0.0,400.71264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14227.912750000001,-0.0,0.0,12353.1502,10090.097,0.0,10090.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,545.748,15743.247,4137.816,22443.247,50.0,0.0,4137.816,100.0,0.0,22443.247,802.068,3000.0
2019-02-25 15:00:00,243.85632,0.0,487.71264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14774.16345,-0.0,0.0,11225.462099999999,10776.789,0.0,10776.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,437.346,15302.252,3997.374,22002.252,50.0,0.0,3997.374,100.0,0.0,22002.252,770.028,3000.0
2019-02-25 16:00:00,287.35632,0.0,574.71264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15389.0973,-0.0,0.0,11267.26,11574.529,0.0,11574.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,279.104,16141.789,3814.568,22841.789,50.0,0.0,3814.568,100.0,0.0,22841.789,745.464,3000.0
2019-02-25 17:00:00,229.88506,50.0,459.77011,100.0,0.0,0.0,0.0,0.0,0.0,0.0,15935.240850000002,-0.0,0.0,13779.6238,11213.093,0.0,11213.093,0.0,2245.0117,0.0,2245.0117,0.0,1077.6056,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,93.45,18092.717,3644.542,24992.717,0.0,0.0,3644.542,0.0,0.0,24992.717,661.092,3000.0
2019-02-25 18:00:00,172.41379,50.0,344.82759,100.0,0.0,0.0,0.0,0.0,0.0,0.0,15454.0302,-0.0,0.0,17797.781,11997.99,0.0,11997.99,0.0,0.0,10006.363,0.0,10006.363,0.0,4803.0541,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18092.717,3456.04,24992.717,0.0,0.0,3456.04,0.0,0.0,24992.717,566.04,3000.0
2019-02-25 19:00:00,114.94253,50.0,229.88506,100.0,0.0,0.0,0.0,0.0,0.0,0.0,15557.1085,-0.0,0.0,20034.8773,4957.8398,0.0,4957.8398,0.0,14761.577,0.0,14761.577,0.0,7085.5568,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18092.717,3513.712,24992.717,0.0,0.0,3513.712,0.0,0.0,24992.717,623.712,3000.0
2019-02-25 20:00:00,57.471264,50.0,114.94253,100.0,0.0,0.0,0.0,0.0,0.0,0.0,14884.8494,-0.0,0.0,18017.2467,6975.4703,0.0,6975.4703,0.0,9064.1897,0.0,9064.1897,0.0,4350.811,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18092.717,3558.568,24992.717,0.0,0.0,3558.568,0.0,0.0,24992.717,668.568,3000.0
2019-02-25 21:00:00,0.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,14216.4477,-0.0,0.0,15096.845599999999,10626.908,0.0,10626.908,0.0,0.0,1522.9922,0.0,1522.9922,0.0,731.03625,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18092.717,3589.54,24992.717,0.0,0.0,3589.54,0.0,0.0,24992.717,699.54,3000.0
2019-02-25 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13731.379649999999,-0.0,0.0,12494.472,10158.732,0.0,10158.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15853.204,3572.648,22653.204,0.0,0.0,3572.648,0.0,0.0,22653.204,732.648,3000.0
