source,ac-elec-bus,ac-elec-bus,ac-elec-bus,ac-elec-bus,ac-elec-bus,battery-storage,battery-storage,bottled-water,brine-bus,dc-elec-bus,dc-elec-bus,diesel,diesel-bus,diesel-generator,drinking-water-bus,drinking-water-bus,drinking-water-bus,drinking-water-storage,drinking-water-storage,groundwater,groundwater-bus,inverter,photovoltaics,precipitation,rainwater-harvesting,river-flow,river-flow-bus,river-flow-bus,river-water-uptake,run-of-river-hydropower,seawater-bus,seawater-reverse-osmosis,seawater-reverse-osmosis,seawater-source,service-water-bus,service-water-bus,service-water-bus,service-water-bus,service-water-storage,service-water-storage,solar-resource,water pump,water-filtration-system,wind-resource,wind-turbine
2022-01-01 17:00:00,46.70275222,113.89808,0.0,0.0,0.99988,289.85536,0.0,0.0,0.0,107.04336,171.91565,0.0,0.0,0.0,0.00012,0.99976,0.0,10.833007,0.0,0.0,0.0,161.60071,278.95901,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.99988,0.0,0.0,0.0,0.0,0.99988,0.0,0.0
2022-01-01 18:00:00,50.1365011,107.38276,0.0,0.016771188,4.0646822,373.15151,0.0,0.0,0.0,90.539287,171.91565,0.0,0.0,0.0,0.0126,4.0520822,0.0,14.804047,0.0,3.0772822,3.0772822,161.60071,262.45494,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126,0.0,4.0646822,0.0,0.0,0.0,3.0772822,4.0646822,0.0,0.0
2022-01-01 19:00:00,59.25192822,99.629479,0.0,0.0093877164,2.7099168,423.85815,0.0,0.0,0.0,55.115922,171.91565,0.0,0.0,0.0,0.0126,2.6973168,0.0,17.447418,0.0,1.7225168,1.7225168,161.60071,227.03157,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126,0.0,2.7099168,0.0,0.0,0.0,1.7225168,2.7099168,0.0,0.0
2022-01-01 20:00:00,68.68483188,91.520185,0.0,0.0,0.9874,423.85815,0.0,0.0,0.0,0.0,171.48129,0.0,0.0,0.0,0.0126,0.9748,0.0,18.402722,0.0,0.0,0.0,161.19242,171.48129,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126,0.0,0.9874,0.0,0.0,0.0,0.0,0.9874,0.0,0.0
2022-01-01 21:00:00,70.90248485,17.720621,0.0,0.016771188,4.0646822,423.85815,0.0,0.0,0.0,0.0,98.621871,0.0,0.0,0.0,0.0126,4.0520822,0.0,22.373762,0.0,3.0772822,3.0772822,92.704559,98.621871,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126,0.0,4.0646822,0.0,0.0,0.0,3.0772822,4.0646822,0.0,0.0
2022-01-01 22:00:00,60.83392722,0.0,0.0,0.0,0.0,398.0295,23.762357,0.0,0.0,0.0,45.499422,0.0,0.0,0.0,0.0126,0.0,0.0,22.360905,0.0126,0.0,0.0,42.769457,21.737065,0.0,0.0,1.0230191,0.0,1.0230191,1.0,18.06447,0.0,0.0,0.0,0.0,0.0,0.0126,0.9874,0.0,0.967652,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 23:00:00,23.80252083,0.0,0.0,0.0,0.0,388.1789,9.0625562,0.0,0.0,0.0,9.0625562,0.0,0.0,0.0,0.0,0.0,0.0,22.360905,0.0,0.0,0.0,8.5188028,0.0,0.0,0.0,0.86554072,0.0,0.86554072,1.0,15.283718,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.947652,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 00:00:00,10.10859198,0.0,0.0,0.016771188,4.0772822,388.1789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0772822,0.0,26.356641,0.0,3.0772822,3.0772822,0.0,0.0,0.0,0.0,0.80431789,0.0,0.80431789,1.0,14.202645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0772822,1.947652,0.0,0.0,3.0772822,4.0772822,0.0,0.0
2022-01-02 01:00:00,28.22276207,0.0,0.0,0.0,0.0,368.73031,17.892707,0.0,0.0,0.0,17.892707,0.0,0.0,0.0,0.0,0.0,0.0,26.356641,0.0,0.0,0.0,16.819145,0.0,0.0,0.0,0.64580459,0.0,0.64580459,1.0,11.403618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.927652,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 02:00:00,38.3519285,0.0,0.0,0.0,0.0,336.65293,29.511185,0.0,0.0,0.0,29.511185,0.0,0.0,0.0,0.0,0.0,0.0,26.356641,0.0,0.0,0.0,27.740514,0.0,0.0,0.0,0.60094089,0.0,0.60094089,1.0,10.611414,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.907652,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 03:00:00,43.89025153,0.0,0.0,0.0,0.0,300.21846,33.51971,0.0,0.0,0.0,33.51971,0.0,0.0,0.0,0.0,0.0,0.0,26.356641,0.0,0.0,0.0,31.508528,0.0,0.0,0.0,0.70119628,0.0,0.70119628,1.0,12.381724,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.887652,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 04:00:00,49.79326912,0.0,0.0,0.0,0.0,300.21846,0.0,0.0,0.0,0.0,0.0,96.543182,96.543182,33.790114,0.0,0.0,0.0,26.356641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90628359,0.0,0.90628359,1.0,16.003156,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.867652,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 05:00:00,56.26821458,0.0,0.0,0.0048721793,0.0,252.40684,43.986697,0.0,0.0,0.0,43.986697,4.7969202,4.7969202,1.6789221,4.412508,0.0,0.0,21.854082,4.412508,0.89397785,0.89397785,41.347495,0.0,0.0,0.0,0.75017951,0.0,0.75017951,1.0,13.24667,0.0,0.0,0.0,0.0,0.0,4.412508,0.0,0.0,3.2977233,2.5185302,0.0,0.89397785,0.0,0.0,0.0
2022-01-02 06:00:00,61.03402043,0.0,0.0,0.013732119,0.0,201.64744,46.698646,0.0,0.0,0.0,46.698646,0.0,0.0,0.0,3.679185667,0.0,0.0,18.099811,3.6791857,2.5196548,2.5196548,43.896727,0.0,0.0,0.0,0.97128925,0.0,0.97128925,1.0,17.151026,0.0,0.0,0.0,0.0,0.0,3.679185667,0.0,0.0,3.1349367,0.15953086,0.0,2.5196548,0.0,0.0,0.0
2022-01-02 07:00:00,57.26293343,0.0,0.0,0.016771188,0.0,152.55782,45.162444,0.0,0.0,0.0,45.162444,0.0,0.0,0.0,4.279170667,0.0,0.0,13.733311,4.2791707,3.0772822,3.0772822,42.452698,0.0,0.0,0.0,0.83967647,0.0,0.83967647,1.0,14.827007,0.0,0.0,0.0,0.0,0.0,4.279170667,0.0,0.0,2.928928,0.20188849,0.0,3.0772822,0.0,0.0,0.0
2022-01-02 08:00:00,53.95190998,0.0,0.0,0.016771188,0.0,110.68994,38.518451,0.0,0.0,0.0,38.518451,0.0,0.0,0.0,5.379155667,0.0,0.0,8.2443762,5.3791557,3.0772822,3.0772822,36.207344,0.0,0.0,0.0,1.0058522,0.0,1.0058522,1.0,17.761338,0.0,0.0,0.0,0.0,0.0,5.379155667,0.0,0.0,1.6004857,1.3018735,0.0,3.0772822,0.0,0.0,0.0
2022-01-02 09:00:00,56.32190638,0.0,0.0,0.0,0.0,68.718198,38.614006,0.0,0.0,0.0,38.614006,0.0,0.0,0.0,0.0,0.0,0.0,8.2443762,0.0,0.0,0.0,36.297165,0.0,0.0,0.0,1.1340322,0.0,1.1340322,1.0,20.024741,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5804857,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 10:00:00,53.45107223,0.0,0.0,0.016771188,0.0,30.046711,35.577768,0.0,0.0,0.0,35.577768,0.0,0.0,0.0,4.087628,0.0,0.0,4.0733272,4.087628,3.0772822,3.0772822,33.443102,0.0,0.0,0.0,1.1340322,0.0,1.1340322,1.0,20.024741,0.0,0.0,0.0,0.0,0.0,4.087628,0.0,0.0,2.5699287,0.010345819,0.0,3.0772822,0.0,0.0,0.0
2022-01-02 11:00:00,50.9169127,0.0,0.0,0.011241415,0.0,0.0,27.642974,0.0,0.0,0.0,32.875971,0.0,0.0,0.0,3.062645,0.0,0.0,0.94817925,3.062645,2.062645,2.062645,30.903413,5.2329972,0.0,0.0,1.1340322,0.0,1.1340322,1.0,20.024741,0.0,0.0,0.0,0.0,0.0,3.062645,0.0,0.0,2.5699287,0.0,0.0,2.062645,0.0,0.0,0.0
2022-01-02 12:00:00,54.05774238,10.823274,0.0,0.016771188,2.8332983,0.0,0.0,0.0,0.0,0.0,72.054347,0.0,0.0,0.0,3.762514,0.0,0.0,0.0,0.92921567,3.0772822,3.0772822,67.731086,72.054347,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.762514,0.0,2.8332983,0.0,2.5185302,0.0,3.0772822,2.8332983,0.0,0.0
2022-01-02 13:00:00,54.72857138,82.342064,0.0,0.0084222109,2.5453598,0.0,0.0,0.0,0.0,0.0,148.53661,0.0,0.0,0.0,0.0,2.5453598,0.0,2.4944526,0.0,1.5453598,1.5453598,139.62442,148.53661,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5453598,0.0,0.0,0.0,1.5453598,2.5453598,0.0,0.0
2022-01-02 14:00:00,59.76034108,97.746317,0.0,0.016771188,4.0772822,34.041564,0.0,0.0,0.0,37.0017,171.91565,0.0,0.0,0.0,0.0,4.0772822,0.0,6.4901891,0.0,3.0772822,3.0772822,161.60071,208.91735,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0772822,0.0,0.0,0.0,3.0772822,4.0772822,0.0,0.0
2022-01-02 15:00:00,61.03200282,99.568709,0.0,0.0,1.0,104.37598,0.0,0.0,0.0,76.450449,171.91565,0.0,0.0,0.0,0.0,1.0,0.0,7.4701891,0.0,0.0,0.0,161.60071,248.3661,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-01-02 16:00:00,51.28108022,106.2257,0.0,0.016771188,4.0771622,197.67117,0.0,0.0,0.0,101.40782,171.91565,0.0,0.0,0.0,0.00012,4.0770422,0.0,11.46569,0.0,3.0772822,3.0772822,161.60071,273.32347,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,4.0771622,0.0,0.0,0.0,3.0772822,4.0771622,0.0,0.0
2022-01-02 17:00:00,47.16441497,113.46142,0.0,0.0,0.974881,295.41039,0.0,0.0,0.0,106.23828,171.91565,0.0,0.0,0.0,0.025119,0.949762,0.0,12.396457,0.0,0.0,0.0,161.60071,278.15393,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025119,0.0,0.974881,0.0,0.0,0.0,0.0,0.974881,0.0,0.0
2022-01-02 18:00:00,46.22509262,114.38822,0.0,0.0,0.9874,379.4472,0.0,0.0,0.0,91.344364,171.91565,0.0,0.0,0.0,0.0126,0.9748,0.0,13.351761,0.0,0.0,0.0,161.60071,263.26001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126,0.0,0.9874,0.0,0.0,0.0,0.0,0.9874,0.0,0.0
2022-01-02 19:00:00,62.48709797,95.03216,0.0,0.016771188,4.0646822,423.85815,42.144916,0.0,0.0,98.065914,171.91565,0.0,0.0,0.0,0.0126,4.0520822,0.0,17.322802,0.0,3.0772822,3.0772822,161.60071,227.83665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126,0.0,4.0646822,0.0,0.0,0.0,3.0772822,4.0646822,0.0,0.0
2022-01-02 20:00:00,70.14999563,86.582581,0.0,0.016771188,4.0646822,423.85815,0.0,0.0,0.0,0.0,171.07876,0.0,0.0,0.0,0.0126,4.0520822,0.0,21.293842,0.0,3.0772822,3.0772822,160.81403,171.07876,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126,0.0,4.0646822,0.0,0.0,0.0,3.0772822,4.0646822,0.0,0.0
2022-01-02 21:00:00,66.29633402,22.705157,0.0,0.016771188,4.0646822,423.85815,0.0,0.0,0.0,0.0,99.024409,0.0,0.0,0.0,0.0126,4.0520822,0.0,25.264883,0.0,3.0772822,3.0772822,93.082945,99.024409,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126,0.0,4.0646822,0.0,0.0,0.0,3.0772822,4.0646822,0.0,0.0
2022-01-02 22:00:00,56.44693422,0.0,0.0,0.0,0.0,402.59759,19.559719,0.0,0.0,0.0,41.296784,0.0,0.0,0.0,0.0126,0.0,0.0,25.252026,0.0126,0.0,0.0,38.818977,21.737065,0.0,0.0,0.99829861,0.0,0.99829861,1.0,17.627957,0.0,0.0,0.0,0.0,0.0,0.0126,0.9874,0.0,0.967652,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 23:00:00,21.25251248,0.0,0.0,0.0,0.0,398.7943,3.499028,0.0,0.0,0.0,3.499028,0.0,0.0,0.0,0.0,0.0,0.0,25.252026,0.0,0.0,0.0,3.2890863,0.0,0.0,0.0,1.0172968,0.0,1.0172968,1.0,17.963426,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.947652,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 00:00:00,8.740259,0.0,0.0,0.016771188,4.0772822,398.7943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0772822,0.0,29.247762,0.0,3.0772822,3.0772822,0.0,0.0,0.0,0.0,0.72682707,0.0,0.72682707,1.0,12.834312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0772822,1.947652,0.0,0.0,3.0772822,4.0772822,0.0,0.0
2022-01-03 01:00:00,26.8885931,0.0,0.0,0.0,0.0,390.85737,7.3019703,0.0,0.0,0.0,7.3019703,0.0,0.0,0.0,0.0,0.0,0.0,29.247762,0.0,0.0,0.0,6.863852,0.0,0.0,0.0,1.1340322,0.0,1.1340322,1.0,20.024741,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.927652,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 02:00:00,34.89693682,0.0,0.0,0.0,0.0,373.66011,15.821485,0.0,0.0,0.0,15.821485,0.0,0.0,0.0,0.0,0.0,0.0,29.247762,0.0,0.0,0.0,14.872196,0.0,0.0,0.0,1.1340322,0.0,1.1340322,1.0,20.024741,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.907652,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 03:00:00,46.64691943,0.0,0.0,0.0,0.0,342.8759,28.321466,0.0,0.0,0.0,28.321466,0.0,0.0,0.0,0.0,0.0,0.0,29.247762,0.0,0.0,0.0,26.622178,0.0,0.0,0.0,1.1340322,0.0,1.1340322,1.0,20.024741,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.887652,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 04:00:00,51.2631851,0.0,0.0,0.0,0.0,306.75374,33.232387,0.0,0.0,0.0,33.232387,0.0,0.0,0.0,0.0,0.0,0.0,29.247762,0.0,0.0,0.0,31.238444,0.0,0.0,0.0,1.1340322,0.0,1.1340322,1.0,20.024741,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.867652,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 05:00:00,58.17744315,0.0,0.0,0.0,0.0,262.63637,40.587981,0.0,0.0,0.0,40.587981,0.0,0.0,0.0,3.512521,0.0,0.0,25.663557,3.512521,0.0,0.0,38.152702,0.0,0.0,0.0,1.1340322,0.0,1.1340322,1.0,20.024741,0.0,0.0,0.0,0.0,0.0,3.512521,0.0,0.0,3.3038551,2.512521,0.0,0.0,0.0,0.0,0.0
2022-01-03 06:00:00,60.1545114,0.0,0.0,0.0075346789,0.0,216.22413,42.699261,0.0,0.0,0.0,42.699261,0.0,0.0,0.0,3.662515,0.0,0.0,21.926297,3.662515,1.3825099,1.3825099,40.137305,0.0,0.0,0.0,1.1340322,0.0,1.1340322,1.0,20.024741,0.0,0.0,0.0,0.0,0.0,3.662515,0.0,0.0,1.9977274,1.2800051,0.0,1.3825099,0.0,0.0,0.0
2022-01-03 07:00:00,56.54142883,0.0,0.0,0.016771188,0.0,173.97915,38.865382,0.0,0.0,0.0,38.865382,0.0,0.0,0.0,4.379172667,0.0,0.0,17.457753,4.3791727,3.0772822,3.0772822,36.533459,0.0,0.0,0.0,1.1340322,0.0,1.1340322,1.0,20.024741,0.0,0.0,0.0,0.0,0.0,4.379172667,0.0,0.0,1.6896759,0.30189049,0.0,3.0772822,0.0,0.0,0.0
2022-01-03 08:00:00,53.95023303,0.0,0.0,0.015055679,0.0,130.92808,39.606987,0.0,0.0,0.0,39.606987,0.0,0.0,0.0,3.76251,0.0,0.0,13.618457,3.76251,2.76251,2.76251,37.230568,0.0,0.0,0.0,0.94771326,0.0,0.94771326,1.0,16.734721,0.0,0.0,0.0,0.0,0.0,3.76251,0.0,0.0,1.6896759,0.0,0.0,2.76251,0.0,0.0,0.0
2022-01-03 09:00:00,56.56356663,0.0,0.0,0.0,0.0,79.937132,46.911673,0.0,0.0,0.0,46.911673,0.0,0.0,0.0,0.0,0.0,0.0,13.618457,0.0,0.0,0.0,44.096972,0.0,0.0,0.0,0.70600261,0.0,0.70600261,1.0,12.466594,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.6696759,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 10:00:00,52.71106988,0.0,0.0,0.016771188,0.0,33.040408,43.144986,0.0,0.0,0.0,43.144986,0.0,0.0,0.0,4.312624,0.0,0.0,9.2178207,4.312624,3.0772822,3.0772822,40.556287,0.0,0.0,0.0,0.68929404,0.0,0.68929404,1.0,12.171554,0.0,0.0,0.0,0.0,0.0,4.312624,0.0,0.0,2.4295312,0.23534182,0.0,3.0772822,0.0,0.0,0.0
