timeindex;ghi;t_air;e;tp;windspeed
2022-01-31T01:00:00Z;0.0;15.502106;-0.00652927;0.0;2.5211577
2022-01-31T02:00:00Z;0.0;15.63443;-0.00674231;0.0;3.092014
2022-01-31T03:00:00Z;0.0;14.678375;-0.006625429;0.0;3.0391793
2022-01-31T04:00:00Z;0.0;14.278961;-0.005879905;0.0;2.6600769
2022-01-31T05:00:00Z;0.0;13.97403;-0.005331356;0.0;2.480142
2022-01-31T06:00:00Z;0.0;13.52359;-0.004796777;0.0;2.553629
2022-01-31T07:00:00Z;0.0;13.302643;-0.00439561;0.0;2.5492325
2022-01-31T08:00:00Z;0.013902223;13.641998;-0.004166272;0.0;2.7264354
2022-01-31T09:00:00Z;0.15489778;15.032135;-0.007535098;0.0;2.6993916
2022-01-31T10:00:00Z;0.34588443;19.011627;-0.014885329;0.0;1.911897
2022-01-31T11:00:00Z;0.5197156;21.590485;-0.024701469;0.0;1.8901523
2022-01-31T12:00:00Z;0.63568;23.16397;-0.03381679;0.0;1.7535396
2022-01-31T13:00:00Z;0.68608;23.691803;-0.038990982;0.0;1.6371392
2022-01-31T14:00:00Z;0.6665956;24.46939;-0.039277133;0.0;1.5159849
2022-01-31T15:00:00Z;0.59107556;24.75528;-0.035649866;0.0;1.5089462
2022-01-31T16:00:00Z;0.44885333;24.29654;-0.029182527;0.0;1.5905595
2022-01-31T17:00:00Z;0.26403555;23.577545;-0.021276064;0.0;1.851373
2022-01-31T18:00:00Z;0.07413333;21.524078;-0.012707664;0.0;2.3603656
2022-01-31T19:00:00Z;0.0;19.830475;-0.008819159;0.0;2.704665
2022-01-31T20:00:00Z;0.0;17.977692;-0.007851515;0.0;2.7564468
2022-01-31T21:00:00Z;0.0;16.919586;-0.006122515;0.0;2.3585682
2022-01-31T22:00:00Z;0.0;14.922028;-0.004392583;0.0;2.5825696
2022-01-31T23:00:00Z;0.0;14.350983;-0.003239838;0.0;2.1988478
2022-02-01T00:00:00Z;0.0;13.809479;-0.002129702;0.0;2.3075595
2022-02-01T01:00:00Z;0.0;13.304352;-0.002041226;0.0;2.6836772
2022-02-01T02:00:00Z;0.0;13.220856;-0.002049841;0.0;2.5472908
2022-02-01T03:00:00Z;0.0;12.895905;-0.002226792;0.0;2.5823863
2022-02-01T04:00:00Z;0.0;12.702057;-0.0022077;0.0;2.808262
2022-02-01T05:00:00Z;0.0;12.525543;-0.00231876;0.0;2.7503996
2022-02-01T06:00:00Z;0.0;12.543854;-0.002506655;0.0;2.7459939
2022-02-01T07:00:00Z;0.0;12.195221;-0.002983026;0.0;2.8879993
2022-02-01T08:00:00Z;0.014542222;12.694733;-0.003682217;0.0;3.3217514
2022-02-01T09:00:00Z;0.15239111;13.913971;-0.00746036;0.0;4.0652437
2022-02-01T10:00:00Z;0.34656;17.132233;-0.014170306;0.0;3.9582808
2022-02-01T11:00:00Z;0.51244446;19.8732;-0.022064196;0.0;3.2121596
2022-02-01T12:00:00Z;0.64120886;21.580719;-0.030143186;0.0;2.7306397
2022-02-01T13:00:00Z;0.7064533;22.153961;-0.035931125;0.0;2.413597
2022-02-01T14:00:00Z;0.6888;23.038727;-0.037001677;0.0;2.373709
2022-02-01T15:00:00Z;0.6048356;24.257233;-0.033907127;0.0;2.7305512
2022-02-01T16:00:00Z;0.46165332;24.410309;-0.02787076;0.0;3.0724304
2022-02-01T17:00:00Z;0.27424;23.483551;-0.020405278;0.0;3.2487872
2022-02-01T18:00:00Z;0.078613335;20.761383;-0.012650155;0.0;2.6630094
2022-02-01T19:00:00Z;1.77778E-05;19.242584;-0.00930205;0.0;3.419433
2022-02-01T20:00:00Z;0.0;18.096344;-0.008293893;0.0;3.5703716
2022-02-01T21:00:00Z;0.0;16.47232;-0.007186085;0.0;3.1007206
2022-02-01T22:00:00Z;0.0;14.032867;-0.00608922;0.0;2.3864567
2022-02-01T23:00:00Z;0.0;12.870026;-0.005058246;0.0;2.8613617
2022-02-02T00:00:00Z;0.0;12.050446;-0.004310161;0.0;3.1836543
2022-02-02T01:00:00Z;0.0;11.795074;-0.00412669;0.0;3.220799
2022-02-02T02:00:00Z;0.0;11.366119;-0.004139496;0.0;2.9215016
2022-02-02T03:00:00Z;0.0;11.095856;-0.004028902;0.0;2.4674118
2022-02-02T04:00:00Z;0.0;10.995026;-0.004042871;0.0;2.418575
2022-02-02T05:00:00Z;0.0;10.866852;-0.00395393;0.0;2.4669294
2022-02-02T06:00:00Z;0.0;10.6024475;-0.003817491;0.0;2.4526885
2022-02-02T07:00:00Z;0.0;10.246979;-0.004112022;0.0;2.442591
2022-02-02T08:00:00Z;0.016586666;10.773834;-0.004300149;0.0;2.6627505
2022-02-02T09:00:00Z;0.17456;13.694733;-0.008134171;0.0;3.2556176
2022-02-02T10:00:00Z;0.3718578;17.57071;-0.015182188;0.0;2.6446187
2022-02-02T11:00:00Z;0.5330133;19.789703;-0.023157801;0.0;2.465206
2022-02-02T12:00:00Z;0.65198224;21.825348;-0.030861702;0.0;2.2265897
2022-02-02T13:00:00Z;0.6711644;23.268707;-0.03482774;0.0;2.0784652
2022-02-02T14:00:00Z;0.6202489;24.21939;-0.034896888;0.0;0.9076447
2022-02-02T15:00:00Z;0.5147378;24.437653;-0.03081048;0.0;0.9569914
2022-02-02T16:00:00Z;0.3479822;24.272614;-0.023651868;0.0;1.1307727
2022-02-02T17:00:00Z;0.20650667;24.001617;-0.017143553;0.0;1.3331157
2022-02-02T18:00:00Z;0.06375111;19.924957;-0.008358853;0.0;2.7818816
2022-02-02T19:00:00Z;5.33333E-05;17.89029;-0.006945571;0.0;2.6714756
2022-02-02T20:00:00Z;0.0;15.763824;-0.00606291;0.0;2.5810673
2022-02-02T21:00:00Z;0.0;15.998199;-0.003685011;0.0;2.0678544
2022-02-02T22:00:00Z;0.0;16.019196;-0.001695007;0.0;0.37782282
2022-02-02T23:00:00Z;0.0;14.285065;-0.00156532;0.0;0.20578714
2022-02-03T00:00:00Z;0.0;12.870026;-0.002253102;0.0;1.3870155
2022-02-03T01:00:00Z;0.0;12.384186;-0.00239443;0.0;1.4157553
2022-02-03T02:00:00Z;0.0;12.316559;-0.002377667;0.0;1.4645566
2022-02-03T03:00:00Z;0.0;12.913239;-0.002387445;0.0;1.6127335
2022-02-03T04:00:00Z;0.0;12.865143;-0.002715737;0.0;1.621678
2022-02-03T05:00:00Z;0.0;12.272858;-0.002792804;0.0;1.7068472
2022-02-03T06:00:00Z;0.0;12.006744;-0.002616551;0.0;1.8112057
2022-02-03T07:00:00Z;0.0;11.61026;-0.003129477;0.0;1.8263444
2022-02-03T08:00:00Z;0.01568;13.058014;-0.003126683;0.0;1.2711397
2022-02-03T09:00:00Z;0.15406223;15.992828;-0.007207505;0.0;1.6876832
2022-02-03T10:00:00Z;0.33308444;19.793854;-0.013233861;0.0;0.8006466
2022-02-03T11:00:00Z;0.48099554;22.11026;-0.019036932;0.0;2.133105
2022-02-03T12:00:00Z;0.5656178;22.990143;-0.021874439;0.0;2.9021332
2022-02-03T13:00:00Z;0.61125336;23.909576;-0.024155946;0.0;2.449305
2022-02-03T14:00:00Z;0.57804443;24.610992;-0.023645815;0.0;2.1812503
2022-02-03T15:00:00Z;0.3425778;23.667633;-0.017596874;0.0;2.3712585
2022-02-03T16:00:00Z;0.22656;22.74942;-0.014191028;0.0;3.3806374
2022-02-03T17:00:00Z;0.14944;21.604889;-0.012040371;0.01335144;3.8477006
2022-02-03T18:00:00Z;0.04408889;20.199127;-0.008168165;0.007629395;3.4772594
2022-02-03T19:00:00Z;0.000106667;19.540436;-0.007057563;0.0;4.3638215
2022-02-03T20:00:00Z;0.0;17.450592;-0.005022157;0.0;4.0766
2022-02-03T21:00:00Z;0.0;16.889557;-0.00346452;0.0;2.704286
2022-02-03T22:00:00Z;0.0;14.029205;-0.002414687;0.0;2.074632
2022-02-03T23:00:00Z;0.0;13.018463;-0.001743669;0.0;2.065119
2022-02-04T00:00:00Z;0.0;13.211578;-0.001268229;0.0;1.374657
2022-02-04T01:00:00Z;0.0;12.39444;-0.000858214;0.0;0.51430124
2022-02-04T02:00:00Z;0.0;12.80777;0.000150409;0.0;1.149724
2022-02-04T03:00:00Z;0.0;13.277985;-0.00018836;0.0;1.312057
2022-02-04T04:00:00Z;0.0;13.396881;-0.000520377;0.04386902;1.2169707
2022-02-04T05:00:00Z;0.0;12.223297;-0.000274042;0.023841858;0.8921617
2022-02-04T06:00:00Z;0.0;11.723053;-3.47E-05;0.0;1.5954034
2022-02-04T07:00:00Z;0.0;10.962067;-0.001183013;0.0;2.2279675
2022-02-04T08:00:00Z;0.01656889;12.217194;-0.001282897;0.0;1.6383808
2022-02-04T09:00:00Z;0.16167111;14.643707;-0.005167443;0.0;2.245236
2022-02-04T10:00:00Z;0.35429333;18.599762;-0.012264121;0.0;1.8626983
2022-02-04T11:00:00Z;0.52282666;20.429352;-0.019931002;0.0;1.9781919
2022-02-04T12:00:00Z;0.6287111;22.08316;-0.026557362;0.0;1.9442855
2022-02-04T13:00:00Z;0.6786667;23.07486;-0.03137905;0.0;1.2932314
2022-02-04T14:00:00Z;0.67872;24.362457;-0.03194227;0.0;1.880327
2022-02-04T15:00:00Z;0.58974225;24.710358;-0.02763141;0.0;3.222028
2022-02-04T16:00:00Z;0.45809778;24.845856;-0.022447668;0.0;3.8479207
2022-02-04T17:00:00Z;0.27150223;23.614655;-0.016105128;0.0;3.8601866
2022-02-04T18:00:00Z;0.080746666;22.243317;-0.009840354;0.0;2.9406478
2022-02-04T19:00:00Z;0.000177778;20.175446;-0.003169756;0.0;3.2310593
2022-02-04T20:00:00Z;0.0;17.768707;-0.002642628;0.0;3.1753843
2022-02-04T21:00:00Z;0.0;16.200836;-0.00228826;0.0;2.8682659
2022-02-04T22:00:00Z;0.0;15.484039;-0.001750886;0.0;2.9251993
2022-02-04T23:00:00Z;0.0;14.396149;-0.001391163;0.0;2.8212745
2022-02-05T00:00:00Z;0.0;14.096832;-0.001234934;0.0;2.5429034
2022-02-05T01:00:00Z;0.0;14.040436;-0.001136214;0.0;2.345967
2022-02-05T02:00:00Z;0.0;13.442535;-0.000959961;0.0;2.3600621
2022-02-05T03:00:00Z;0.0;12.89151;-0.000866596;0.0;2.324905
2022-02-05T04:00:00Z;0.0;12.433258;-0.000741566;0.0;2.3037093
2022-02-05T05:00:00Z;0.0;11.767487;-0.000606291;0.0;2.44187
2022-02-05T06:00:00Z;0.0;11.978424;-0.000606757;0.0;2.5712717
2022-02-05T07:00:00Z;0.0;11.66153;-0.000582077;0.0;2.6483455
2022-02-05T08:00:00Z;0.01640889;12.523102;-0.000744592;0.0;2.7213173
2022-02-05T09:00:00Z;0.15667555;14.690582;-0.002055895;0.0;3.395291
2022-02-05T10:00:00Z;0.3335289;17.127594;-0.004334608;0.0;3.4885418
2022-02-05T11:00:00Z;0.50266666;19.197906;-0.006625196;0.0;3.8870595
2022-02-05T12:00:00Z;0.63057776;21.183014;-0.008778879;0.0;3.8764808
2022-02-05T13:00:00Z;0.6530311;22.058502;-0.009883894;0.0;3.5969408
2022-02-05T14:00:00Z;0.6496;22.871979;-0.010169577;0.0;3.6551445
2022-02-05T15:00:00Z;0.5600711;23.12857;-0.008944422;0.0;4.514078
2022-02-05T16:00:00Z;0.42108444;22.835846;-0.007008202;0.0;5.5351787
2022-02-05T17:00:00Z;0.25489778;21.668365;-0.004959526;0.0;5.9433165
2022-02-05T18:00:00Z;0.06517333;20.269928;-0.002925284;0.0;5.5822906
2022-02-05T19:00:00Z;0.000284444;19.110016;-0.002450077;0.0;5.680362
2022-02-05T20:00:00Z;0.0;17.454987;-0.001917593;0.0;5.388469
2022-02-05T21:00:00Z;0.0;15.927399;-0.001490582;0.0;4.522829
2022-02-05T22:00:00Z;0.0;14.223785;-0.001122011;0.0;4.148668
2022-02-05T23:00:00Z;0.0;14.146881;-0.000827014;0.0;3.5105312
2022-02-06T00:00:00Z;0.0;13.691315;-0.000574859;0.0;2.813973
2022-02-06T01:00:00Z;0.0;13.281891;-0.0004631;0.0;2.5993664
2022-02-06T02:00:00Z;0.0;13.101227;-0.000393018;0.0;2.2920527
2022-02-06T03:00:00Z;0.0;12.612213;-0.000326196;0.0;2.0560799
2022-02-06T04:00:00Z;0.0;12.104401;-0.000263564;0.0;1.8786154
2022-02-06T05:00:00Z;0.0;11.7933655;-0.000206986;0.0;1.8054824
2022-02-06T06:00:00Z;0.0;11.26944;-4.66E-07;0.0;1.5532655
2022-02-06T07:00:00Z;0.0;11.548737;-0.000395114;0.0;1.5167065
2022-02-06T08:00:00Z;0.016302221;12.126129;-0.000470318;0.0;2.380671
2022-02-06T09:00:00Z;0.15639111;13.017731;-0.001925742;0.0;2.1737778
2022-02-06T10:00:00Z;0.34496;16.207184;-0.004502013;0.0;2.092191
2022-02-06T11:00:00Z;0.50193777;18.448639;-0.00759447;0.0;1.9932388
2022-02-06T12:00:00Z;0.6376178;20.211823;-0.010639662;0.0;1.9780892
2022-02-06T13:00:00Z;0.6;21.356598;-0.011892058;0.0;2.0858037
2022-02-06T14:00:00Z;0.65025775;22.438385;-0.012970297;0.0;2.4139268
2022-02-06T15:00:00Z;0.54780444;22.736725;-0.011596596;0.0;3.2482986
2022-02-06T16:00:00Z;0.43217776;22.951813;-0.009437557;0.0;4.001065
2022-02-06T17:00:00Z;0.27331555;22.390045;-0.006582122;0.0;4.4867377
2022-02-06T18:00:00Z;0.07968;20.67862;-0.00367593;0.0;4.074035
2022-02-06T19:00:00Z;0.000337778;19.233551;-0.002316432;0.0;3.6400146
2022-02-06T20:00:00Z;0.0;17.367584;-0.001633074;0.0;2.3879917
2022-02-06T21:00:00Z;0.0;16.385162;-0.001145294;0.0;2.5330164
2022-02-06T22:00:00Z;0.0;14.840973;-0.000802567;0.0;2.3605258
2022-02-06T23:00:00Z;0.0;14.305084;-0.00056182;0.0;2.2540407
2022-02-07T00:00:00Z;0.0;14.566071;-0.000318047;0.0;1.7491463
2022-02-07T01:00:00Z;0.0;14.856842;-9.87E-05;0.0;1.251338
2022-02-07T02:00:00Z;0.0;13.693512;0.000151107;0.0;0.86313146
2022-02-07T03:00:00Z;0.0;12.052887;0.000349246;0.0;0.91889566
2022-02-07T04:00:00Z;0.0;11.577301;0.000320375;0.0;1.7653354
2022-02-07T05:00:00Z;0.0;11.563141;0.000510132;0.0;1.767044
2022-02-07T06:00:00Z;0.0;12.141998;0.000687782;0.0;1.9404058
2022-02-07T07:00:00Z;0.0;12.031891;0.000158325;0.0;2.0535548
2022-02-07T08:00:00Z;0.019893333;12.617828;-0.000296161;0.0;2.557147
2022-02-07T09:00:00Z;0.17639111;14.845367;-0.002699206;0.0;2.7900012
2022-02-07T10:00:00Z;0.37296;19.22818;-0.00594114;0.0;2.6942425
2022-02-07T11:00:00Z;0.54499554;21.745758;-0.008408679;0.0;2.8917277
2022-02-07T12:00:00Z;0.6647822;23.134674;-0.010991236;0.0;2.3021693
2022-02-07T13:00:00Z;0.7247111;23.799469;-0.01315563;0.0;1.3588845
2022-02-07T14:00:00Z;0.70545776;24.81314;-0.013832934;0.0;0.98943824
2022-02-07T15:00:00Z;0.59576886;25.043121;-0.012790319;0.0;1.148026
2022-02-07T16:00:00Z;0.47740445;25.222809;-0.010748161;0.0;1.2320052
2022-02-07T17:00:00Z;0.27594666;24.69815;-0.007424969;0.0;1.6436355
2022-02-07T18:00:00Z;0.094293335;22.234528;-0.003461493;0.0;1.9179932
2022-02-07T19:00:00Z;0.000586667;20.806793;-0.002154149;0.0;2.417832
2022-02-07T20:00:00Z;0.0;19.507477;-0.001676381;0.0;2.6660998
2022-02-07T21:00:00Z;0.0;17.845123;-0.001252163;0.0;0.39876983
2022-02-07T22:00:00Z;0.0;16.45987;-0.000769738;0.0;1.2813982
2022-02-07T23:00:00Z;0.0;16.02481;-0.000478001;0.0;1.2903078
2022-02-08T00:00:00Z;0.0;15.906158;-0.000845408;0.0;0.82565707
2022-02-08T01:00:00Z;0.0;14.740631;-0.000746455;0.0;1.5559605
2022-02-08T02:00:00Z;0.0;13.823883;-0.000713859;0.0;1.8301387
2022-02-08T03:00:00Z;0.0;13.416901;-0.000746455;0.0;2.018027
2022-02-08T04:00:00Z;0.0;13.323395;-0.000777654;0.0;2.1698935
2022-02-08T05:00:00Z;0.0;12.813385;-0.000791391;0.0;2.1072106
2022-02-08T06:00:00Z;0.0;12.481598;-0.000738073;0.0;1.9418274
2022-02-08T07:00:00Z;0.0;12.48111;-0.007973285;0.0;1.8809446
2022-02-08T08:00:00Z;0.02176;13.164215;-0.007557683;0.0;2.31967
2022-02-08T09:00:00Z;0.18499556;16.253082;-0.022062333;0.0;2.5804236
2022-02-08T10:00:00Z;0.3836089;20.295074;-0.02407888;0.0;2.406165
2022-02-08T11:00:00Z;0.5548444;22.802643;-0.011224765;0.0;2.3118324
2022-02-08T12:00:00Z;0.6788089;24.444977;-0.006485963;0.0;2.1172018
2022-02-08T13:00:00Z;0.7219022;25.182526;-0.006839633;0.0;1.243378
2022-02-08T14:00:00Z;0.71436444;26.108307;-0.007542782;0.000953674;0.65887505
2022-02-08T15:00:00Z;0.6362844;26.335602;-0.006715767;0.0;1.7556704
2022-02-08T16:00:00Z;0.48586667;26.320465;-0.005059876;0.0;2.8544617
2022-02-08T17:00:00Z;0.30357333;24.73526;-0.003484776;0.0;3.8869076
2022-02-08T18:00:00Z;0.098026665;23.803131;-0.001990702;0.0;3.4870849
2022-02-08T19:00:00Z;0.000675556;22.469635;-0.001129694;0.0;3.8384764
2022-02-08T20:00:00Z;0.0;21.050934;-0.00087521;0.0;3.0277622
2022-02-08T21:00:00Z;0.0;19.703522;-0.000702217;0.0;2.8416243
2022-02-08T22:00:00Z;0.0;16.80777;-0.000582775;0.0;2.3763614
2022-02-08T23:00:00Z;0.0;15.935455;-0.000513159;0.0;2.1293955
2022-02-09T00:00:00Z;0.0;15.630524;-0.000406988;0.0;1.650718
2022-02-09T01:00:00Z;0.0;15.042633;-0.000351341;0.0;1.4600466
2022-02-09T02:00:00Z;0.0;14.018463;-0.000379514;0.0;1.2355151
2022-02-09T03:00:00Z;0.0;13.463287;-0.000351807;0.0;1.2862363
2022-02-09T04:00:00Z;0.0;12.712067;-0.000368338;0.0;1.6426662
2022-02-09T05:00:00Z;0.0;12.260651;-0.000361586;0.0;1.9174354
2022-02-09T06:00:00Z;0.0;11.609772;-0.000323635;0.0;1.948942
2022-02-09T07:00:00Z;0.0;11.624908;-0.000294298;0.0;1.961833
2022-02-09T08:00:00Z;0.022755556;13.005768;-0.000345754;0.0;2.5412228
2022-02-09T09:00:00Z;0.18615111;16.79068;-0.000919215;0.0;2.2311761
2022-02-09T10:00:00Z;0.38577777;20.776764;-0.001940876;0.0;1.747489
2022-02-09T11:00:00Z;0.55552;23.454254;-0.003247755;0.0;1.6009665
2022-02-09T12:00:00Z;0.6730311;24.684967;-0.004505273;0.0;0.9447708
2022-02-09T13:00:00Z;0.7288356;25.455475;-0.005550683;0.0;0.52516884
2022-02-09T14:00:00Z;0.71594666;25.933014;-0.005793059;0.0;1.5390439
2022-02-09T15:00:00Z;0.6351644;26.132965;-0.005086651;0.0;2.2886398
2022-02-09T16:00:00Z;0.48977777;26.137848;-0.003955793;0.0;2.7315176
2022-02-09T17:00:00Z;0.29155554;25.63443;-0.002641929;0.0;3.4817045
2022-02-09T18:00:00Z;0.09532445;24.173248;-0.001435401;0.0;3.5316734
2022-02-09T19:00:00Z;0.000942222;22.621002;-0.0002468;0.0;3.899721
2022-02-09T20:00:00Z;0.0;20.160065;-0.000195345;0.0;3.3264196
2022-02-09T21:00:00Z;0.0;18.509186;-0.000156229;0.0;2.5235305
2022-02-09T22:00:00Z;0.0;17.203033;-0.000148546;0.0;2.2534425
2022-02-09T23:00:00Z;0.0;15.7211;-0.000106636;0.0;2.9410803
2022-02-10T00:00:00Z;0.0;15.814117;-8.52E-05;0.0;2.1015947
2022-02-10T01:00:00Z;0.0;15.662018;-9.76E-05;0.0;1.3011668
2022-02-10T02:00:00Z;0.0;15.344147;-9.17E-05;0.0;0.6572004
2022-02-10T03:00:00Z;0.0;12.97403;-8.01E-05;0.0;0.17866239
2022-02-10T04:00:00Z;0.0;12.32193;-7.92E-05;0.0;0.59938115
2022-02-10T05:00:00Z;0.0;12.302887;-8.41E-05;0.0;1.0035911
2022-02-10T06:00:00Z;0.0;11.696442;-7.08E-05;0.0;1.2146503
2022-02-10T07:00:00Z;0.0;11.017242;-7.47E-05;0.0;1.3660597
2022-02-10T08:00:00Z;0.022791111;11.577789;-9.66E-05;0.0;1.7835189
2022-02-10T09:00:00Z;0.17589333;15.282135;-0.000391388;0.0;2.2056887
2022-02-10T10:00:00Z;0.3786489;19.611969;-0.000967644;0.0;1.8196168
2022-02-10T11:00:00Z;0.5670222;22.116608;-0.001660083;0.0;1.949118
2022-02-10T12:00:00Z;0.6882844;23.332916;-0.002325513;0.0;2.245584
2022-02-10T13:00:00Z;0.7405333;24.078278;-0.002696412;0.0;2.9105382
2022-02-10T14:00:00Z;0.7222756;24.908356;-0.002707355;0.0;3.6415932
2022-02-10T15:00:00Z;0.6335822;25.28482;-0.002435874;0.0;4.224681
2022-02-10T16:00:00Z;0.49308444;25.351227;-0.001931097;0.0;4.6679945
2022-02-10T17:00:00Z;0.3056711;24.163483;-0.001314562;0.0;5.089904
2022-02-10T18:00:00Z;0.10332445;22.552155;-0.000633067;0.0;4.2425265
2022-02-10T19:00:00Z;0.001191111;20.850006;-0.000233296;0.0;4.322887
2022-02-10T20:00:00Z;0.0;18.273102;-0.000186032;0.0;4.100889
2022-02-10T21:00:00Z;0.0;15.50943;-0.00011106;0.0;3.065325
2022-02-10T22:00:00Z;0.0;13.655426;-7.82E-05;0.0;1.5839057
2022-02-10T23:00:00Z;0.0;13.219391;0.000195345;0.0;1.5212234
2022-02-11T00:00:00Z;0.0;11.87027;0.000652159;0.0;1.424101
2022-02-11T01:00:00Z;0.0;11.36026;0.000107801;0.0;1.2679871
2022-02-11T02:00:00Z;0.0;10.827789;0.000101049;0.000476837;1.4296671
2022-02-11T03:00:00Z;0.0;10.43692;-4.96E-05;0.000953674;1.3374705
2022-02-11T04:00:00Z;0.0;11.158844;-6.08E-05;0.0;0.9177697
2022-02-11T05:00:00Z;0.0;11.0277405;-4.73E-05;0.0;0.8580162
2022-02-11T06:00:00Z;0.0;10.623932;-3.93E-05;0.0;1.1748914
2022-02-11T07:00:00Z;0.0;10.925934;-0.000552973;0.0;1.5779065
2022-02-11T08:00:00Z;0.01344;11.719147;-0.000983244;0.054836273;0.8294607
2022-02-11T09:00:00Z;0.10300445;12.2291565;-0.006267102;0.030040741;0.596687
2022-02-11T10:00:00Z;0.13512889;12.450592;-0.027085654;0.1540184;1.2102152
2022-02-11T11:00:00Z;0.12245333;12.987213;-0.02414384;0.0;1.9893476
2022-02-11T12:00:00Z;0.33690668;15.201569;-0.030077994;0.0;1.8164904
2022-02-11T13:00:00Z;0.40108444;17.32486;-0.010877848;0.0;1.2942829
2022-02-11T14:00:00Z;0.43262222;18.865387;-0.003334368;0.0;1.7440107
2022-02-11T15:00:00Z;0.4490311;19.534576;-0.002139248;0.00333786;2.9535732
2022-02-11T16:00:00Z;0.4305778;19.922272;-0.003586989;0.009059906;4.0616703
2022-02-11T17:00:00Z;0.24312889;19.176666;-0.003045425;0.005245209;4.386671
2022-02-11T18:00:00Z;0.07228445;18.324127;-0.000899192;0.0;4.0257635
2022-02-11T19:00:00Z;0.001244445;17.559479;-0.000572065;0.0;3.9503918
2022-02-11T20:00:00Z;0.0;15.95694;-0.000233063;0.0;4.108369
2022-02-11T21:00:00Z;0.0;13.746246;-0.000147382;0.0;3.7522867
2022-02-11T22:00:00Z;0.0;10.845612;-7.73E-05;0.0;3.4288719
2022-02-11T23:00:00Z;0.0;10.38736;-4.17E-05;0.0;2.8764987
2022-02-12T00:00:00Z;0.0;10.362457;-1.16E-05;0.0;2.103859
2022-02-12T01:00:00Z;0.0;10.23941;0.001620734;0.0;1.5432255
2022-02-12T02:00:00Z;0.0;9.671051;0.004593981;0.000476837;1.6541047
2022-02-12T03:00:00Z;0.0;9.7464905;0.003102701;0.000953674;1.6748598
2022-02-12T04:00:00Z;0.0;9.506744;0.008304138;0.0;1.8977103
2022-02-12T05:00:00Z;0.0;9.266266;0.010322779;0.0;1.6792696
2022-02-12T06:00:00Z;0.0;8.766266;0.010525575;0.0;1.1157439
2022-02-12T07:00:00Z;0.0;7.8797913;0.002161833;0.0;1.2273362
2022-02-12T08:00:00Z;0.021795555;9.320221;0.001076143;0.0;1.1971551
2022-02-12T09:00:00Z;0.16257777;10.882721;-0.01008925;0.0;1.6053456
2022-02-12T10:00:00Z;0.35443555;14.130035;-0.023355242;0.0;1.770494
2022-02-12T11:00:00Z;0.5602844;17.117096;-0.014232704;0.0;2.207104
2022-02-12T12:00:00Z;0.68768;18.647125;-0.003245194;0.0;3.260744
2022-02-12T13:00:00Z;0.74426666;19.642487;-0.001900131;0.0;4.0094647
2022-02-12T14:00:00Z;0.72881775;21.230377;-0.001956942;0.0;4.4357524
2022-02-12T15:00:00Z;0.64787555;21.760406;-0.001791632;0.0;4.4962535
2022-02-12T16:00:00Z;0.49827554;21.895172;-0.001478475;0.0;4.6300683
2022-02-12T17:00:00Z;0.31168;20.96109;-0.001001172;0.0;4.834534
2022-02-12T18:00:00Z;0.105884445;20.155182;-0.000487315;0.0;4.445813
2022-02-12T19:00:00Z;0.001742222;18.609772;-0.00028545;0.0;5.2170386
2022-02-12T20:00:00Z;0.0;16.239655;-0.000190921;0.0;5.7530947
2022-02-12T21:00:00Z;0.0;15.270416;-0.00011432;0.0;5.044971
2022-02-12T22:00:00Z;0.0;13.494049;-8.03E-05;0.0;4.211442
2022-02-12T23:00:00Z;0.0;12.903717;-4.59E-05;0.0;3.2190208
2022-02-13T00:00:00Z;0.0;12.433502;-2.10E-05;0.0;2.6389549
2022-02-13T01:00:00Z;0.0;11.61441;0.000290107;0.0;2.2794003
2022-02-13T02:00:00Z;0.0;10.351959;0.000389991;0.0;2.170322
2022-02-13T03:00:00Z;0.0;9.710846;0.000961823;0.0;2.6476707
2022-02-13T04:00:00Z;0.0;9.193268;0.000939472;0.0;2.6939907
2022-02-13T05:00:00Z;0.0;8.825836;0.001067761;0.0;2.8130627
2022-02-13T06:00:00Z;0.0;8.275299;0.001273817;0.0;2.6747394
2022-02-13T07:00:00Z;0.0;8.733551;0.001363223;0.0;2.2490778
2022-02-13T08:00:00Z;0.029013334;9.503082;0.000589527;0.0;1.1177539
2022-02-13T09:00:00Z;0.20311111;12.327057;-0.002879417;0.0;1.1171824
2022-02-13T10:00:00Z;0.40819556;15.534821;-0.00577094;0.0;1.2733849
2022-02-13T11:00:00Z;0.58110223;17.849762;-0.004131813;0.0;1.6974084
2022-02-13T12:00:00Z;0.7006222;19.369781;-0.003414694;0.0;2.0749528
2022-02-13T13:00:00Z;0.75507556;19.939362;-0.003764173;0.0;2.2507093
2022-02-13T14:00:00Z;0.7392178;21.214752;-0.003848691;0.0;2.521546
2022-02-13T15:00:00Z;0.65436444;21.352448;-0.003465684;0.0;2.7043567
2022-02-13T16:00:00Z;0.50837332;21.475494;-0.002699671;0.0;3.043977
2022-02-13T17:00:00Z;0.31694223;20.679352;-0.001824228;0.0;3.8294978
2022-02-13T18:00:00Z;0.11203555;19.87857;-0.000969041;0.0;3.6464937
2022-02-13T19:00:00Z;0.002062222;18.39566;-0.000838656;0.0;4.42741
2022-02-13T20:00:00Z;0.0;16.471588;-0.00057579;0.0;5.231954
2022-02-13T21:00:00Z;0.0;13.954742;-0.000351807;0.0;4.4895897
2022-02-13T22:00:00Z;0.0;12.728424;-0.0002163;0.0;3.7260041
