timeindex,cooking,drinking-water,electricity,service-water
2022-01-06T12:00:00Z,122.4985547,3.612516,47.92524938,0
2022-01-06T13:00:00Z,5.574190083,0,47.85858298,0
2022-01-06T14:00:00Z,0,0,62.0211629,8.367132333
2022-01-06T15:00:00Z,0,0,71.31280573,9.57355
2022-01-06T16:00:00Z,8.6272121,0.050118,61.97689258,9.805942
2022-01-06T17:00:00Z,135.1515838,0.025119,64.39354867,7.895414667
2022-01-06T18:00:00Z,297.8755627,0.0126,64.36131725,0
2022-01-06T19:00:00Z,127.28043,0.0126,76.2419065,0
2022-01-06T20:00:00Z,6.71462995,0.0126,77.14456227,0
2022-01-06T21:00:00Z,0,0.0126,72.85964375,0
2022-01-06T22:00:00Z,0,0.0126,60.52592157,0
2022-01-06T23:00:00Z,0,0,21.51484892,0
2022-01-07T00:00:00Z,0,0,0,0
2022-01-07T01:00:00Z,0,0,0,0
2022-01-07T02:00:00Z,0,0,0,0
2022-01-07T03:00:00Z,0,0,0,0
2022-01-07T04:00:00Z,8.33333E-07,0,0,0
2022-01-07T05:00:00Z,0.043001283,3.345861333,0,0
2022-01-07T06:00:00Z,0.073000783,4.345837333,0,0
2022-01-07T07:00:00Z,0.060000967,4.095848333,0,9.011069
2022-01-07T08:00:00Z,0.004000217,3.962506,0,10.663251
2022-01-07T09:00:00Z,7.190010083,0,0,8.087840667
2022-01-07T10:00:00Z,129.0316076,3.237649,0,0
2022-01-07T11:00:00Z,293.2236816,4.845951333,0,0
2022-01-07T12:00:00Z,138.8922393,4.829153667,0,0
2022-01-07T13:00:00Z,7.582381317,0,0,0
2022-01-07T14:00:00Z,0,0,0,7.990537667
2022-01-07T15:00:00Z,0,0,0,10.693258
2022-01-07T16:00:00Z,7.40156325,0.00012,0,10.17998667
2022-01-07T17:00:00Z,134.5085203,0.025119,0,8.977853667
2022-01-07T18:00:00Z,293.7332475,0.0126,0,0
2022-01-07T19:00:00Z,134.5220249,0.0126,0,0
2022-01-07T20:00:00Z,7.246295933,0.0126,0,0
2022-01-07T21:00:00Z,0,0.0126,0,0
2022-01-07T22:00:00Z,0,0.0126,0,0
2022-01-07T23:00:00Z,0,0,0,0
2022-01-08T00:00:00Z,0,0,6.115252867,0
2022-01-08T01:00:00Z,0,0,20.88109953,0
2022-01-08T02:00:00Z,0,0,33.1494419,0
2022-01-08T03:00:00Z,0,0,38.4219302,0
2022-01-08T04:00:00Z,0,0,43.88012788,0
2022-01-08T05:00:00Z,0.0250009,4.479171667,45.28973317,0
2022-01-08T06:00:00Z,0.104000267,3.745848333,48.10245717,0
2022-01-08T07:00:00Z,0.051000833,4.312503,48.47552452,7.167923667
2022-01-08T08:00:00Z,6.67E-08,4.495834333,49.92941568,11.18913433
2022-01-08T09:00:00Z,5.839896267,0,53.84773733,7.902200333
2022-01-08T10:00:00Z,121.9742742,3.745976333,54.62440502,0
2022-01-08T11:00:00Z,301.174445,3.837634,51.21524265,0
2022-01-08T12:00:00Z,135.4309526,3.995841333,54.0394087,0
2022-01-08T13:00:00Z,10.2436311,0,56.25024883,0
2022-01-08T14:00:00Z,0,0,66.24117593,9.106856333
2022-01-08T15:00:00Z,0,0,70.13198803,11.00743567
2022-01-08T16:00:00Z,7.417728183,0.025119,59.37940855,10.66984967
2022-01-08T17:00:00Z,125.7739952,0.050118,56.66440377,8.212965667
2022-01-08T18:00:00Z,303.1911441,0.0126,56.10039242,0
2022-01-08T19:00:00Z,134.0020386,0.0126,69.13234438,0
2022-01-08T20:00:00Z,5.7857301,0.0126,79.00906067,0
2022-01-08T21:00:00Z,0,0.0126,71.68231145,0
2022-01-08T22:00:00Z,0,0.0126,57.39243055,0
2022-01-08T23:00:00Z,0,0,25.57267313,0
2022-01-09T00:00:00Z,0,0,7.296090467,0
2022-01-09T01:00:00Z,0,0,23.64859303,0
2022-01-09T02:00:00Z,0,0,32.1327778,0
2022-01-09T03:00:00Z,0,0,39.78360125,0
2022-01-09T04:00:00Z,0,0,42.67103838,0
2022-01-09T05:00:00Z,0.01200125,3.829182667,46.52805012,0
2022-01-09T06:00:00Z,0.116000067,2.629203667,47.66194943,0
2022-01-09T07:00:00Z,0.0540011,4.112509,41.99811897,7.307197333
2022-01-09T08:00:00Z,5.33333E-07,4.579161667,46.95441575,8.588648
2022-01-09T09:00:00Z,9.494559917,0,51.11523902,10.05676133
2022-01-09T10:00:00Z,137.0860844,4.387627,50.07523243,0
2022-01-09T11:00:00Z,284.6727358,4.254292667,50.86940305,0
2022-01-09T12:00:00Z,133.8213225,4.845831333,56.41856662,0
2022-01-09T13:00:00Z,10.11137788,0,56.29190903,0
2022-01-09T14:00:00Z,0,0,69.45366877,7.577162333
2022-01-09T15:00:00Z,0,0,72.9178143,11.77641733
2022-01-09T16:00:00Z,4.590689217,0.025119,58.62274,11.05481967
2022-01-09T17:00:00Z,130.2928091,0.025119,56.35940242,9.982672667
2022-01-09T18:00:00Z,295.4219144,0.0126,57.39290033,0
2022-01-09T19:00:00Z,137.1203148,0.0126,61.19643955,0
2022-01-09T20:00:00Z,7.932693617,0.0126,75.84314938,0
2022-01-09T21:00:00Z,0,0.0126,72.86548037,0
2022-01-09T22:00:00Z,0,0.0126,56.89168048,0
2022-01-09T23:00:00Z,0,0,20.84484545,0
2022-01-10T00:00:00Z,0,0,10.10359712,0
2022-01-10T01:00:00Z,0,0,27.43360097,0
2022-01-10T02:00:00Z,0,0,33.25527965,0
2022-01-10T03:00:00Z,0,0,38.365267,0
2022-01-10T04:00:00Z,0.00000035,0,42.9277064,0
2022-01-10T05:00:00Z,1.86667E-06,4.895826333,55.29488228,0
2022-01-10T06:00:00Z,0.104000267,4.145845333,50.85394912,0
2022-01-10T07:00:00Z,0.076000383,2.995865333,49.55251277,7.573941
2022-01-10T08:00:00Z,0,3.645848333,55.65022645,10.46409633
2022-01-10T09:00:00Z,7.62122635,0,56.32523907,9.515006667
2022-01-10T10:00:00Z,121.8579916,4.612623,56.86523358,0
2022-01-10T11:00:00Z,303.0522253,4.579284667,54.25356098,0
2022-01-10T12:00:00Z,135.7597186,3.762515,47.61107707,0
2022-01-10T13:00:00Z,6.442011183,0,49.51275142,0
2022-01-10T14:00:00Z,0,0,59.93784675,8.520283667
2022-01-10T15:00:00Z,0,0,63.80616085,11.46403133
2022-01-10T16:00:00Z,7.0034782,0.00012,57.43523587,10.208459
2022-01-10T17:00:00Z,129.1780719,0.050118,53.74607283,7.645509667
2022-01-10T18:00:00Z,293.9608319,0.0126,52.8176581,0
2022-01-10T19:00:00Z,139.0738748,0.0126,63.9248472,0
2022-01-10T20:00:00Z,7.4404808,0.0126,74.10115485,0
2022-01-10T21:00:00Z,0,0.0126,71.20473948,0
2022-01-10T22:00:00Z,0,0.0126,58.58993898,0
2022-01-10T23:00:00Z,0,0,22.80266525,0
2022-01-11T00:00:00Z,0,0,7.294413333,0
2022-01-11T01:00:00Z,0,0,19.88694173,0
2022-01-11T02:00:00Z,0,0,35.20278008,0
2022-01-11T03:00:00Z,0,0,45.29359353,0
2022-01-11T04:00:00Z,0.003000083,0,49.57836003,0
2022-01-11T05:00:00Z,0.060000983,4.06251,56.7451248,0
2022-01-11T06:00:00Z,0.0840006,3.629179667,57.81544108,0
2022-01-11T07:00:00Z,0.03300145,4.495836333,57.31367847,8.422918667
2022-01-11T08:00:00Z,3.16667E-07,3.479188667,58.2735604,8.147756667
2022-01-11T09:00:00Z,6.215497183,0,60.92022603,7.188986
2022-01-11T10:00:00Z,125.9285081,4.629289667,56.80189617,0
2022-01-11T11:00:00Z,302.0769095,3.970971333,51.62274725,0
2022-01-11T12:00:00Z,133.3288376,4.345833333,50.54524888,0
2022-01-11T13:00:00Z,7.355198767,0,49.88525743,0
2022-01-11T14:00:00Z,0,0,62.03867852,7.690555667
2022-01-11T15:00:00Z,0,0,68.6486512,13.75107133
2022-01-11T16:00:00Z,8.12029825,0.050118,55.93774282,12.802809
2022-01-11T17:00:00Z,122.9972977,0.025119,54.24440402,7.993793
2022-01-11T18:00:00Z,282.4393521,0.0126,58.4011416,0
2022-01-11T19:00:00Z,152.2713488,0.0126,59.7605134,0
2022-01-11T20:00:00Z,9.56567885,0.0126,67.21708658,0
2022-01-11T21:00:00Z,0,0.0126,69.33215168,0
2022-01-11T22:00:00Z,0,0.0126,58.2632571,0
2022-01-11T23:00:00Z,0,0,19.18501593,0
2022-01-12T00:00:00Z,0,0,9.916090767,0
2022-01-12T01:00:00Z,0,0,29.24443427,0
2022-01-12T02:00:00Z,0,0,40.7094363,0
2022-01-12T03:00:00Z,0,0,51.41774668,0
2022-01-12T04:00:00Z,0,0,51.70126915,0
2022-01-12T05:00:00Z,0.0000011,3.995833333,54.99929235,0
2022-01-12T06:00:00Z,0.060001,3.829183667,53.76085557,0
2022-01-12T07:00:00Z,0.112000133,5.229151667,53.92426752,9.374407333
2022-01-12T08:00:00Z,0.0100005,3.729180667,58.90106017,10.03255367
2022-01-12T09:00:00Z,5.060092517,0,56.78356512,7.781294
2022-01-12T10:00:00Z,122.5111438,4.229298667,49.77441485,0
2022-01-12T11:00:00Z,307.7813881,3.904306667,50.44107633,0
2022-01-12T12:00:00Z,134.9461189,3.695854333,49.12608095,0
2022-01-12T13:00:00Z,5.0438583,0,49.9377515,0
2022-01-12T14:00:00Z,0,0,63.99950722,7.258057667
2022-01-12T15:00:00Z,0,0,62.21034202,11.478157
2022-01-12T16:00:00Z,7.727148283,0.075117,47.70359547,11.248202
2022-01-12T17:00:00Z,142.7490729,0.00012,51.39274605,8.284473333
2022-01-12T18:00:00Z,299.7049458,0.0126,50.79866375,0
2022-01-12T19:00:00Z,118.2764441,0.0126,68.64517482,0
2022-01-12T20:00:00Z,8.244428167,0.0126,69.16007187,0
2022-01-12T21:00:00Z,0,0.0126,63.17616295,0
2022-01-12T22:00:00Z,0,0.0126,53.3760162,0
2022-01-12T23:00:00Z,0,0,20.72385833,0
2022-01-13T00:00:00Z,0,0,6.184424317,0
2022-01-13T01:00:00Z,0,0,22.12777253,0
2022-01-13T02:00:00Z,0,0,40.89693635,0
2022-01-13T03:00:00Z,0,0,46.71275413,0
2022-01-13T04:00:00Z,2.66667E-07,0,51.2030211,0
2022-01-13T05:00:00Z,0.02400115,2.779206667,54.3605466,0
2022-01-13T06:00:00Z,0.11100015,4.295836333,57.36942688,0
2022-01-13T07:00:00Z,0.0450008,4.662492,52.86042895,6.993103667
2022-01-13T08:00:00Z,0.00000015,2.862534,53.67023325,9.849279333
2022-01-13T09:00:00Z,5.09129465,0,56.44273428,9.006830333
2022-01-13T10:00:00Z,139.5487038,4.645952333,51.37190442,0
2022-01-13T11:00:00Z,297.4128608,5.779269667,51.2985683,0
2022-01-13T12:00:00Z,125.2862686,3.562519,56.52355962,0
2022-01-13T13:00:00Z,8.784142317,0,52.79691382,0
2022-01-13T14:00:00Z,0,0,62.79951097,8.328688
2022-01-13T15:00:00Z,0,0,62.77034115,11.75407533
2022-01-13T16:00:00Z,5.606330467,0.100116,49.46025157,11.14480567
2022-01-13T17:00:00Z,116.2936167,0.00012,47.8152463,9.27606
2022-01-13T18:00:00Z,297.2538637,0.0126,42.98341563,0
2022-01-13T19:00:00Z,146.8735457,0.0126,52.80951902,0
2022-01-13T20:00:00Z,9.964728983,0.0126,65.46300828,0
2022-01-13T21:00:00Z,0,0.0126,71.11665003,0
2022-01-13T22:00:00Z,0,0.0126,61.7594124,0
2022-01-13T23:00:00Z,0,0,22.75190902,0
2022-01-14T00:00:00Z,0,0,0,0
2022-01-14T01:00:00Z,0,0,0,0
2022-01-14T02:00:00Z,0,0,0,0
2022-01-14T03:00:00Z,0,0,0,0
2022-01-14T04:00:00Z,5.16667E-07,0,0,0
2022-01-14T05:00:00Z,0.052000883,3.679194667,0,0
2022-01-14T06:00:00Z,0.12,4.629164667,0,0
2022-01-14T07:00:00Z,0.010001317,3.579184667,0,8.564579333
2022-01-14T08:00:00Z,1.33333E-07,3.995837333,0,10.14742767
2022-01-14T09:00:00Z,5.18462945,0,0,8.922818667
2022-01-14T10:00:00Z,141.4997334,4.245956333,0,0
2022-01-14T11:00:00Z,303.9280922,3.737635,0,0
2022-01-14T12:00:00Z,118.866106,4.795834333,0,0
2022-01-14T13:00:00Z,5.972943333,0,0,0
2022-01-14T14:00:00Z,0,0,0,10.44437033
2022-01-14T15:00:00Z,0,0,0,8.848451
2022-01-14T16:00:00Z,7.1648806,0.025119,0,10.00582
2022-01-14T17:00:00Z,130.4690941,0.00012,0,9.287761667
2022-01-14T18:00:00Z,295.5990789,0.0126,0,0
2022-01-14T19:00:00Z,136.4752393,0.0126,0,0
2022-01-14T20:00:00Z,8.84694235,0.0126,0,0
2022-01-14T21:00:00Z,0,0.0126,0,0
2022-01-14T22:00:00Z,0,0.0126,0,0
2022-01-14T23:00:00Z,0,0,0,0
2022-01-15T00:00:00Z,0,0,6.413595317,0
2022-01-15T01:00:00Z,0,0,19.89694813,0
2022-01-15T02:00:00Z,0,0,34.02861032,0
2022-01-15T03:00:00Z,0,0,46.74608298,0
2022-01-15T04:00:00Z,0.00000025,0,46.27611593,0
2022-01-15T05:00:00Z,0.019001383,4.529167667,51.79888782,0
2022-01-15T06:00:00Z,0.106000233,4.362499,54.80752802,0
2022-01-15T07:00:00Z,0.055001083,3.612524,55.44452033,8.023865
2022-01-15T08:00:00Z,0.0000003,3.712516,53.25191088,10.47992967
2022-01-15T09:00:00Z,12.09514193,0,52.23607617,8.807747667
2022-01-15T10:00:00Z,147.5348472,3.337642,46.92774168,0
2022-01-15T11:00:00Z,286.4289178,4.320961333,45.95274338,0
2022-01-15T12:00:00Z,125.7392398,4.812496,48.36441372,0
2022-01-15T13:00:00Z,6.38605985,0,52.8360756,0
2022-01-15T14:00:00Z,0,0,66.88450713,9.157749667
2022-01-15T15:00:00Z,0,0,65.58199248,10.28927733
2022-01-15T16:00:00Z,6.29372875,0.00012,50.44441122,10.63668133
2022-01-15T17:00:00Z,125.2877397,0.00012,46.50691338,8.017773667
2022-01-15T18:00:00Z,295.146013,0.0126,48.64582707,0
2022-01-15T19:00:00Z,141.7377698,0.0126,63.73566942,0
2022-01-15T20:00:00Z,6.3954468,0.0126,77.15607455,0
2022-01-15T21:00:00Z,0,0.0126,74.22255427,0
2022-01-15T22:00:00Z,0,0.0126,61.309504,0
2022-01-15T23:00:00Z,0,0,23.66308485,0
2022-01-16T00:00:00Z,0,0,8.425257917,0
2022-01-16T01:00:00Z,0,0,26.00109935,0
2022-01-16T02:00:00Z,0,0,38.9819412,0
2022-01-16T03:00:00Z,0,0,38.20527573,0
2022-01-16T04:00:00Z,0.014000717,0,42.87021028,0
2022-01-16T05:00:00Z,0.12,4.345838333,49.14521822,0
2022-01-16T06:00:00Z,0.0540011,3.312524,50.730373,0
2022-01-16T07:00:00Z,0.000002,3.629189667,46.90811183,7.289879333
2022-01-16T08:00:00Z,4.66667E-07,3.995843333,54.68690602,11.23904833
2022-01-16T09:00:00Z,11.61117397,0,55.72690463,8.312851667
2022-01-16T10:00:00Z,146.2948981,5.262607,54.64773145,0
2022-01-16T11:00:00Z,288.6941503,4.304289667,54.49439443,0
2022-01-16T12:00:00Z,123.9787242,3.812515,53.03273607,0
2022-01-16T13:00:00Z,4.09169705,0,53.34191212,0
2022-01-16T14:00:00Z,0,0,63.38034947,9.433617
2022-01-16T15:00:00Z,0,0,73.33365312,10.37500067
2022-01-16T16:00:00Z,6.683830833,0.025119,64.15940312,9.822486667
2022-01-16T17:00:00Z,137.1891554,0.00012,61.5643988,8.972604667
2022-01-16T18:00:00Z,298.5861272,0.0126,57.81091015,0
2022-01-16T19:00:00Z,126.9179864,0.0126,64.19418238,0
2022-01-16T20:00:00Z,6.7073776,0.0126,68.08974783,0
2022-01-16T21:00:00Z,0,0.0126,67.55982715,0
2022-01-16T22:00:00Z,0,0.0126,59.7411009,0
2022-01-16T23:00:00Z,0,0,24.2674233,0
2022-01-17T00:00:00Z,0,0,11.90775433,0
2022-01-17T01:00:00Z,0,0,23.93360367,0
2022-01-17T02:00:00Z,0,0,37.63443907,0
2022-01-17T03:00:00Z,0,0,40.94026047,0
2022-01-17T04:00:00Z,0.0000001,0,44.36053287,0
2022-01-17T05:00:00Z,0.065000783,4.362505,59.01546448,0
2022-01-17T06:00:00Z,0.11100015,3.579184667,65.36792618,0
2022-01-17T07:00:00Z,0.017001217,4.412501,64.30133455,10.356029
2022-01-17T08:00:00Z,0.0000004,4.479167667,61.84356048,11.447841
2022-01-17T09:00:00Z,4.91101065,0,59.65439378,7.697245333
2022-01-17T10:00:00Z,127.3030393,3.212648,57.10356217,0
2022-01-17T11:00:00Z,304.2407588,3.795970333,51.08357442,0
2022-01-17T12:00:00Z,132.0944655,4.795831333,49.85107605,0
2022-01-17T13:00:00Z,5.5672113,0,52.72525178,0
2022-01-17T14:00:00Z,0,0,61.62368135,6.651471
2022-01-17T15:00:00Z,0,0,60.77533527,12.26145133
2022-01-17T16:00:00Z,5.5977451,0.00012,49.28025312,8.411890333
2022-01-17T17:00:00Z,117.4199964,0.050118,50.33691112,9.492712667
2022-01-17T18:00:00Z,299.3008624,0.0126,45.10601308,0
2022-01-17T19:00:00Z,147.9263894,0.0126,53.61836197,0
2022-01-17T20:00:00Z,7.362914717,0.0126,70.219579,0
2022-01-17T21:00:00Z,0,0.0126,71.7288064,0
2022-01-17T22:00:00Z,0,0.0126,59.29118942,0
2022-01-17T23:00:00Z,0,0,22.8496658,0
2022-01-18T00:00:00Z,0,0,8.6210882,0
2022-01-18T01:00:00Z,0,0,28.5135832,0
2022-01-18T02:00:00Z,0,0,43.28859168,0
2022-01-18T03:00:00Z,0,0,47.677762,0
2022-01-18T04:00:00Z,3.83333E-07,0,48.34903522,0
2022-01-18T05:00:00Z,0.062000533,4.562497,49.53655445,0
2022-01-18T06:00:00Z,0.1140001,4.062511,51.2348578,0
2022-01-18T07:00:00Z,0.018001267,4.095845333,52.87943248,6.171694
2022-01-18T08:00:00Z,3.33333E-07,3.979179667,59.8035593,10.01002167
2022-01-18T09:00:00Z,6.457179083,0,56.1102302,10.733415
2022-01-18T10:00:00Z,136.6633187,3.870966333,58.98106415,0
2022-01-18T11:00:00Z,296.4072121,4.562618,54.31190778,0
2022-01-18T12:00:00Z,126.3113516,3.529189667,53.39774452,0
2022-01-18T13:00:00Z,8.183756167,0,50.59942148,0
2022-01-18T14:00:00Z,0,0,57.27618367,7.623739
2022-01-18T15:00:00Z,0,0,56.68117467,10.43653133
2022-01-18T16:00:00Z,4.8255266,0.00012,50.49274712,11.395554
2022-01-18T17:00:00Z,137.5308871,0.025119,48.68441225,9.316214
2022-01-18T18:00:00Z,303.6545241,0.0126,48.72332912,0
2022-01-18T19:00:00Z,122.3530574,0.0126,59.8730154,0
2022-01-18T20:00:00Z,6.262728233,0.0126,71.19325723,0
2022-01-18T21:00:00Z,0,0.0126,75.75531645,0
2022-01-18T22:00:00Z,0,0.0126,59.45651113,0
2022-01-18T23:00:00Z,0,0,22.50268222,0
2022-01-19T00:00:00Z,0,0,7.210264033,0
2022-01-19T01:00:00Z,0,0,23.57860185,0
2022-01-19T02:00:00Z,0,0,36.34110622,0
2022-01-19T03:00:00Z,0,0,45.08609147,0
