timeindex;pev;vwc_rzd;ghi;t_air;e;tp;windspeed;ac-discharge;river-flow
2022-01-25T12:00:00Z;-1.68e-06;0.21674334;0.010726423;25.276794;-0.05181803;2.34898e-05;1.2581422;0.0033;360
2022-01-25T13:00:00Z;-3.03e-05;0.21670784;0.1246999;25.478638;-0.08891561;5.67976e-05;1.5487691;0.0033;360
2022-01-25T14:00:00Z;-9.53e-05;0.21664643;0.29484097;26.279266;-0.15981464;1.05184e-05;1.5442647;0.0033;360
2022-01-25T15:00:00Z;-0.000187604;0.2165211;0.55434033;26.91861;-0.23008482;1.75275e-06;0.9647666;0.0033;360
2022-01-25T16:00:00Z;-0.000225425;0.21636483;0.6302514;26.877594;-0.24182725;1.192e-05;0.8200764;0.0033;360
2022-01-25T17:00:00Z;-0.000238435;0.21618211;0.6444108;27.268707;-0.24357831;3.19043e-05;1.0961215;0.0033;360
2022-01-25T18:00:00Z;-0.000219283;0.21600093;0.560893;27.029205;-0.22571531;2.94503e-05;1.6843762;0.0033;360
2022-01-25T19:00:00Z;-0.000224959;0.21586631;0.5825737;26.831207;-0.23746857;0.000150058;2.4672651;0.0033;360
2022-01-25T20:00:00Z;-0.000143135;0.21576865;0.35266104;27.04657;-0.18933333;0.000199842;2.5551865;0.0033;360
2022-01-25T21:00:00Z;-0.000102809;0.21571222;0.25714896;27.26361;-0.16117539;0.000794461;2.1463947;0.0033;360
2022-01-25T22:00:00Z;-5.09e-05;0.21670279;0.1282326;26.168854;-0.1197896;0.000247874;2.265299;0.0033;360
2022-01-25T23:00:00Z;-2.33e-05;0.21675307;0.043674896;26.295593;-0.085597806;0.000103778;1.4462608;0.0033;360
2022-01-26T00:00:00Z;-5.4e-06;0.21671125;0.002065521;25.846588;-0.062405713;5.81993e-05;1.7223808;0.0033;360
2022-01-26T01:00:00Z;-3.88e-06;0.21669236;3.47e-08;25.726501;-0.06325143;0.000191078;1.7132686;0.0033;360
2022-01-26T02:00:00Z;-2.99e-06;0.21668214;3.47e-08;25.566559;-0.06418388;0.000193532;1.5621264;0.0033;360
2022-01-26T03:00:00Z;-2.94e-06;0.21669503;3.47e-08;25.441315;-0.06515429;0.000271365;1.1910113;0.0033;360
2022-01-26T04:00:00Z;-3.51e-06;0.21666315;3.47e-08;25.129578;-0.06606506;0.000280481;0.64154625;0.0033;360
2022-01-26T05:00:00Z;-3.05e-06;0.21663946;3.47e-08;25.079254;-0.055162936;0.00016338;0.5493482;0.0033;360
2022-01-26T06:00:00Z;-5.04e-07;0.21667081;3.47e-08;25.266083;-0.041409235;3.29567e-05;0.25941077;0.0033;360
2022-01-26T07:00:00Z;-1.11e-06;0.21663922;3.47e-08;24.998016;-0.030615542;5.43427e-05;0.3376806;0.0033;360
2022-01-26T08:00:00Z;-2.06e-06;0.21659717;3.47e-08;24.92694;-0.031011282;9.04547e-05;0.5840699;0.0033;360
2022-01-26T09:00:00Z;-2.5e-06;0.21655622;3.47e-08;24.892517;-0.033559278;0.000160225;0.8952439;0.0033;360
2022-01-26T10:00:00Z;-6.69e-07;0.21294785;3.47e-08;24.544067;-0.038790777;0.000102025;1.4821894;0.0033;360
2022-01-26T11:00:00Z;-5.15e-07;0.21290608;3.47e-08;24.545135;-0.041083958;1.08685e-05;1.5858446;0.0033;360
2022-01-26T12:00:00Z;-1.58e-06;0.21286632;0.012193646;24.65036;-0.040287036;2.45404e-06;1.6996977;0.0033;360
2022-01-26T13:00:00Z;-3.41e-05;0.21282916;0.13915843;24.781128;-0.07431077;1.192e-05;1.9652663;0.0033;360
2022-01-26T14:00:00Z;-6.37e-05;0.21277311;0.2414226;25.555573;-0.10231151;2.13869e-05;1.7747607;0.0033;360
2022-01-26T15:00:00Z;-0.000102769;0.21269691;0.37028198;26.256073;-0.13091399;4.24227e-05;1.3470603;0.0033;360
2022-01-26T16:00:00Z;-0.000166537;0.21255052;0.5636565;26.701141;-0.17334065;7.78334e-05;0.64552754;0.0033;360
2022-01-26T17:00:00Z;-0.000240674;0.21242166;0.73838446;27.236206;-0.22690256;0.000124463;1.5521005;0.0033;360
2022-01-26T18:00:00Z;-0.000228271;0.2124651;0.6947238;27.459686;-0.22561231;0.000126918;2.771704;0.0033;360
2022-01-26T19:00:00Z;-0.000151481;0.21251431;0.46904187;27.593445;-0.18615107;5.25899e-05;2.394178;0.0033;360
2022-01-26T20:00:00Z;-0.000123012;0.21262142;0.40365778;26.733093;-0.15087502;3.92674e-05;2.2184129;0.0033;360
2022-01-26T21:00:00Z;-0.000116529;0.21262535;0.3721623;26.58905;-0.13633524;3.01516e-05;1.7690774;0.0033;360
2022-01-26T22:00:00Z;-7.06e-05;0.2121984;0.22392986;26.514313;-0.09814799;1.99843e-05;0.7836406;0.0033;360
2022-01-26T23:00:00Z;-3e-05;0.21216314;0.08987111;26.647125;-0.06630902;1.71792e-05;1.1879773;0.0033;360
2022-01-27T00:00:00Z;-3.2e-06;0.21213418;0.00239316;26.230164;-0.04274286;0.000255939;1.1875662;0.0033;360
2022-01-27T01:00:00Z;-2.08e-06;0.21211337;3.47e-08;26.095581;-0.035982564;5.46938e-05;1.0345501;0.0033;360
2022-01-27T02:00:00Z;-6.18e-07;0.21209632;3.47e-08;25.680573;-0.030078838;1.57766e-05;0.9865295;0.0033;360
2022-01-27T03:00:00Z;-5.95e-07;0.21207768;3.47e-08;25.67688;-0.03008425;3.01516e-05;0.9422003;0.0033;360
2022-01-27T04:00:00Z;-1.29e-06;0.21220158;3.47e-08;25.369812;-0.029856557;0.00019248;0.8672863;0.0033;360
2022-01-27T05:00:00Z;-1.57e-06;0.21227789;3.47e-08;25.390106;-0.027915753;0.000200193;0.44059604;0.0033;360
2022-01-27T06:00:00Z;-2.6e-06;0.2123583;3.47e-08;25.327301;-0.026495386;8.09887e-05;0.6124442;0.0033;360
2022-01-27T07:00:00Z;-1.36e-06;0.21235123;3.47e-08;25.427155;-0.026191803;9.95705e-05;0.55517435;0.0033;360
2022-01-27T08:00:00Z;-1.67e-06;0.21232393;3.47e-08;25.121765;-0.030496273;0.000269963;0.48609915;0.0033;360
2022-01-27T09:00:00Z;-3.53e-06;0.2122859;3.47e-08;25.086365;-0.036318686;0.000141292;0.31854782;0.0033;360
2022-01-27T10:00:00Z;-2.8e-06;0.21161193;3.47e-08;25.189392;-0.033055097;5.9953e-05;1.0756738;0.0033;360
2022-01-27T11:00:00Z;-2.16e-06;0.21160339;3.47e-08;24.968414;-0.04159898;8.37939e-05;1.3248433;0.0033;360
2022-01-27T12:00:00Z;-4.7e-06;0.21166494;0.007549827;24.922302;-0.057011582;0.00077062;1.7686676;0.0033;360
2022-01-27T13:00:00Z;-2.4e-05;0.21165738;0.07904497;24.680298;-0.086356774;0.00103287;1.8511169;0.0033;360
2022-01-27T14:00:00Z;-3.66e-05;0.21169429;0.1424348;25.483826;-0.10224103;0.000269963;1.7183082;0.0033;360
2022-01-27T15:00:00Z;-6.81e-05;0.21171443;0.2727044;25.626892;-0.13011707;0.000205101;1.7652429;0.0033;360
2022-01-27T16:00:00Z;-0.000146715;0.21176527;0.50086496;26.418823;-0.19011399;0.000163029;1.5559307;0.0033;360
2022-01-27T17:00:00Z;-0.000203983;0.211734;0.6378012;27.268463;-0.22325405;5.67976e-05;0.98549306;0.0033;360
2022-01-27T18:00:00Z;-0.000171616;0.21161543;0.53841455;27.41101;-0.19335046;6.59125e-05;1.4024544;0.0033;360
2022-01-27T19:00:00Z;-0.000207153;0.21152249;0.6595247;27.420593;-0.21270433;6.34585e-05;2.2002783;0.0033;360
2022-01-27T20:00:00Z;-0.000213392;0.21149077;0.62075006;27.228394;-0.22336249;1.89319e-05;3.298093;0.0033;360
2022-01-27T21:00:00Z;-0.000154004;0.21151619;0.4468483;26.917389;-0.19342096;0.000242265;3.208176;0.0033;360
2022-01-27T22:00:00Z;-9.16e-05;0.21136427;0.25814612;26.460907;-0.14299253;0.000126217;2.0476024;0.0033;360
2022-01-27T23:00:00Z;-3.86e-05;0.21131736;0.089885345;26.484802;-0.08523458;2.91001e-05;1.8259325;0.0033;360
2022-01-28T00:00:00Z;-4.99e-06;0.21127391;0.00260684;26.273102;-0.048695393;5.25918e-06;1.1595575;0.0033;360
2022-01-28T01:00:00Z;-2.5e-06;0.21124107;3.47e-08;26.273804;-0.03961481;1.33226e-05;1.1865185;0.0033;360
2022-01-28T02:00:00Z;-1.67e-06;0.21121171;3.47e-08;25.903229;-0.03738125;1.192e-05;0.9511541;0.0033;360
2022-01-28T03:00:00Z;-5.38e-07;0.21117806;3.47e-08;25.739685;-0.034296565;7.81836e-05;0.6827913;0.0033;360
2022-01-28T04:00:00Z;-1.04e-06;0.21117692;3.47e-08;25.602661;-0.03848177;0.000221229;0.3498322;0.0033;360
2022-01-28T05:00:00Z;-1.52e-06;0.21125495;3.47e-08;25.62323;-0.03561935;0.000293102;0.1047815;0.0033;360
2022-01-28T06:00:00Z;-3.62e-07;0.2112523;3.47e-08;24.98816;-0.033597216;0.000334824;0.59295046;0.0033;360
2022-01-28T07:00:00Z;-4.24e-07;0.21123543;3.47e-08;24.894989;-0.032691866;0.000130073;1.2839857;0.0033;360
2022-01-28T08:00:00Z;-4.59e-07;0.2112011;3.47e-08;24.819794;-0.04018945;1.99843e-05;1.3076552;0.0033;360
2022-01-28T09:00:00Z;-5.32e-07;0.21117386;3.47e-08;24.613739;-0.038676925;2.38409e-05;1.1556472;0.0033;360
2022-01-28T10:00:00Z;-1.63e-07;0.20904222;3.47e-08;24.881805;-0.035429604;6.34585e-05;0.8481786;0.0033;360
2022-01-28T11:00:00Z;-2.2e-07;0.20902945;3.47e-08;24.814178;-0.030686017;0.000182312;1.1118405;0.0033;360
2022-01-28T12:00:00Z;-1.33e-06;0.20900616;0.008119618;24.990631;-0.030149313;0.000221229;1.8019428;0.0033;360
2022-01-28T13:00:00Z;-2.17e-05;0.20897128;0.09913028;25.14566;-0.049476046;8.20402e-05;1.4707364;0.0033;360
2022-01-28T14:00:00Z;-9.11e-05;0.20893249;0.3206955;26.128784;-0.11404308;7.81836e-05;1.2781832;0.0033;360
2022-01-28T15:00:00Z;-0.000137948;0.2088383;0.46501056;26.383698;-0.15160689;9.1156e-05;0.7713675;0.0033;360
2022-01-28T16:00:00Z;-0.000162901;0.2087598;0.5553802;26.589478;-0.16867837;6.4861e-05;0.61961555;0.0033;360
2022-01-28T17:00:00Z;-0.000223169;0.20862293;0.6986697;27.661774;-0.21499209;3.6112e-05;0.6525318;0.0033;360
2022-01-28T18:00:00Z;-0.000167912;0.20844781;0.5156939;27.303406;-0.18011722;7.78334e-05;1.0812125;0.0033;360
2022-01-28T19:00:00Z;-0.000230913;0.20828384;0.6328013;27.484802;-0.24049903;6.80164e-05;1.8124692;0.0033;360
2022-01-28T20:00:00Z;-0.000212079;0.2081826;0.58260223;27.330719;-0.22615986;5.01359e-05;2.0379703;0.0033;360
2022-01-28T21:00:00Z;-0.000182314;0.20812061;0.47426974;27.056335;-0.20277801;1.01672e-05;2.0029075;0.0033;360
2022-01-28T22:00:00Z;-0.000111484;0.20784259;0.27603772;27.08197;-0.14484659;3.43584e-05;2.4456651;0.0033;360
2022-01-28T23:00:00Z;-3.64e-05;0.20777935;0.07957205;26.611267;-0.077026814;0.000102376;1.849134;0.0033;360
2022-01-29T00:00:00Z;-5.54e-06;0.20780465;0.002307708;26.107086;-0.044168644;9.71165e-05;1.5607584;0.0033;360
2022-01-29T01:00:00Z;-3.07e-06;0.20776342;3.47e-08;26.009003;-0.04022199;8.8702e-05;1.3694451;0.0033;360
2022-01-29T02:00:00Z;-1.65e-06;0.20775053;3.47e-08;25.931793;-0.038779937;3.92674e-05;1.1984406;0.0033;360
2022-01-29T03:00:00Z;-1.36e-06;0.20771143;3.47e-08;25.744507;-0.040015977;0.000156017;0.48572963;0.0033;360
2022-01-29T04:00:00Z;-7.37e-07;0.20769292;3.47e-08;25.967438;-0.039354578;0.000148304;0.3535849;0.0033;360
2022-01-29T05:00:00Z;-7.6e-07;0.20766576;3.47e-08;25.387909;-0.03805349;0.000176001;0.16040574;0.0033;360
2022-01-29T06:00:00Z;-8.05e-07;0.20764369;3.47e-08;24.895416;-0.03388454;0.000123061;0.55134976;0.0033;360
2022-01-29T07:00:00Z;-7.6e-07;0.2076293;3.47e-08;25.006958;-0.02516176;0.000327461;0.62120605;0.0033;360
2022-01-29T08:00:00Z;-3.32e-06;0.20761989;3.47e-08;24.480927;-0.03531034;0.000388115;0.33443996;0.0033;360
2022-01-29T09:00:00Z;-3.07e-06;0.2076172;3.47e-08;24.259918;-0.034123078;0.000672803;0.62459105;0.0033;360
2022-01-29T10:00:00Z;-3.49e-06;0.20754826;3.47e-08;24.518677;-0.03575487;0.000938909;0.8262825;0.0033;360
2022-01-29T11:00:00Z;-3.53e-06;0.20778032;3.47e-08;24.56189;-0.042959712;0.001060568;1.1504151;0.0033;360
2022-01-29T12:00:00Z;-3.8e-06;0.20795444;0.006837569;24.281433;-0.051427692;0.000598475;1.2707928;0.0033;360
2022-01-29T13:00:00Z;-1.45e-05;0.20796302;0.06672312;24.86319;-0.07216396;0.000258042;1.2764848;0.0033;360
2022-01-29T14:00:00Z;-4.1e-05;0.20797536;0.17750572;26.036743;-0.110199414;0.000161276;1.4917445;0.0033;360
2022-01-29T15:00:00Z;-8.73e-05;0.20797522;0.33855856;26.519653;-0.15813406;2.66451e-05;1.5896742;0.0033;360
2022-01-29T16:00:00Z;-0.000155095;0.20787981;0.5161213;26.91571;-0.20510916;3.50177e-07;1.4347767;0.0033;360
2022-01-29T17:00:00Z;-0.000188246;0.20774022;0.58594977;27.802399;-0.21928029;0.0;1.4267473;0.0033;360
2022-01-29T18:00:00Z;-0.000281307;0.20752697;0.77482294;28.265839;-0.28512132;2.48924e-05;1.7202934;0.0033;360
2022-01-29T19:00:00Z;-0.000180968;0.2073133;0.53651996;28.283142;-0.20172088;1.57766e-05;2.372873;0.0033;360
2022-01-29T20:00:00Z;-0.000206494;0.20717758;0.5665767;27.487946;-0.22979209;7.04704e-05;3.1069803;0.0033;360
2022-01-29T21:00:00Z;-0.000165628;0.20717195;0.4315778;27.299713;-0.20545068;8.34428e-05;3.4239078;0.0033;360
2022-01-29T22:00:00Z;-0.000119933;0.20677972;0.31353027;26.836823;-0.16686228;0.000125515;2.7667964;0.0033;360
2022-01-29T23:00:00Z;-4.55e-05;0.20671985;0.10183681;26.545563;-0.095659636;3.50177e-07;2.4339888;0.0033;360
2022-01-30T00:00:00Z;-4.52e-06;0.20669766;0.002777778;26.072937;-0.04983385;0.0;2.0588434;0.0033;360
2022-01-30T01:00:00Z;-1.19e-06;0.20665568;3.47e-08;26.095581;-0.04192967;0.0;2.0754888;0.0033;360
2022-01-30T02:00:00Z;-5.49e-07;0.20662773;3.47e-08;26.03482;-0.04413612;3.50177e-07;2.2562082;0.0033;360
2022-01-30T03:00:00Z;-1.17e-06;0.2065956;3.47e-08;26.120972;-0.048212897;1.05146e-06;2.2504768;0.0033;360
2022-01-30T04:00:00Z;-9.72e-09;0.20657474;3.47e-08;25.802124;-0.047041904;1.05146e-06;2.244435;0.0033;360
2022-01-30T05:00:00Z;8.59538e-07;0.20655257;3.47e-08;25.454498;-0.04096469;3.50177e-07;1.9998643;0.0033;360
2022-01-30T06:00:00Z;8.3113264e-07;0.20652607;3.47e-08;25.384491;-0.036139783;3.50177e-07;1.7796082;0.0033;360
2022-01-30T07:00:00Z;-2.11e-08;0.20649523;3.47e-08;25.072388;-0.037554726;3.50177e-07;1.7986997;0.0033;360
2022-01-30T08:00:00Z;9.731593e-07;0.20646682;3.47e-08;24.939606;-0.043751206;1.40257e-06;2.188316;0.0033;360
2022-01-30T09:00:00Z;1.950364e-06;0.20644028;3.47e-08;25.135376;-0.05827473;1.05146e-06;2.4208834;0.0033;360
2022-01-30T10:00:00Z;1.6719714e-06;0.20642844;3.47e-08;25.429901;-0.07532455;0.0;3.1764722;0.0033;360
2022-01-30T11:00:00Z;1.3481331e-06;0.20639822;3.47e-08;25.241821;-0.09798535;0.0;3.6878743;0.0033;360
2022-01-30T12:00:00Z;-3.99e-06;0.20636812;0.014116701;25.226196;-0.11766447;0.0;3.8906636;0.0033;360
2022-01-30T13:00:00Z;-4.39e-05;0.2063042;0.1481185;25.336884;-0.15660527;0.0;4.2265334;0.0033;360
2022-01-30T14:00:00Z;-0.000115887;0.20618407;0.35495444;26.15857;-0.21988747;0.0;4.5312843;0.0033;360
2022-01-30T15:00:00Z;-0.000183502;0.2060291;0.52385626;26.3266;-0.26701978;4.90807e-06;4.3319454;0.0033;360
2022-01-30T16:00:00Z;-0.00025732;0.20581439;0.6991255;26.916138;-0.31314915;1.89319e-05;4.1218786;0.0033;360
2022-01-30T17:00:00Z;-0.000284153;0.20560534;0.757729;27.647644;-0.32512468;9.46596e-06;4.055765;0.0033;360
2022-01-30T18:00:00Z;-0.000261041;0.20542607;0.71302856;27.299988;-0.30476248;2.48924e-05;4.4381766;0.0033;360
2022-01-30T19:00:00Z;-0.000241247;0.20528057;0.6697668;27.254852;-0.2971619;6.97691e-05;4.803407;0.0033;360
2022-01-30T20:00:00Z;-0.000227629;0.20511806;0.6219324;27.378876;-0.29059136;5.11874e-05;4.9404054;0.0033;360
2022-01-30T21:00:00Z;-0.00020287;0.20496216;0.54781616;27.32486;-0.26739928;1.4375e-05;4.825263;0.0033;360
2022-01-30T22:00:00Z;-0.0001162;0.20468946;0.3004962;26.759186;-0.19609904;2.80514e-06;4.4725633;0.0033;360
2022-01-30T23:00:00Z;-4.21e-05;0.20461744;0.09576847;26.733795;-0.13179225;9.46596e-06;4.076284;0.0033;360
2022-01-31T00:00:00Z;-8.46e-06;0.20460382;0.002863229;26.623932;-0.0959578;6.80164e-05;3.4563415;0.0033;360
2022-01-31T01:00:00Z;-5.85e-06;0.20465183;3.47e-08;26.697449;-0.08440513;2.10358e-05;2.9962497;0.0033;360
2022-01-31T02:00:00Z;-6.61e-06;0.20473757;3.47e-08;26.386414;-0.07865319;0.000115698;2.5959115;0.0033;360
2022-01-31T03:00:00Z;-5.44e-06;0.2047503;3.47e-08;26.219452;-0.06775107;0.000275572;2.126343;0.0033;360
2022-01-31T04:00:00Z;-3.03e-06;0.20476323;3.47e-08;26.068024;-0.052522782;0.000171795;1.709232;0.0033;360
2022-01-31T05:00:00Z;-3.78e-06;0.20484702;3.47e-08;25.731873;-0.05188308;0.000231747;2.0036042;0.0033;360
2022-01-31T06:00:00Z;-2.53e-06;0.20484252;3.47e-08;25.232605;-0.049530268;2.76975e-05;2.2808268;0.0033;360
2022-01-31T07:00:00Z;-1.06e-07;0.20481285;3.47e-08;24.957;-0.05598154;4.24227e-05;2.0586085;0.0033;360
2022-01-31T08:00:00Z;-4.81e-07;0.20479101;3.47e-08;24.753296;-0.05363957;1.01672e-05;2.0131788;0.0033;360
2022-01-31T09:00:00Z;8.368079e-07;0.20476809;3.47e-08;24.64737;-0.05307034;1.05184e-05;2.0276358;0.0033;360
2022-01-31T10:00:00Z;1.4390389e-06;0.2049123;3.47e-08;24.91983;-0.056220073;3.19043e-05;1.8473397;0.0033;360
2022-01-31T11:00:00Z;1.8253777e-06;0.20493373;3.47e-08;25.104187;-0.06743663;4.38252e-05;2.1895056;0.0033;360
2022-01-31T12:00:00Z;-2.7e-06;0.20490511;0.00814809;25.023376;-0.09240689;9.50126e-05;2.9832451;0.0033;360
2022-01-31T13:00:00Z;-4.16e-05;0.20492029;0.1486883;25.305084;-0.14496586;8.97534e-05;3.2195694;0.0033;360
2022-01-31T14:00:00Z;-9.82e-05;0.20498276;0.3016358;25.672485;-0.2128778;0.00019844;3.5685241;0.0033;360
2022-01-31T15:00:00Z;-0.000175059;0.20497453;0.5504515;26.247467;-0.28515387;0.00011079;3.9103174;0.0033;360
2022-01-31T16:00:00Z;-0.000210704;0.20486233;0.63530835;26.47232;-0.29612103;2.48924e-05;3.792669;0.0033;360
2022-01-31T17:00:00Z;-0.000231305;0.20471483;0.68988055;27.329498;-0.29584455;3.22554e-05;3.7909338;0.0033;360
2022-01-31T18:00:00Z;-0.000287511;0.20452508;0.79943805;27.237;-0.33165187;0.000127618;3.807534;0.0033;360
2022-01-31T19:00:00Z;-0.000302322;0.20436035;0.81217303;27.3266;-0.32540658;7.64309e-05;3.874008;0.0033;360
2022-01-31T20:00:00Z;-0.000270643;0.20418084;0.7300085;27.575348;-0.29666314;1.22711e-05;3.8131907;0.0033;360
2022-01-31T21:00:00Z;-0.000190069;0.20400587;0.50780222;27.560242;-0.2261219;0.0;3.4833438;0.0033;360
2022-01-31T22:00:00Z;-0.000130165;0.20381007;0.34961264;26.781403;-0.1750104;3.50177e-07;2.7421958;0.0033;360
2022-01-31T23:00:00Z;-4.85e-05;0.20374809;0.12317566;26.501404;-0.10614975;4.90807e-06;2.4711828;0.0033;360
2022-02-01T00:00:00Z;-6.07e-06;0.20371467;0.003632465;26.256775;-0.062541254;1.6829e-05;1.915383;0.0033;360
2022-02-01T01:00:00Z;-2.53e-06;0.20368315;3.47e-08;26.130554;-0.053720884;2.52435e-05;1.7164241;0.0033;360
2022-02-01T02:00:00Z;-1.17e-06;0.20366353;3.47e-08;26.017761;-0.04955736;4.76819e-05;1.7770293;0.0033;360
2022-02-01T03:00:00Z;-1.42e-06;0.2036427;3.47e-08;25.649841;-0.047285866;0.000120256;1.6693456;0.0033;360
2022-02-01T04:00:00Z;-1.8e-07;0.20368586;3.47e-08;25.274323;-0.042200744;0.000288895;1.2883852;0.0033;360
2022-02-01T05:00:00Z;-1.97e-07;0.20369042;3.47e-08;24.902527;-0.03972322;0.000342888;0.9059044;0.0033;360
2022-02-01T06:00:00Z;-2.17e-06;0.20374906;3.47e-08;24.629791;-0.041073114;0.000681918;0.48412442;0.0033;360
2022-02-01T07:00:00Z;-5.58e-06;0.20390455;3.47e-08;24.316315;-0.052305944;0.000271715;0.20080072;0.0033;360
2022-02-01T08:00:00Z;-5.02e-06;0.20408982;3.47e-08;23.968231;-0.0643899;0.000452976;0.4672208;0.0033;360
2022-02-01T09:00:00Z;-3.76e-06;0.20436251;3.47e-08;24.128784;-0.07150799;0.00064195;0.85703796;0.0033;360
2022-02-01T10:00:00Z;-4.63e-06;0.20449471;3.47e-08;24.223999;-0.07082491;0.000426331;1.5929556;0.0033;360
2022-02-01T11:00:00Z;-4.95e-06;0.20449638;3.47e-08;24.535278;-0.07055385;9.81679e-05;1.8919243;0.0033;360
2022-02-01T12:00:00Z;-4.51e-06;0.20446678;0.006538437;24.834625;-0.06686197;1.75275e-06;2.0417287;0.0033;360
2022-02-01T13:00:00Z;-1.76e-05;0.20444468;0.07488545;24.929413;-0.08218242;0.0;2.0040638;0.0033;360
2022-02-01T14:00:00Z;-4.38e-05;0.20441109;0.18800421;26.085571;-0.108708575;1.4375e-05;2.3215947;0.0033;360
2022-02-01T15:00:00Z;-9.21e-05;0.20436314;0.33189194;26.43103;-0.15710945;6.38096e-05;2.1978023;0.0033;360
2022-02-01T16:00:00Z;-0.00012733;0.20428863;0.40216205;26.588074;-0.1865685;1.71792e-05;1.9494282;0.0033;360
2022-02-01T17:00:00Z;-0.000194518;0.20415117;0.59321466;27.499207;-0.23158652;1.29724e-05;1.4906098;0.0033;360
2022-02-01T18:00:00Z;-0.000264587;0.20395719;0.7348232;27.679352;-0.2715736;1.192e-05;1.219369;0.0033;360
2022-02-01T19:00:00Z;-0.000204279;0.20374268;0.5921035;28.301208;-0.21318139;3.5055e-06;1.2869065;0.0033;360
2022-02-01T20:00:00Z;-0.000240446;0.20353135;0.645294;28.742859;-0.24057494;0.0;1.9825455;0.0033;360
2022-02-01T21:00:00Z;-0.000185984;0.20336564;0.46764587;28.76535;-0.20709875;0.0;2.5553238;0.0033;360
2022-02-01T22:00:00Z;-0.000122677;0.20349473;0.3016643;27.55832;-0.16132717;0.0;2.2205226;0.0033;360
2022-02-01T23:00:00Z;-5.55e-05;0.20341966;0.13111008;27.227448;-0.10403004;0.0;2.1412108;0.0033;360
2022-02-02T00:00:00Z;-4.82e-06;0.20338544;0.004059826;26.318085;-0.05926682;0.0;1.6830053;0.0033;360
2022-02-02T01:00:00Z;-1.74e-06;0.20336364;3.47e-08;26.443512;-0.05377509;1.05146e-06;1.7357872;0.0033;360
2022-02-02T02:00:00Z;-4.64e-07;0.20332986;3.47e-08;26.012604;-0.05435517;1.40257e-06;1.6790274;0.0033;360
2022-02-02T03:00:00Z;-1.97e-07;0.2033106;3.47e-08;25.744354;-0.05555869;4.90807e-06;1.9099586;0.0033;360
2022-02-02T04:00:00Z;2.629822e-07;0.20327905;3.47e-08;25.457916;-0.05384015;1.99843e-05;1.8541106;0.0033;360
2022-02-02T05:00:00Z;8.652132e-07;0.20326607;3.47e-08;25.466522;-0.04943268;1.89319e-05;1.7136041;0.0033;360
2022-02-02T06:00:00Z;5.7547004e-07;0.20324841;3.47e-08;25.64148;-0.045513123;7.39768e-05;1.5506907;0.0033;360
2022-02-02T07:00:00Z;-1.17e-06;0.20326222;3.47e-08;25.194214;-0.043214504;0.000206854;1.2412288;0.0033;360
2022-02-02T08:00:00Z;-1.81e-06;0.20328122;3.47e-08;24.812927;-0.046917222;0.000201245;0.7211144;0.0033;360
2022-02-02T09:00:00Z;-3.59e-06;0.20328161;3.47e-08;25.02478;-0.055997808;0.000211412;1.0829115;0.0033;360
2022-02-02T10:00:00Z;-3.47e-06;0.20325619;3.47e-08;25.420319;-0.064178474;5.92517e-05;1.462274;0.0033;360
2022-02-02T11:00:00Z;-3.86e-06;0.20331302;3.47e-08;25.567078;-0.06634154;5.78491e-05;1.5714725;0.0033;360
2022-02-02T12:00:00Z;-5.42e-06;0.20328939;0.007093993;25.43866;-0.06349539;9.53637e-05;1.6652853;0.0033;360
2022-02-02T13:00:00Z;-3.04e-05;0.2032558;0.10363167;25.483551;-0.08796689;2.80477e-05;1.5274112;0.0033;360
2022-02-02T14:00:00Z;-7.25e-05;0.20322272;0.26298938;26.37561;-0.12072748;7.01193e-06;1.4656606;0.0033;360
2022-02-02T15:00:00Z;-0.000100945;0.20314959;0.3614074;26.572449;-0.13395531;1.33226e-05;1.1224476;0.0033;360
2022-02-02T16:00:00Z;-0.000121205;0.20303911;0.4451959;26.510864;-0.14;2.20882e-05;0.6305721;0.0033;360
2022-02-02T17:00:00Z;-0.000216397;0.20286757;0.72733044;27.405914;-0.21225978;3.92674e-05;0.1480339;0.0033;360
2022-02-02T18:00:00Z;-0.000184621;0.20265141;0.6409636;27.434723;-0.1861619;2.34898e-05;0.9346173;0.0033;360
2022-02-02T19:00:00Z;-0.000299198;0.20246266;0.86160284;27.612946;-0.28550622;3.19043e-05;1.9924357;0.0033;360
2022-02-02T20:00:00Z;-0.000247219;0.20226915;0.6887979;27.763855;-0.25863853;1.47251e-05;2.785099;0.0033;360
2022-02-02T21:00:00Z;-0.000136755;0.20217045;0.41224744;27.593872;-0.17749333;2.94503e-05;2.550502;0.0033;360
2022-02-02T22:00:00Z;-8.54e-05;0.20215027;0.26555347;27.062225;-0.128263;2.91001e-05;1.9874386;0.0033;360
2022-02-02T23:00:00Z;-3.75e-05;0.20210066;0.10930115;27.072144;-0.084833406;1.82316e-05;1.6867114;0.0033;360
2022-02-03T00:00:00Z;-4.43e-06;0.20210464;0.004002847;26.344604;-0.048895977;0.000112893;1.4049869;0.0033;360
2022-02-03T01:00:00Z;-1.49e-06;0.20208079;3.47e-08;26.33142;-0.04194051;1.15698e-05;1.3185457;0.0033;360
2022-02-03T02:00:00Z;-4.93e-07;0.20206442;3.47e-08;25.92395;-0.03849802;1.75275e-06;1.3252479;0.0033;360
2022-02-03T03:00:00Z;-1.63e-07;0.20204705;3.47e-08;25.65149;-0.037581835;1.89319e-05;0.870751;0.0033;360
