source,apv-system,apv-system,apv-system,back-up-elec,back-up-water,biomass-bus,electricity-bus,electricity-bus,rain,rain-bus,solar-energy-bus,sun,water-bus-in,water-bus-out
2022-01-02 02:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,4.093610718,2.5730559,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-02 03:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,5.287147454,1.3795192,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-02 04:00:00,8.3333333,6.6666667,10.0,0.1249495,3.3333333,8.3333333,6.791616169,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-02 05:00:00,8.3333333,6.6666667,10.0,0.89623541,3.3333333,8.3333333,7.562902073,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-02 06:00:00,8.3333333,6.6666667,10.0,21.155989,3.3333333,8.3333333,27.82265534,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-02 07:00:00,8.3333333,6.6666667,10.0,33.241084,3.3333333,8.3333333,39.90775106,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-02 08:00:00,8.3333333,6.6666667,10.0,38.015265,3.3333333,8.3333333,44.68193205,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-02 09:00:00,8.3333333,6.6666667,10.0,30.427748,3.3333333,8.3333333,37.09441418,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-02 10:00:00,8.3333333,6.6666667,10.0,15.193324,3.3333333,8.3333333,21.85999069,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-02 11:00:00,8.3333333,6.6666667,10.0,14.650053,3.3333333,8.3333333,21.31671996,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-02 12:00:00,8.3333333,6.6666667,10.0,18.841185,3.3333333,8.3333333,25.50785152,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-02 13:00:00,8.3333333,6.6666667,10.0,7.0868991,3.3333333,8.3333333,13.7535658,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-02 14:00:00,8.3333333,6.6666667,10.0,22.604725,3.3333333,8.3333333,29.27139215,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-02 15:00:00,8.3333333,6.6666667,10.0,25.504659,3.3333333,8.3333333,32.17132603,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-02 16:00:00,8.3333333,6.6666667,10.0,21.838717,3.3333333,8.3333333,28.50538351,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-02 17:00:00,8.3333333,6.6666667,10.0,17.327501,3.3333333,8.3333333,23.994168,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-02 18:00:00,8.3333333,6.6666667,10.0,26.012669,3.3333333,8.3333333,32.67933526,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-02 19:00:00,8.3333333,6.6666667,10.0,28.267689,3.3333333,8.3333333,34.93435596,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-02 20:00:00,8.3333333,6.6666667,10.0,23.437175,3.3333333,8.3333333,30.10384179,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-02 21:00:00,8.3333333,6.6666667,10.0,16.360295,3.3333333,8.3333333,23.02696151,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-02 22:00:00,8.3333333,6.6666667,10.0,2.690224,3.3333333,8.3333333,9.356890661,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-02 23:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,5.209210904,1.4574558,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-03 00:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,3.578573376,3.0880933,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-03 01:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,4.620715146,2.0459515,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-03 02:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,4.458348859,2.2083178,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-03 03:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,6.285203715,0.38146295,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-03 04:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,6.169994355,0.49667231,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-03 05:00:00,8.3333333,6.6666667,10.0,2.2081694,3.3333333,8.3333333,8.874836029,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-03 06:00:00,8.3333333,6.6666667,10.0,7.3114854,3.3333333,8.3333333,13.97815209,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-03 07:00:00,8.3333333,6.6666667,10.0,16.251606,3.3333333,8.3333333,22.91827299,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-03 08:00:00,8.3333333,6.6666667,10.0,32.706678,3.3333333,8.3333333,39.37334439,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-03 09:00:00,8.3333333,6.6666667,10.0,33.867208,3.3333333,8.3333333,40.5338743,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-03 10:00:00,8.3333333,6.6666667,10.0,26.651651,3.3333333,8.3333333,33.31831754,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-03 11:00:00,8.3333333,6.6666667,10.0,7.7227348,3.3333333,8.3333333,14.38940142,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-03 12:00:00,8.3333333,6.6666667,10.0,7.720367,3.3333333,8.3333333,14.38703371,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-03 13:00:00,8.3333333,6.6666667,10.0,7.5478199,3.3333333,8.3333333,14.21448654,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-03 14:00:00,8.3333333,6.6666667,10.0,13.888761,3.3333333,8.3333333,20.55542811,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-03 15:00:00,8.3333333,6.6666667,10.0,25.684097,3.3333333,8.3333333,32.35076347,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-03 16:00:00,8.3333333,6.6666667,10.0,29.480691,3.3333333,8.3333333,36.14735747,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-03 17:00:00,8.3333333,6.6666667,10.0,37.556057,3.3333333,8.3333333,44.22272358,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-03 18:00:00,8.3333333,6.6666667,10.0,38.948047,3.3333333,8.3333333,45.61471396,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-03 19:00:00,8.3333333,6.6666667,10.0,37.935498,3.3333333,8.3333333,44.60216512,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-03 20:00:00,8.3333333,6.6666667,10.0,23.824431,3.3333333,8.3333333,30.49109801,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-03 21:00:00,8.3333333,6.6666667,10.0,14.517178,3.3333333,8.3333333,21.18384434,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-03 22:00:00,8.3333333,6.6666667,10.0,3.6725095,3.3333333,8.3333333,10.3391762,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-03 23:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,4.884162736,1.7825039,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-04 00:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,3.229919021,3.4367476,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-04 01:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,4.030616082,2.6360506,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-04 02:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,4.154193018,2.5124736,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-04 03:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,4.294767331,2.3718993,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-04 04:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,5.27561993,1.3910467,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-04 05:00:00,8.3333333,6.6666667,10.0,0.42821564,3.3333333,8.3333333,7.094882308,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-04 06:00:00,8.3333333,6.6666667,10.0,4.8710663,3.3333333,8.3333333,11.53773301,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-04 07:00:00,8.3333333,6.6666667,10.0,29.319402,3.3333333,8.3333333,35.98606844,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-04 08:00:00,8.3333333,6.6666667,10.0,36.285576,3.3333333,8.3333333,42.95224278,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-04 09:00:00,8.3333333,6.6666667,10.0,30.77022,3.3333333,8.3333333,37.43688703,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-04 10:00:00,8.3333333,6.6666667,10.0,10.348108,3.3333333,8.3333333,17.01477515,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-04 11:00:00,8.3333333,6.6666667,10.0,10.342915,3.3333333,8.3333333,17.00958203,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-04 12:00:00,8.3333333,6.6666667,10.0,21.495001,3.3333333,8.3333333,28.16166727,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-04 13:00:00,8.3333333,6.6666667,10.0,25.265411,3.3333333,8.3333333,31.93207772,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-04 14:00:00,8.3333333,6.6666667,10.0,25.1878,3.3333333,8.3333333,31.85446665,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-04 15:00:00,8.3333333,6.6666667,10.0,24.283938,3.3333333,8.3333333,30.95060458,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-04 16:00:00,8.3333333,6.6666667,10.0,29.595925,3.3333333,8.3333333,36.26259185,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-04 17:00:00,8.3333333,6.6666667,10.0,24.953173,3.3333333,8.3333333,31.61983996,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-04 18:00:00,8.3333333,6.6666667,10.0,30.184348,3.3333333,8.3333333,36.85101472,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-04 19:00:00,8.3333333,6.6666667,10.0,30.174012,3.3333333,8.3333333,36.84067885,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-04 20:00:00,8.3333333,6.6666667,10.0,27.380357,3.3333333,8.3333333,34.04702322,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-04 21:00:00,8.3333333,6.6666667,10.0,14.543848,3.3333333,8.3333333,21.21051479,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-04 22:00:00,8.3333333,6.6666667,10.0,1.1402168,3.3333333,8.3333333,7.806883426,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-04 23:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,6.491641301,0.17502537,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-05 00:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,2.957257944,3.7094087,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-05 01:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,3.334462018,3.3322046,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-05 02:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,4.685356591,1.9813101,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-05 03:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,4.700483154,1.9661835,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-05 04:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,5.742748612,0.92391805,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-05 05:00:00,8.3333333,6.6666667,10.0,2.6305259,3.3333333,8.3333333,9.297192598,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-05 06:00:00,8.3333333,6.6666667,10.0,8.6620007,3.3333333,8.3333333,15.32866736,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-05 07:00:00,8.3333333,6.6666667,10.0,26.620486,3.3333333,8.3333333,33.28715267,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-05 08:00:00,8.3333333,6.6666667,10.0,36.563515,3.3333333,8.3333333,43.23018135,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-05 09:00:00,8.3333333,6.6666667,10.0,34.622402,3.3333333,8.3333333,41.28906907,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-05 10:00:00,8.3333333,6.6666667,10.0,26.382822,3.3333333,8.3333333,33.04948848,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-05 11:00:00,8.3333333,6.6666667,10.0,22.625861,3.3333333,8.3333333,29.29252799,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-05 12:00:00,8.3333333,6.6666667,10.0,23.384548,3.3333333,8.3333333,30.05121504,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-05 13:00:00,8.3333333,6.6666667,10.0,23.826644,3.3333333,8.3333333,30.4933106,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-05 14:00:00,8.3333333,6.6666667,10.0,22.197191,3.3333333,8.3333333,28.8638578,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-05 15:00:00,8.3333333,6.6666667,10.0,11.847682,3.3333333,8.3333333,18.51434911,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-05 16:00:00,8.3333333,6.6666667,10.0,10.647751,3.3333333,8.3333333,17.31441736,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-05 17:00:00,8.3333333,6.6666667,10.0,17.510136,3.3333333,8.3333333,24.17680315,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-05 18:00:00,8.3333333,6.6666667,10.0,28.673707,3.3333333,8.3333333,35.34037396,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-05 19:00:00,8.3333333,6.6666667,10.0,29.098256,3.3333333,8.3333333,35.76492236,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-05 20:00:00,8.3333333,6.6666667,10.0,25.151885,3.3333333,8.3333333,31.81855191,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-05 21:00:00,8.3333333,6.6666667,10.0,14.073655,3.3333333,8.3333333,20.74032162,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-05 22:00:00,8.3333333,6.6666667,10.0,2.0696701,3.3333333,8.3333333,8.736336783,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-05 23:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,3.857931202,2.8087355,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-06 00:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,4.358254972,2.3084117,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-06 01:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,4.613068487,2.0535982,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-06 02:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,4.857529361,1.8091373,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-06 03:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,5.469494821,1.1971718,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-06 04:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,5.668193834,0.99847283,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-06 05:00:00,8.3333333,6.6666667,10.0,9.1128214,3.3333333,8.3333333,15.77948807,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-06 06:00:00,8.3333333,6.6666667,10.0,10.643524,3.3333333,8.3333333,17.31019022,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-06 07:00:00,8.3333333,6.6666667,10.0,26.204746,3.3333333,8.3333333,32.87141226,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-06 08:00:00,8.3333333,6.6666667,10.0,28.075565,3.3333333,8.3333333,34.74223152,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-06 09:00:00,8.3333333,6.6666667,10.0,28.36466,3.3333333,8.3333333,35.03132634,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-06 10:00:00,8.3333333,6.6666667,10.0,21.358168,3.3333333,8.3333333,28.02483425,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-06 11:00:00,8.3333333,6.6666667,10.0,18.422055,3.3333333,8.3333333,25.0887212,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-06 12:00:00,8.3333333,6.6666667,10.0,17.676872,3.3333333,8.3333333,24.34353865,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-06 13:00:00,8.3333333,6.6666667,10.0,17.341731,3.3333333,8.3333333,24.00839743,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-06 14:00:00,8.3333333,6.6666667,10.0,14.544349,3.3333333,8.3333333,21.21101593,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-06 15:00:00,8.3333333,6.6666667,10.0,27.097836,3.3333333,8.3333333,33.76450312,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-06 16:00:00,8.3333333,6.6666667,10.0,29.370389,3.3333333,8.3333333,36.03705547,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-06 17:00:00,8.3333333,6.6666667,10.0,30.082833,3.3333333,8.3333333,36.74949969,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-06 18:00:00,8.3333333,6.6666667,10.0,22.134055,3.3333333,8.3333333,28.80072168,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-06 19:00:00,8.3333333,6.6666667,10.0,18.888141,3.3333333,8.3333333,25.55480724,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-06 20:00:00,8.3333333,6.6666667,10.0,16.057404,3.3333333,8.3333333,22.72407045,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-06 21:00:00,8.3333333,6.6666667,10.0,13.030654,3.3333333,8.3333333,19.69732019,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-06 22:00:00,8.3333333,6.6666667,10.0,4.0029181,3.3333333,8.3333333,10.66958481,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-06 23:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,4.95162603,1.7150406,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-07 00:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,4.256483767,2.4101829,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-07 01:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,4.78683967,1.879827,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-07 02:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,5.171925745,1.4947409,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-07 03:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,5.478543658,1.188123,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-07 04:00:00,8.3333333,6.6666667,10.0,0.10365281,3.3333333,8.3333333,6.770319473,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-07 05:00:00,8.3333333,6.6666667,10.0,0.7236413,3.3333333,8.3333333,7.390307967,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-07 06:00:00,8.3333333,6.6666667,10.0,5.4673471,3.3333333,8.3333333,12.13401378,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-07 07:00:00,8.3333333,6.6666667,10.0,13.896401,3.3333333,8.3333333,20.56306735,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-07 08:00:00,8.3333333,6.6666667,10.0,14.852677,3.3333333,8.3333333,21.51934389,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-07 09:00:00,8.3333333,6.6666667,10.0,21.359896,3.3333333,8.3333333,28.02656302,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-07 10:00:00,8.3333333,6.6666667,10.0,26.504062,3.3333333,8.3333333,33.17072822,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-07 11:00:00,8.3333333,6.6666667,10.0,26.186986,3.3333333,8.3333333,32.8536523,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-07 12:00:00,8.3333333,6.6666667,10.0,28.657715,3.3333333,8.3333333,35.32438209,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-01-07 13:00:00,8.3333333,6.6666667,10.0,28.074292,3.3333333,8.3333333,34.74095859,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
