timeindex,ghi,t_air,e,tp,windspeed,t_dp,cum_temp,f_temp,f_heat,pv_power,rad_net,g,et_p,tp_ground,runoff,deep_drain,et_a,irrigation,swc,f_drought,delta_i50b,f_solar,biomass_gen,electricity_gen,water_harvest,ghi_kW,cum_temp_base_year,cum_temp_extension,cum_temp_cache
2022-04-09T21:00:00Z,1e-10,24.72504,1e-10,1e-10,3.48259,6.31317,1059.21482375,0.795315,1.0,1e-10,1e-10,1e-10,0.112959755,1e-10,0.4938888889,1e-10,0.112959755,0.6068486438,1499.9651160866,1.0,0.625,0.9343925494,1e-10,1e-10,1e-10,1e-10,1e-10,518.3902870833,540.8245366667
2022-04-09T22:00:00Z,1e-10,24.2739,1e-10,1e-10,3.98717,3.33127,1059.72623625,0.76711875,1.0,1e-10,1e-10,1e-10,0.1264449181,1e-10,0.4938888889,1e-10,0.1264449181,0.6203338069,1499.9651160866,1.0,0.625,0.9344708627,1e-10,1e-10,1e-10,1e-10,1e-10,518.9016995833,540.8245366667
2022-04-09T23:00:00Z,1e-10,23.14636,1e-10,1e-10,3.83493,3.03394,1060.1906679167,0.6966475,1.0,1e-10,1e-10,1e-10,0.1176070047,1e-10,0.4938888889,1e-10,0.1176070047,0.6114958935,1499.9651160866,1.0,0.625,0.9345416469,1e-10,1e-10,1e-10,1e-10,1e-10,519.36613125,540.8245366667
2022-04-10T00:00:00Z,1e-10,22.19409,1e-10,1e-10,4.33907,3.81589,1060.6154216667,0.637130625,1.0,1e-10,1e-10,1e-10,0.1137536512,1e-10,0.4938888889,1e-10,0.1137536512,0.60764254,1499.9651160866,1.0,0.625,0.9346061059,1e-10,1e-10,1e-10,1e-10,1e-10,519.790885,540.8245366667
2022-04-10T01:00:00Z,1e-10,21.80179,1e-10,1e-10,4.32308,3.30679,1061.0238295833,0.612611875,1.0,1e-10,1e-10,1e-10,0.1124735671,1e-10,0.4938888889,1e-10,0.1124735671,0.6063624559,1499.9651160866,1.0,0.625,0.9346678349,1e-10,1e-10,1e-10,1e-10,1e-10,520.1992929167,540.8245366667
2022-04-10T02:00:00Z,1e-10,20.43127,1e-10,1e-10,3.86236,3.40634,1061.3751325,0.526954375,1.0,1e-10,1e-10,1e-10,0.0983096772,1e-10,0.4938888889,1e-10,0.0983096772,0.592198566,1499.9651160866,1.0,0.625,0.934720738,1e-10,1e-10,1e-10,1e-10,1e-10,520.5505958333,540.8245366667
2022-04-10T03:00:00Z,1e-10,19.13037,1e-10,1e-10,3.9062,2.45895,1061.67223125,0.445648125,1.0,1e-10,1e-10,1e-10,0.0931709379,1e-10,0.4938888889,1e-10,0.0931709379,0.5870598267,1499.9651160866,1.0,0.625,0.9347653382,1e-10,1e-10,1e-10,1e-10,1e-10,520.8476945833,540.8245366667
2022-04-10T04:00:00Z,1e-10,18.44449,1e-10,1e-10,4.06902,2.7305,1061.9407516667,0.402780625,1.0,1e-10,1e-10,1e-10,0.0889716904,1e-10,0.4938888889,1e-10,0.0889716904,0.5828605792,1499.9651160866,1.0,0.625,0.9348055381,1e-10,1e-10,1e-10,1e-10,1e-10,521.116215,540.8245366667
2022-04-10T05:00:00Z,1e-10,18.02432,1e-10,1e-10,4.03011,3.09985,1062.191765,0.37652,1.0,1e-10,1e-10,1e-10,0.0846260707,1e-10,0.4938888889,1e-10,0.0846260707,0.5785149595,1499.9651160866,1.0,0.625,0.9348430227,1e-10,1e-10,1e-10,1e-10,1e-10,521.3672283333,540.8245366667
2022-04-10T06:00:00Z,1e-10,17.5846,1e-10,1e-10,3.86943,2.64886,1062.4244566667,0.3490375,1.0,1e-10,1e-10,1e-10,0.0822057781,1e-10,0.4938888889,1e-10,0.0822057781,0.5760946669,1499.9651160866,1.0,0.625,0.9348776899,1e-10,1e-10,1e-10,1e-10,1e-10,521.59992,540.8245366667
2022-04-10T07:00:00Z,27.40139,17.99524,1e-10,1e-10,3.62445,1.88046,1062.6742583333,0.3747025,1.0,15.4787779388,8.2345882651,0.8234588265,0.0896493735,1e-10,0.4938888889,1e-10,0.0896493735,0.5835382623,1499.9651160866,1.0,0.625,0.9349148195,0.0148355955,0.0052432672,1e-10,0.02740139,1e-10,521.8497216667,540.8245366667
2022-04-10T08:00:00Z,208.71236,21.07541,1e-10,1e-10,3.07299,1.62158,1063.0524004167,0.567213125,1.0,114.1004063142,62.721648443,6.2721648443,0.1379547584,1e-10,0.4938888889,1e-10,0.1379547584,0.6318436471,1499.9651160866,1.0,0.625,0.9349708544,0.1710670118,0.0386502681,1e-10,0.20871236,1e-10,522.22786375,540.8245366667
2022-04-10T09:00:00Z,443.03937,25.57736,1e-10,1e-10,2.63989,0.51874,1063.61812375,0.848585,1.0,231.300777803,133.1409390971,13.3140939097,0.2200182186,1e-10,0.4938888889,1e-10,0.2200182186,0.7139071074,1499.9651160866,1.0,0.625,0.9350543039,0.5433107034,0.0783506156,1e-10,0.44303937,1e-10,522.7935870833,540.8245366667
2022-04-10T10:00:00Z,661.96594,28.29117,1e-10,1e-10,2.22434,1.05838,1064.2969225,1.0,1.0,332.4329125863,198.932133056,19.8932133056,0.2929185599,1e-10,0.4938888889,1e-10,0.2929185599,0.7868074487,1499.9651160866,1.0,0.625,0.9351538315,0.9567367531,0.1126080232,1e-10,0.66196594,1e-10,523.4723858333,540.8245366667
2022-04-10T11:00:00Z,838.86554,30.01285,1e-10,1e-10,1.09085,1e-10,1065.0474579167,1.0,1.0,408.612853802,252.0935007915,25.2093500792,0.3611243621,1e-10,0.4938888889,1e-10,0.3611243621,0.8550132509,1499.9651160866,1.0,0.625,0.9352631182,1.2125507329,0.1384131473,1e-10,0.83886554,1e-10,524.22292125,540.8245366667
2022-04-10T12:00:00Z,956.4401,32.27554,1e-10,1e-10,1.57106,1e-10,1065.8922720833,1.0,1.0,454.0656955996,287.4266752052,28.7426675205,0.411026672,1e-10,0.4938888889,1e-10,0.411026672,0.9049155608,1499.9651160866,1.0,0.625,0.9353851858,1.3826810776,0.1538098017,1e-10,0.9564401,1e-10,525.0677354167,540.8245366667
2022-04-10T13:00:00Z,983.31976,31.35681,1e-10,1e-10,3.24405,1e-10,1066.6988058333,1.0,1.0,466.9878403575,295.5044746455,29.5504474645,0.4018309972,1e-10,0.4938888889,1e-10,0.4018309972,0.895719886,1499.9651160866,1.0,0.625,0.9355007933,1.4217154481,0.1581870373,1e-10,0.98331976,1e-10,525.8742691667,540.8245366667
2022-04-10T14:00:00Z,865.7293,30.82718,1e-10,1e-10,4.9369,1e-10,1067.4832716667,1.0,1.0,418.7183818079,260.1665220088,26.0166522009,0.3652363633,1e-10,0.4938888889,1e-10,0.3652363633,0.859125252,1499.9651160866,1.0,0.625,0.9356123738,1.2518486601,0.1418362847,1e-10,0.8657293,1e-10,526.658735,540.8245366667
2022-04-10T15:00:00Z,856.27405,30.5488,1e-10,1e-10,5.62807,1e-10,1068.2561383333,1.0,1.0,415.1679398065,257.3250570067,25.7325057007,0.3589366146,1e-10,0.4938888889,1e-10,0.3589366146,0.8528255034,1499.9651160866,1.0,0.625,0.9357214775,1.2383207103,0.1406336112,1e-10,0.85627405,1e-10,527.4316016667,540.8245366667
2022-04-10T16:00:00Z,707.3135,29.46808,1e-10,1e-10,6.5263,2.39389,1068.983975,1.0,1.0,351.3873711089,212.5598535996,21.25598536,0.312657884,1e-10,0.4938888889,1e-10,0.312657884,0.8065467728,1499.9651160866,1.0,0.625,0.9358234794,1.0230094377,0.1190286393,1e-10,0.7073135,1e-10,528.1594383333,540.8245366667
2022-04-10T17:00:00Z,477.8248,28.15008,1e-10,1e-10,6.29449,5.91019,1069.656895,1.0,1.0,245.8219229104,143.5945581899,14.359455819,0.2479982113,1e-10,0.4938888889,1e-10,0.2479982113,0.7418871001,1499.9651160866,1.0,0.625,0.9359171464,0.6911619898,0.0832694951,1e-10,0.4778248,1e-10,528.8323583333,540.8245366667
2022-04-10T18:00:00Z,275.35797,27.66855,1e-10,1e-10,4.5168,5.39722,1070.30975125,0.979284375,1.0,145.5627056449,82.7497987677,8.2749798768,0.2029689971,1e-10,0.4938888889,1e-10,0.2029689971,0.6968578859,1499.9651160866,1.0,0.625,0.9360074379,0.3900852528,0.0493077788,1e-10,0.27535797,1e-10,529.4852145833,540.8245366667
2022-04-10T19:00:00Z,66.37684,26.74475,1e-10,1e-10,1.88897,5.86478,1070.9241158333,0.921546875,1.0,36.1186522599,19.947380324,1.9947380324,0.109793505,1e-10,0.4938888889,1e-10,0.109793505,0.6036823938,1499.9651160866,1.0,0.625,0.936091885,0.0884965296,0.0122347995,1e-10,0.06637684,1e-10,530.0995791667,540.8245366667
2022-04-10T20:00:00Z,1e-10,24.99585,1e-10,1e-10,0.7382,5.58929,1071.4656095833,0.812240625,1.0,1e-10,1e-10,1e-10,0.0440160745,1e-10,0.4938888889,1e-10,0.0440160745,0.5379049633,1499.9651160866,1.0,0.625,0.9361658993,1e-10,1e-10,1e-10,1e-10,1e-10,530.6410729167,540.8245366667
2022-04-10T21:00:00Z,1e-10,24.6586,1e-10,1e-10,1.69754,5.48453,1071.99305125,0.7911625,1.0,1e-10,1e-10,1e-10,0.078663687,1e-10,0.4938888889,1e-10,0.078663687,0.5725525758,1499.9651160866,1.0,0.625,0.9362376198,1e-10,1e-10,1e-10,1e-10,1e-10,531.1685145833,540.8245366667
2022-04-10T22:00:00Z,1e-10,22.5788,1e-10,1e-10,2.43662,7.48541,1072.4338345833,0.661175,1.0,1e-10,1e-10,1e-10,0.0798593026,1e-10,0.4938888889,1e-10,0.0798593026,0.5737481914,1499.9651160866,1.0,0.625,0.9362972755,1e-10,1e-10,1e-10,1e-10,1e-10,531.6092979167,540.8245366667
2022-04-10T23:00:00Z,1e-10,21.44745,1e-10,1e-10,1.97006,7.01346,1072.8274783333,0.590465625,1.0,1e-10,1e-10,1e-10,0.0675210037,1e-10,0.4938888889,1e-10,0.0675210037,0.5614098925,1499.9651160866,1.0,0.625,0.9363503359,1e-10,1e-10,1e-10,1e-10,1e-10,532.0029416667,540.8245366667
2022-04-11T00:00:00Z,1e-10,20.94824,1e-10,1e-10,1.803,6.46118,1073.2003216667,0.559265,1.0,1e-10,1e-10,1e-10,0.0637020915,1e-10,0.4938888889,1e-10,0.0637020915,0.5575909803,1499.9651160866,1.0,0.625,0.9364004058,1e-10,1e-10,1e-10,1e-10,1e-10,532.375785,540.8245366667
2022-04-11T01:00:00Z,1e-10,20.1687,1e-10,1e-10,2.12162,5.62119,1073.5406841667,0.51054375,1.0,1e-10,1e-10,1e-10,0.0683224188,1e-10,0.4938888889,1e-10,0.0683224188,0.5622113076,1499.9651160866,1.0,0.625,0.9364459558,1e-10,1e-10,1e-10,1e-10,1e-10,532.7161475,540.8245366667
2022-04-11T02:00:00Z,1e-10,19.40436,1e-10,1e-10,2.81078,4.19003,1073.8491991667,0.4627725,1.0,1e-10,1e-10,1e-10,0.0783938978,1e-10,0.4938888889,1e-10,0.0783938978,0.5722827866,1499.9651160866,1.0,0.625,0.9364871137,1e-10,1e-10,1e-10,1e-10,1e-10,533.0246625,540.8245366667
2022-04-11T03:00:00Z,1e-10,18.60266,1e-10,1e-10,3.07814,2.42401,1074.12431,0.41266625,1.0,1e-10,1e-10,1e-10,0.0823165075,1e-10,0.4938888889,1e-10,0.0823165075,0.5762053963,1499.9651160866,1.0,0.625,0.9365237114,1e-10,1e-10,1e-10,1e-10,1e-10,533.2997733333,540.8245366667
2022-04-11T04:00:00Z,1e-10,18.12051,1e-10,1e-10,3.18884,1.59842,1074.37933125,0.382531875,1.0,1e-10,1e-10,1e-10,0.0831301214,1e-10,0.4938888889,1e-10,0.0831301214,0.5770190102,1499.9651160866,1.0,0.625,0.9365575493,1e-10,1e-10,1e-10,1e-10,1e-10,533.5547945833,540.8245366667
2022-04-11T05:00:00Z,1e-10,17.8244,1e-10,1e-10,3.25404,1.5015,1074.6220145833,0.364025,1.0,1e-10,1e-10,1e-10,0.0823299443,1e-10,0.4938888889,1e-10,0.0823299443,0.5762188331,1499.9651160866,1.0,0.625,0.9365896724,1e-10,1e-10,1e-10,1e-10,1e-10,533.7974779167,540.8245366667
2022-04-11T06:00:00Z,1e-10,17.69089,1e-10,1e-10,3.30497,1.20331,1074.859135,0.355680625,1.0,1e-10,1e-10,1e-10,0.0829040478,1e-10,0.4938888889,1e-10,0.0829040478,0.5767929366,1499.9651160866,1.0,0.625,0.9366209861,1e-10,1e-10,1e-10,1e-10,1e-10,534.0345983333,540.8245366667
2022-04-11T07:00:00Z,29.69406,17.88577,1e-10,1e-10,3.20012,0.69513,1075.1043754167,0.367860625,1.0,16.776222415,8.9235749726,0.8923574973,0.0893864847,1e-10,0.4938888889,1e-10,0.0893864847,0.5832753735,1499.9651160866,1.0,0.625,0.9366532962,0.0158126809,0.0056827624,1e-10,0.02969406,1e-10,534.27983875,540.8245366667
2022-04-11T08:00:00Z,215.05278,21.38483,1e-10,1e-10,2.45035,0.38382,1075.49541,0.586551875,1.0,117.3394615468,64.6270535385,6.4627053538,0.1395529241,1e-10,0.4938888889,1e-10,0.1395529241,0.6334418129,1499.9651160866,1.0,0.625,0.9367046556,0.1826114156,0.0397474627,1e-10,0.21505278,1e-10,534.6708733333,540.8245366667
2022-04-11T09:00:00Z,450.83447,26.20883,1e-10,1e-10,1.60012,1e-10,1076.0874445833,0.888051875,1.0,234.549347623,135.483500514,13.5483500514,0.2200801008,1e-10,0.4938888889,1e-10,0.2200801008,0.7139689896,1499.9651160866,1.0,0.625,0.9367820441,0.5796525665,0.0794510332,1e-10,0.45083447,1e-10,535.2629079167,540.8245366667
2022-04-11T10:00:00Z,670.2512,28.78851,1e-10,1e-10,1.40305,0.12799,1076.7869658333,1.0,1.0,335.5387454369,201.4219959706,20.1421995971,0.2990210204,1e-10,0.4938888889,1e-10,0.2990210204,0.7929099092,1499.9651160866,1.0,0.625,0.9368729107,0.9704921742,0.1136600902,1e-10,0.6702512,1e-10,535.9624291667,540.8245366667
2022-04-11T11:00:00Z,847.70416,31.69214,1e-10,1e-10,1.12284,1e-10,1077.6074716667,1.0,1.0,409.4681084721,254.7496578891,25.4749657889,0.3727177397,1e-10,0.4938888889,1e-10,0.3727177397,0.8666066285,1499.9651160866,1.0,0.625,0.9369787083,1.2275743134,0.1387028555,1e-10,0.84770416,1e-10,536.782935,540.8245366667
2022-04-11T12:00:00Z,965.46857,31.96548,1e-10,1e-10,2.14391,1e-10,1078.4393666667,1.0,1.0,458.4080242486,290.1398854881,29.0139885488,0.4087112357,1e-10,0.4938888889,1e-10,0.4087112357,0.9026001245,1499.9651160866,1.0,0.625,0.9370851159,1.3982696652,0.1552807182,1e-10,0.96546857,1e-10,537.61483,540.8245366667
2022-04-11T13:00:00Z,1012.8874,32.0661,1e-10,1e-10,3.78472,1e-10,1079.2754541667,1.0,1.0,477.5867227864,304.390058237,30.4390058237,0.4144857688,1e-10,0.4938888889,1e-10,0.4144857688,0.9083746576,1499.9651160866,1.0,0.625,0.9371911957,1.4671115107,0.1617772931,1e-10,1.0128874,1e-10,538.4509175,540.8245366667
2022-04-11T14:00:00Z,987.7154,31.99335,1e-10,1e-10,5.43401,1e-10,1080.1085104167,1.0,1.0,467.4844707734,296.8254399528,29.6825439953,0.4030477576,1e-10,0.4938888889,1e-10,0.4030477576,0.8969366464,1499.9651160866,1.0,0.625,0.937296036,1.4308112996,0.1583552655,1e-10,0.9877154,1e-10,539.28397375,540.8245366667
2022-04-11T15:00:00Z,889.96844,31.30048,1e-10,1e-10,6.72296,0.1817,1080.9126970833,1.0,1.0,428.1621816189,267.4507998428,26.7450799843,0.3735450966,1e-10,0.4938888889,1e-10,0.3735450966,0.8674339854,1499.9651160866,1.0,0.625,0.93739644,1.289352485,0.1450352689,1e-10,0.88996844,1e-10,540.0881604167,540.8245366667
2022-04-11T16:00:00Z,717.46454,30.19571,1e-10,1e-10,6.99386,1.63379,1081.6708516667,1.0,1.0,354.8701278917,215.6104154456,21.5610415446,0.3266752463,1e-10,0.4938888889,1e-10,0.3266752463,0.8205641351,1499.9651160866,1.0,0.625,0.9374903796,1.0395395497,0.1202083851,1e-10,0.71746454,1e-10,540.846315,540.8245366667
2022-04-11T17:00:00Z,501.55792,29.6813,1e-10,1e-10,6.03773,1.77219,1082.4075725,1.0,1.0,255.6590871986,150.726768324,15.0726768324,0.2835889346,1e-10,0.4938888889,1e-10,0.2835889346,0.7774778234,1499.9651160866,1.0,0.625,0.9375810016,0.726781137,0.0866017272,1e-10,0.50155792,1e-10,541.5830358333,540.8245366667
2022-04-11T18:00:00Z,288.32346,28.33862,1e-10,1e-10,3.99211,3.64911,1083.0883483333,1.0,1.0,151.7714394286,86.6461511719,8.6646151172,0.2124878657,1e-10,0.4938888889,1e-10,0.2124878657,0.7063767544,1499.9651160866,1.0,0.625,0.9376641659,0.4178313826,0.0514109197,1e-10,0.28832346,1e-10,542.2638116667,540.8245366667
2022-04-11T19:00:00Z,71.81601,26.94092,1e-10,1e-10,1.57054,5.04227,1083.7108866667,0.9338075,1.0,39.0236251235,21.5819443171,2.1581944317,0.1047332789,1e-10,0.4938888889,1e-10,0.1047332789,0.5986221677,1499.9651160866,1.0,0.625,0.9377397346,0.0971929367,0.0132188274,1e-10,0.07181601,1e-10,542.88635,540.8245366667
2022-04-11T20:00:00Z,1e-10,25.22049,1e-10,1e-10,1.75873,5.76569,1084.2617404167,0.826280625,1.0,1e-10,1e-10,1e-10,0.0819649871,1e-10,0.4938888889,1e-10,0.0819649871,0.5758538759,1499.9651160866,1.0,0.625,0.9378062206,1e-10,1e-10,1e-10,1e-10,1e-10,543.43720375,540.8245366667
2022-04-11T21:00:00Z,1e-10,23.92844,1e-10,1e-10,2.06437,5.36533,1084.75875875,0.7455275,1.0,1e-10,1e-10,1e-10,0.0854058461,1e-10,0.4938888889,1e-10,0.0854058461,0.5792947349,1499.9651160866,1.0,0.625,0.9378659034,1e-10,1e-10,1e-10,1e-10,1e-10,543.9342220833,540.8245366667
2022-04-11T22:00:00Z,1e-10,22.51364,1e-10,1e-10,2.29714,5.13263,1085.1968270833,0.6571025,1.0,1e-10,1e-10,1e-10,0.0842299111,1e-10,0.4938888889,1e-10,0.0842299111,0.5781187999,1499.9651160866,1.0,0.625,0.9379182682,1e-10,1e-10,1e-10,1e-10,1e-10,544.3722904167,540.8245366667
2022-04-11T23:00:00Z,1e-10,21.5683,1e-10,1e-10,1.94614,5.10031,1085.59550625,0.59801875,1.0,1e-10,1e-10,1e-10,0.0729737367,1e-10,0.4938888889,1e-10,0.0729737367,0.5668626255,1499.9651160866,1.0,0.625,0.9379657307,1e-10,1e-10,1e-10,1e-10,1e-10,544.7709695833,540.8245366667
2022-04-12T00:00:00Z,1e-10,20.97165,1e-10,1e-10,1.79178,5.06976,1085.969325,0.560728125,1.0,1e-10,1e-10,1e-10,0.0673020847,1e-10,0.4938888889,1e-10,0.0673020847,0.5611909735,1499.9651160866,1.0,0.625,0.9380100664,1e-10,1e-10,1e-10,1e-10,1e-10,545.1447883333,540.8245366667
2022-04-12T01:00:00Z,1e-10,20.74701,1e-10,1e-10,2.01394,5.88181,1086.33378375,0.546688125,1.0,1e-10,1e-10,1e-10,0.0684244838,1e-10,0.4938888889,1e-10,0.0684244838,0.5623133726,1499.9651160866,1.0,0.625,0.9380531367,1e-10,1e-10,1e-10,1e-10,1e-10,545.5092470833,540.8245366667
2022-04-12T02:00:00Z,1e-10,19.74728,1e-10,1e-10,2.37607,5.17368,1086.6565870833,0.484205,1.0,1e-10,1e-10,1e-10,0.0714800641,1e-10,0.4938888889,1e-10,0.0714800641,0.5653689529,1499.9651160866,1.0,0.625,0.9380911567,1e-10,1e-10,1e-10,1e-10,1e-10,545.8320504167,540.8245366667
2022-04-12T03:00:00Z,1e-10,19.13544,1e-10,1e-10,2.55674,4.7934,1086.9538970833,0.445965,1.0,1e-10,1e-10,1e-10,0.0718981138,1e-10,0.4938888889,1e-10,0.0718981138,0.5657870026,1499.9651160866,1.0,0.625,0.9381260685,1e-10,1e-10,1e-10,1e-10,1e-10,546.1293604167,540.8245366667
2022-04-12T04:00:00Z,1e-10,18.56848,1e-10,1e-10,2.71364,4.27954,1087.22758375,0.41053,1.0,1e-10,1e-10,1e-10,0.0723550023,1e-10,0.4938888889,1e-10,0.0723550023,0.5662438911,1499.9651160866,1.0,0.625,0.9381581169,1e-10,1e-10,1e-10,1e-10,1e-10,546.4030470833,540.8245366667
2022-04-12T05:00:00Z,1e-10,18.12622,1e-10,1e-10,2.77726,4.18652,1087.4828429167,0.38288875,1.0,1e-10,1e-10,1e-10,0.0709210465,1e-10,0.4938888889,1e-10,0.0709210465,0.5648099353,1499.9651160866,1.0,0.625,0.9381879304,1e-10,1e-10,1e-10,1e-10,1e-10,546.65830625,540.8245366667
2022-04-12T06:00:00Z,1e-10,17.79401,1e-10,1e-10,2.82219,3.91324,1087.72426,0.362125625,1.0,1e-10,1e-10,1e-10,0.0704393083,1e-10,0.4938888889,1e-10,0.0704393083,0.5643281971,1499.9651160866,1.0,0.625,0.9382160591,1e-10,1e-10,1e-10,1e-10,1e-10,546.8997233333,540.8245366667
2022-04-12T07:00:00Z,30.92736,18.39258,1e-10,1e-10,2.52778,4.09836,1087.9906175,0.39953625,1.0,17.437895749,9.2942028023,0.9294202802,0.0757831887,1e-10,0.4938888889,1e-10,0.0757831887,0.5696720774,1499.9651160866,1.0,0.625,0.938247017,0.0179180188,0.005906897,1e-10,0.03092736,1e-10,547.1660808333,540.8245366667
2022-04-12T08:00:00Z,214.95792,21.78534,1e-10,1e-10,1.82191,5.37451,1088.39834,0.61158375,1.0,117.1098485638,64.5985464794,6.4598546479,0.1240757866,1e-10,0.4938888889,1e-10,0.1240757866,0.6179646754,1499.9651160866,1.0,0.625,0.9382942497,0.1906435863,0.0396696838,1e-10,0.21495792,1e-10,547.5738033333,540.8245366667
2022-04-12T09:00:00Z,447.435,25.71719,1e-10,1e-10,0.83214,4.43451,1088.9698895833,0.857324375,1.0,233.3375070364,134.4619013992,13.4461901399,0.204305935,1e-10,0.4938888889,1e-10,0.204305935,0.6981948238,1499.9651160866,1.0,0.625,0.9383601456,0.5563120083,0.0790405354,1e-10,0.447435,1e-10,548.1453529167,540.8245366667
2022-04-12T10:00:00Z,663.7211,28.57083,1e-10,1e-10,0.46863,4.44806,1089.6603408333,1.0,1.0,332.8522568177,199.4595887777,19.9459588778,0.2908904707,1e-10,0.4938888889,1e-10,0.2908904707,0.7847793595,1499.9651160866,1.0,0.625,0.9384392617,0.9626436475,0.1127500715,1e-10,0.6637211,1e-10,548.8358041667,540.8245366667
2022-04-12T11:00:00Z,820.16046,29.74899,1e-10,1e-10,1.24369,4.85931,1090.3998820833,1.0,1.0,400.9497503291,246.4723030251,24.6472303025,0.3466816564,1e-10,0.4938888889,1e-10,0.3466816564,0.8405705452,1499.9651160866,1.0,0.625,0.9385234137,1.1896458543,0.1358173546,1e-10,0.82016046,1e-10,549.5753454167,540.8245366667
2022-04-12T12:00:00Z,944.88196,30.18308,1e-10,1e-10,2.63125,5.95648,1091.1575104167,1.0,1.0,453.403713607,283.9532556447,28.3953255645,0.3712301292,1e-10,0.4938888889,1e-10,0.3712301292,0.8651190179,1499.9651160866,1.0,0.625,0.9386089964,1.3706798416,0.1535855626,1e-10,0.94488196,1e-10,550.33297375,540.8245366667
2022-04-12T13:00:00Z,973.3743,30.78796,1e-10,1e-10,4.06885,5.66135,1091.9403420833,1.0,1.0,464.0466646051,292.5156931199,29.251569312,0.3744121241,1e-10,0.4938888889,1e-10,0.3744121241,0.8683010129,1499.9651160866,1.0,0.625,0.9386967638,1.4121438917,0.1571907461,1e-10,0.9733743,1e-10,551.1158054167,540.8245366667
2022-04-12T14:00:00Z,946.8267,30.45325,1e-10,1e-10,5.36164,5.3208,1092.7092275,1.0,1.0,453.6847505097,284.5376834122,28.4537683412,0.3589958806,1e-10,0.4938888889,1e-10,0.3589958806,0.8528847694,1499.9651160866,1.0,0.625,0.9387823172,1.3737545782,0.1536807607,1e-10,0.9468267,1e-10,551.8846908333,540.8245366667
2022-04-12T15:00:00Z,829.10986,29.33646,1e-10,1e-10,5.77893,6.55023,1093.43158,1.0,1.0,405.5540840268,249.1617514151,24.9161751415,0.3170083582,1e-10,0.4938888889,1e-10,0.3170083582,0.810897247,1499.9651160866,1.0,0.625,0.9388621099,1.2030609993,0.1373770224,1e-10,0.82910986,1e-10,552.6070433333,540.8245366667
2022-04-12T16:00:00Z,641.74304,28.30383,1e-10,1e-10,5.44387,7.8299,1094.11090625,1.0,1.0,323.1043289384,192.8548043137,19.2854804314,0.2676822469,1e-10,0.4938888889,1e-10,0.2676822469,0.7615711356,1499.9651160866,1.0,0.625,0.9389366379,0.9312605566,0.1094480672,1e-10,0.64174304,1e-10,553.2863695833,540.8245366667
2022-04-12T17:00:00Z,424.20786,27.17691,1e-10,1e-10,4.45989,8.91525,1094.7432775,0.948556875,1.0,220.5766227887,127.4817469444,12.7481746944,0.211638149,1e-10,0.4938888889,1e-10,0.211638149,0.7055270378,1499.9651160866,1.0,0.625,0.9390055716,0.5839612267,0.0747179251,1e-10,0.42420786,1e-10,553.9187408333,540.8245366667
2022-04-12T18:00:00Z,271.21536,25.81021,1e-10,1e-10,3.2137,9.58453,1095.3187029167,0.863138125,1.0,144.4948398799,81.5048733207,8.1504873321,0.1611236567,1e-10,0.4938888889,1e-10,0.1611236567,0.6550125455,1499.9651160866,1.0,0.625,0.9390679287,0.3397546005,0.048946051,1e-10,0.27121536,1e-10,554.49416625,540.8245366667
2022-04-12T19:00:00Z,71.95834,24.23532,1e-10,1e-10,2.48143,11.06284,1095.8285079167,0.7647075,1.0,39.5054983299,21.6247169263,2.1624716926,0.0933951457,1e-10,0.4938888889,1e-10,0.0933951457,0.5872840345,1499.9651160866,1.0,0.625,0.9391228826,0.0798679733,0.0133820567,1e-10,0.07195834,1e-10,555.00397125,540.8245366667
2022-04-12T20:00:00Z,1e-10,22.81482,1e-10,1e-10,1.90535,11.77798,1096.2791254167,0.67592625,1.0,1e-10,1e-10,1e-10,0.0569380987,1e-10,0.4938888889,1e-10,0.0569380987,0.5508269875,1499.9651160866,1.0,0.625,0.9391712291,1e-10,1e-10,1e-10,1e-10,1e-10,555.45458875,540.8245366667
2022-04-12T21:00:00Z,1e-10,21.6702,1e-10,1e-10,1.50404,11.43961,1096.6820504167,0.6043875,1.0,1e-10,1e-10,1e-10,0.0457601615,1e-10,0.4938888889,1e-10,0.0457601615,0.5396490503,1499.9651160866,1.0,0.625,0.9392142788,1e-10,1e-10,1e-10,1e-10,1e-10,555.85751375,540.8245366667
2022-04-12T22:00:00Z,1e-10,21.14059,1e-10,1e-10,1.78588,10.60702,1097.0629083333,0.571286875,1.0,1e-10,1e-10,1e-10,0.0511453689,1e-10,0.4938888889,1e-10,0.0511453689,0.5450342576,1499.9651160866,1.0,0.625,0.9392548152,1e-10,1e-10,1e-10,1e-10,1e-10,556.2383716667,540.8245366667
2022-04-12T23:00:00Z,1e-10,20.4686,1e-10,1e-10,1.6287,10.19315,1097.4157666667,0.5292875,1.0,1e-10,1e-10,1e-10,0.0469589202,1e-10,0.4938888889,1e-10,0.0469589202,0.540847809,1499.9651160866,1.0,0.625,0.9392922371,1e-10,1e-10,1e-10,1e-10,1e-10,556.59123,540.8245366667
2022-04-13T00:00:00Z,1e-10,19.7207,1e-10,1e-10,1.38794,9.26495,1097.7374625,0.48254375,1.0,1e-10,1e-10,1e-10,0.0425990367,1e-10,0.4938888889,1e-10,0.0425990367,0.5364879255,1499.9651160866,1.0,0.625,0.9393262417,1e-10,1e-10,1e-10,1e-10,1e-10,556.9129258333,540.8245366667
