source,apv-system,apv-system,apv-system,atmosphere,biomass-bus,electricity-bus,irrigation-bus,precipitation-bus,solar-energy-bus,sun,water-harvest-bus,water-source
target,biomass-bus,electricity-bus,water-harvest-bus,precipitation-bus,biomass-excess,electricity-excess,apv-system,apv-system,apv-system,solar-energy-bus,water-excess,irrigation-bus
var_name,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow
2022-01-01 00:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08
2022-01-01 01:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,170.94119,3.2e-08,3.2e-08,3.2e-08,3.2e-08,170.94119
2022-01-01 02:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,170.65298,3.2e-08,3.2e-08,3.2e-08,3.2e-08,170.65298
2022-01-01 03:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,169.47915,3.2e-08,3.2e-08,3.2e-08,3.2e-08,169.47915
2022-01-01 04:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,168.09166,3.2e-08,3.2e-08,3.2e-08,3.2e-08,168.09166
2022-01-01 05:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,166.69401,3.2e-08,3.2e-08,3.2e-08,3.2e-08,166.69401
2022-01-01 06:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,166.37551,3.2e-08,3.2e-08,3.2e-08,3.2e-08,166.37551
2022-01-01 07:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,166.10945,3.2e-08,3.2e-08,3.2e-08,3.2e-08,166.10945
2022-01-01 08:00:00,0.89444448,0.4454895,3.2e-08,3.2e-08,0.89444448,0.4454895,166.81584,3.2e-08,2.2718016,2.2718016,3.2e-08,166.81584
2022-01-01 09:00:00,24.304921,8.0746023,3.2e-08,3.2e-08,24.304921,8.0746023,177.1506,3.2e-08,42.182656,42.182655999999994,3.2e-08,177.1506
2022-01-01 10:00:00,81.545823,18.848787,3.2e-08,3.2e-08,81.545823,18.848787,194.94447,3.2e-08,101.9174,101.9174016,3.2e-08,194.94447
2022-01-01 11:00:00,151.25799,27.525942,3.2e-08,3.2e-08,151.25799,27.525942,215.13857,3.2e-08,153.40484,153.4048448,3.2e-08,215.13857
2022-01-01 12:00:00,204.42426,33.102584,3.2e-08,3.2e-08,204.42426,33.102584,227.16279,3.2e-08,188.10422,188.104224,3.2e-08,227.16279
2022-01-01 13:00:00,229.45294,35.479074,3.2e-08,3.2e-08,229.45294,35.479074,229.02336,3.2e-08,203.32885,203.328848,3.2e-08,229.02336
2022-01-01 14:00:00,226.01463,34.341515,3.2e-08,3.2e-08,226.01463,34.341515,225.99286,3.2e-08,196.53873,196.5387296,3.2e-08,225.99286
2022-01-01 15:00:00,189.44316,29.861295,3.2e-08,3.2e-08,189.44316,29.861295,216.48726,3.2e-08,168.77114,168.771136,3.2e-08,216.48726
2022-01-01 16:00:00,129.21397,22.226522,3.2e-08,3.2e-08,129.21397,22.226522,203.05874,3.2e-08,122.90501,122.9050112,3.2e-08,203.05874
2022-01-01 17:00:00,63.427086,12.017711,3.2e-08,3.2e-08,63.427086,12.017711,188.37795,3.2e-08,64.748886,64.7488864,3.2e-08,188.37795
2022-01-01 18:00:00,9.6502144,2.1666483,3.2e-08,3.2e-08,9.6502144,2.1666483,168.31063,3.2e-08,11.364067,11.364067200000001,3.2e-08,168.31063
2022-01-01 19:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,161.24826,3.2e-08,3.2e-08,3.2e-08,3.2e-08,161.24826
2022-01-01 20:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,157.97975,3.2e-08,3.2e-08,3.2e-08,3.2e-08,157.97975
2022-01-01 21:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,160.14203,3.2e-08,3.2e-08,3.2e-08,3.2e-08,160.14203
2022-01-01 22:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,157.8662,3.2e-08,3.2e-08,3.2e-08,3.2e-08,157.8662
2022-01-01 23:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,158.74346,3.2e-08,3.2e-08,3.2e-08,3.2e-08,158.74346
2022-01-02 00:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,161.00023,3.2e-08,3.2e-08,3.2e-08,3.2e-08,161.00023
2022-01-02 01:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,163.54798,3.2e-08,3.2e-08,3.2e-08,3.2e-08,163.54798
2022-01-02 02:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,163.67481,3.2e-08,3.2e-08,3.2e-08,3.2e-08,163.67481
2022-01-02 03:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,163.87716,3.2e-08,3.2e-08,3.2e-08,3.2e-08,163.87716
2022-01-02 04:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,163.07622,3.2e-08,3.2e-08,3.2e-08,3.2e-08,163.07622
2022-01-02 05:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,163.03564,3.2e-08,3.2e-08,3.2e-08,3.2e-08,163.03564
2022-01-02 06:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,163.00729,3.2e-08,3.2e-08,3.2e-08,3.2e-08,163.00729
2022-01-02 07:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,162.86554,3.2e-08,3.2e-08,3.2e-08,3.2e-08,162.86554
2022-01-02 08:00:00,0.62033837,0.43927328,3.2e-08,3.2e-08,0.62033837,0.43927328,163.92076,3.2e-08,2.2262656,2.2262656,3.2e-08,163.92076
2022-01-02 09:00:00,18.652419,8.0811387,3.2e-08,3.2e-08,18.652419,8.0811387,172.84095,3.2e-08,41.909434,41.9094336,3.2e-08,172.84095
2022-01-02 10:00:00,74.811962,18.875597,3.2e-08,3.2e-08,74.811962,18.875597,192.51247,3.2e-08,101.6796,101.67960000000001,3.2e-08,192.51247
2022-01-02 11:00:00,138.33318,27.690595,3.2e-08,3.2e-08,138.33318,27.690595,212.92831,3.2e-08,153.56169,153.5616896,3.2e-08,212.92831
2022-01-02 12:00:00,190.8834,33.363911,3.2e-08,3.2e-08,190.8834,33.363911,229.32572,3.2e-08,188.78223,188.7822272,3.2e-08,229.32572
2022-01-02 13:00:00,224.78306,35.654856,3.2e-08,3.2e-08,224.78306,35.654856,229.52204,3.2e-08,204.06248,204.06248000000002,3.2e-08,229.52204
2022-01-02 14:00:00,222.53735,34.457167,3.2e-08,3.2e-08,222.53735,34.457167,225.98751,3.2e-08,196.99408,196.99408,3.2e-08,225.98751
2022-01-02 15:00:00,187.62147,30.008693,3.2e-08,3.2e-08,187.62147,30.008693,218.58218,3.2e-08,169.49467,169.4946688,3.2e-08,218.58218
2022-01-02 16:00:00,126.06351,22.284867,3.2e-08,3.2e-08,126.06351,22.284867,203.30617,3.2e-08,123.04162,123.0416224,3.2e-08,203.30617
2022-01-02 17:00:00,60.473137,12.132229,3.2e-08,3.2e-08,60.473137,12.132229,187.91902,3.2e-08,65.184022,65.1840224,3.2e-08,187.91902
2022-01-02 18:00:00,9.7332405,2.2231127,3.2e-08,3.2e-08,9.7332405,2.2231127,170.33726,3.2e-08,11.652467,11.6524672,3.2e-08,170.33726
2022-01-02 19:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,160.75839,3.2e-08,3.2e-08,3.2e-08,3.2e-08,160.75839
2022-01-02 20:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,161.61062,3.2e-08,3.2e-08,3.2e-08,3.2e-08,161.61062
2022-01-02 21:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,162.74761,3.2e-08,3.2e-08,3.2e-08,3.2e-08,162.74761
2022-01-02 22:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,161.51891,3.2e-08,3.2e-08,3.2e-08,3.2e-08,161.51891
2022-01-02 23:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,161.63026,3.2e-08,3.2e-08,3.2e-08,3.2e-08,161.63026
2022-01-03 00:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,162.37659,3.2e-08,3.2e-08,3.2e-08,3.2e-08,162.37659
2022-01-03 01:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,164.06136,3.2e-08,3.2e-08,3.2e-08,3.2e-08,164.06136
2022-01-03 02:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,165.04035,3.2e-08,3.2e-08,3.2e-08,3.2e-08,165.04035
2022-01-03 03:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,165.02755,3.2e-08,3.2e-08,3.2e-08,3.2e-08,165.02755
2022-01-03 04:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,163.67148,3.2e-08,3.2e-08,3.2e-08,3.2e-08,163.67148
2022-01-03 05:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,162.40996,3.2e-08,3.2e-08,3.2e-08,3.2e-08,162.40996
2022-01-03 06:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,161.85129,3.2e-08,3.2e-08,3.2e-08,3.2e-08,161.85129
2022-01-03 07:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,161.75322,3.2e-08,3.2e-08,3.2e-08,3.2e-08,161.75322
2022-01-03 08:00:00,0.57676179,0.42454579,3.2e-08,3.2e-08,0.57676179,0.42454579,161.96417,3.2e-08,2.150368,2.150368,3.2e-08,161.96417
2022-01-03 09:00:00,17.547654,7.9598269,3.2e-08,3.2e-08,17.547654,7.9598269,169.958,3.2e-08,41.226378,41.2263776,3.2e-08,169.958
2022-01-03 10:00:00,75.885672,18.659501,3.2e-08,3.2e-08,75.885672,18.659501,191.00166,3.2e-08,100.58164,100.58164160000001,3.2e-08,191.00166
2022-01-03 11:00:00,141.79689,27.24821,3.2e-08,3.2e-08,141.79689,27.24821,213.17815,3.2e-08,151.30001,151.3000096,3.2e-08,213.17815
2022-01-03 12:00:00,196.95504,32.871345,3.2e-08,3.2e-08,196.95504,32.871345,227.02806,3.2e-08,186.32826,186.328256,3.2e-08,227.02806
2022-01-03 13:00:00,221.88995,34.888829,3.2e-08,3.2e-08,221.88995,34.888829,226.60053,3.2e-08,199.44805,199.448048,3.2e-08,226.60053
2022-01-03 14:00:00,218.81958,33.909092,3.2e-08,3.2e-08,218.81958,33.909092,223.20016,3.2e-08,193.60915,193.609152,3.2e-08,223.20016
2022-01-03 15:00:00,173.5773,28.84974,3.2e-08,3.2e-08,173.5773,28.84974,213.11415,3.2e-08,162.13281,162.1328128,3.2e-08,213.11415
2022-01-03 16:00:00,120.83067,21.639209,3.2e-08,3.2e-08,120.83067,21.639209,202.58616,3.2e-08,119.22661,119.22661120000001,3.2e-08,202.58616
2022-01-03 17:00:00,58.970933,11.81469,3.2e-08,3.2e-08,58.970933,11.81469,187.5746,3.2e-08,63.443491,63.443491200000004,3.2e-08,187.5746
2022-01-03 18:00:00,9.4936498,2.2346983,3.2e-08,3.2e-08,9.4936498,2.2346983,167.17841,3.2e-08,11.698013,11.698012799999999,3.2e-08,167.17841
2022-01-03 19:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,159.57282,3.2e-08,3.2e-08,3.2e-08,3.2e-08,159.57282
2022-01-03 20:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,162.50284,3.2e-08,3.2e-08,3.2e-08,3.2e-08,162.50284
2022-01-03 21:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,162.85587,3.2e-08,3.2e-08,3.2e-08,3.2e-08,162.85587
2022-01-03 22:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,162.63188,3.2e-08,3.2e-08,3.2e-08,3.2e-08,162.63188
2022-01-03 23:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,164.33759,3.2e-08,3.2e-08,3.2e-08,3.2e-08,164.33759
2022-01-04 00:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,164.99821,3.2e-08,3.2e-08,3.2e-08,3.2e-08,164.99821
2022-01-04 01:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,164.30898,3.2e-08,3.2e-08,3.2e-08,3.2e-08,164.30898
2022-01-04 02:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,163.05231,3.2e-08,3.2e-08,3.2e-08,3.2e-08,163.05231
2022-01-04 03:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,162.29857,3.2e-08,3.2e-08,3.2e-08,3.2e-08,162.29857
2022-01-04 04:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,161.54913,3.2e-08,3.2e-08,3.2e-08,3.2e-08,161.54913
2022-01-04 05:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,161.64024,3.2e-08,3.2e-08,3.2e-08,3.2e-08,161.64024
2022-01-04 06:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,161.75745,3.2e-08,3.2e-08,3.2e-08,3.2e-08,161.75745
2022-01-04 07:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,162.19406,3.2e-08,3.2e-08,3.2e-08,3.2e-08,162.19406
2022-01-04 08:00:00,0.5167679,0.40290352,3.2e-08,3.2e-08,0.5167679,0.40290352,162.24431,3.2e-08,2.039056,2.039056,3.2e-08,162.24431
2022-01-04 09:00:00,16.191708,7.668541,3.2e-08,3.2e-08,16.191708,7.668541,170.64205,3.2e-08,39.657878,39.6578784,3.2e-08,170.64205
2022-01-04 10:00:00,71.504788,18.124588,3.2e-08,3.2e-08,71.504788,18.124588,190.77484,3.2e-08,97.469933,97.4699328,3.2e-08,190.77484
2022-01-04 11:00:00,140.9056,26.827461,3.2e-08,3.2e-08,140.9056,26.827461,211.72236,3.2e-08,148.90678,148.9067776,3.2e-08,211.72236
2022-01-04 12:00:00,192.2138,32.376096,3.2e-08,3.2e-08,192.2138,32.376096,226.23264,3.2e-08,183.2115,183.211504,3.2e-08,226.23264
2022-01-04 13:00:00,210.87218,33.439379,3.2e-08,3.2e-08,210.87218,33.439379,224.99459,3.2e-08,190.42662,190.426624,3.2e-08,224.99459
2022-01-04 14:00:00,206.8693,32.400254,3.2e-08,3.2e-08,206.8693,32.400254,219.90071,3.2e-08,184.23356,184.2335552,3.2e-08,219.90071
2022-01-04 15:00:00,170.97897,28.273591,3.2e-08,3.2e-08,170.97897,28.273591,210.12554,3.2e-08,158.74788,158.7478816,3.2e-08,210.12554
2022-01-04 16:00:00,106.98184,19.464023,3.2e-08,3.2e-08,106.98184,19.464023,197.66321,3.2e-08,106.66846,106.6684576,3.2e-08,197.66321
2022-01-04 17:00:00,53.184359,10.60136,3.2e-08,3.2e-08,53.184359,10.60136,184.82648,3.2e-08,56.810234,56.810233600000004,3.2e-08,184.82648
2022-01-04 18:00:00,8.808881,2.0286081,3.2e-08,3.2e-08,8.808881,2.0286081,167.09639,3.2e-08,10.625354,10.6253536,3.2e-08,167.09639
2022-01-04 19:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,158.56648,3.2e-08,3.2e-08,3.2e-08,3.2e-08,158.56648
2022-01-04 20:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,158.8698,3.2e-08,3.2e-08,3.2e-08,3.2e-08,158.8698
2022-01-04 21:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,158.64065,3.2e-08,3.2e-08,3.2e-08,3.2e-08,158.64065
2022-01-04 22:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,159.27339,3.2e-08,3.2e-08,3.2e-08,3.2e-08,159.27339
2022-01-04 23:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,159.85185,3.2e-08,3.2e-08,3.2e-08,3.2e-08,159.85185
2022-01-05 00:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,161.29652,3.2e-08,3.2e-08,3.2e-08,3.2e-08,161.29652
2022-01-05 01:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,163.13358,3.2e-08,3.2e-08,3.2e-08,3.2e-08,163.13358
2022-01-05 02:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,164.49897,3.2e-08,3.2e-08,3.2e-08,3.2e-08,164.49897
2022-01-05 03:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,164.61227,3.2e-08,3.2e-08,3.2e-08,3.2e-08,164.61227
2022-01-05 04:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,165.13526,3.2e-08,3.2e-08,3.2e-08,3.2e-08,165.13526
2022-01-05 05:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,164.35796,3.2e-08,3.2e-08,3.2e-08,3.2e-08,164.35796
2022-01-05 06:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,163.48203,3.2e-08,3.2e-08,3.2e-08,3.2e-08,163.48203
2022-01-05 07:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,163.4298,3.2e-08,3.2e-08,3.2e-08,3.2e-08,163.4298
2022-01-05 08:00:00,0.4317625,0.42304022,3.2e-08,3.2e-08,0.4317625,0.42304022,163.23596,3.2e-08,2.1351904,2.1351904,3.2e-08,163.23596
2022-01-05 09:00:00,14.718378,8.1394395,3.2e-08,3.2e-08,14.718378,8.1394395,171.49459,3.2e-08,41.995456,41.995456000000004,3.2e-08,171.49459
2022-01-05 10:00:00,70.384988,19.104327,3.2e-08,3.2e-08,70.384988,19.104327,191.76835,3.2e-08,102.65611,102.65611200000001,3.2e-08,191.76835
2022-01-05 11:00:00,137.34557,28.011932,3.2e-08,3.2e-08,137.34557,28.011932,214.97695,3.2e-08,155.29717,155.297168,3.2e-08,214.97695
2022-01-05 12:00:00,188.63495,33.862813,3.2e-08,3.2e-08,188.63495,33.862813,224.44762,3.2e-08,191.5094,191.50939520000003,3.2e-08,224.44762
2022-01-05 13:00:00,213.49923,36.313057,3.2e-08,3.2e-08,213.49923,36.313057,223.11581,3.2e-08,207.19445,207.1944544,3.2e-08,223.11581
2022-01-05 14:00:00,209.11056,35.258215,3.2e-08,3.2e-08,209.11056,35.258215,218.35344,3.2e-08,200.80404,200.8040416,3.2e-08,218.35344
2022-01-05 15:00:00,177.20707,30.701207,3.2e-08,3.2e-08,177.20707,30.701207,211.07845,3.2e-08,172.78851,172.78851199999997,3.2e-08,211.07845
2022-01-05 16:00:00,122.34227,23.015703,3.2e-08,3.2e-08,122.34227,23.015703,199.9045,3.2e-08,126.81615,126.8161536,3.2e-08,199.9045
2022-01-05 17:00:00,61.190413,12.729341,3.2e-08,3.2e-08,61.190413,12.729341,185.05942,3.2e-08,68.346333,68.3463328,3.2e-08,185.05942
2022-01-05 18:00:00,10.241664,2.5384447,3.2e-08,3.2e-08,10.241664,2.5384447,165.94302,3.2e-08,13.266512,13.266511999999999,3.2e-08,165.94302
2022-01-05 19:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,156.18491,3.2e-08,3.2e-08,3.2e-08,3.2e-08,156.18491
2022-01-05 20:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,157.37746,3.2e-08,3.2e-08,3.2e-08,3.2e-08,157.37746
2022-01-05 21:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,157.54548,3.2e-08,3.2e-08,3.2e-08,3.2e-08,157.54548
2022-01-05 22:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,155.56643,3.2e-08,3.2e-08,3.2e-08,3.2e-08,155.56643
2022-01-05 23:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,156.34319,3.2e-08,3.2e-08,3.2e-08,3.2e-08,156.34319
2022-01-06 00:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,157.66169,3.2e-08,3.2e-08,3.2e-08,3.2e-08,157.66169
2022-01-06 01:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,159.1742,3.2e-08,3.2e-08,3.2e-08,3.2e-08,159.1742
2022-01-06 02:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,160.5793,3.2e-08,3.2e-08,3.2e-08,3.2e-08,160.5793
2022-01-06 03:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,161.95059,3.2e-08,3.2e-08,3.2e-08,3.2e-08,161.95059
2022-01-06 04:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,162.71629,3.2e-08,3.2e-08,3.2e-08,3.2e-08,162.71629
2022-01-06 05:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,163.83708,3.2e-08,3.2e-08,3.2e-08,3.2e-08,163.83708
2022-01-06 06:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,163.55552,3.2e-08,3.2e-08,3.2e-08,3.2e-08,163.55552
2022-01-06 07:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,163.54968,3.2e-08,3.2e-08,3.2e-08,3.2e-08,163.54968
2022-01-06 08:00:00,0.50156416,0.41926557,3.2e-08,3.2e-08,0.50156416,0.41926557,163.65981,3.2e-08,2.1200128,2.1200128,3.2e-08,163.65981
2022-01-06 09:00:00,16.634313,8.1457866,3.2e-08,3.2e-08,16.634313,8.1457866,172.82862,3.2e-08,42.132064,42.132064,3.2e-08,172.82862
2022-01-06 10:00:00,66.628255,19.238246,3.2e-08,3.2e-08,66.628255,19.238246,191.47752,3.2e-08,103.16209,103.1620896,3.2e-08,191.47752
2022-01-06 11:00:00,126.57603,28.235275,3.2e-08,3.2e-08,126.57603,28.235275,217.16223,3.2e-08,155.90939,155.9093856,3.2e-08,217.16223
2022-01-06 12:00:00,180.92313,34.056963,3.2e-08,3.2e-08,180.92313,34.056963,226.2812,3.2e-08,192.15702,192.157024,3.2e-08,226.2812
2022-01-06 13:00:00,207.08655,36.438186,3.2e-08,3.2e-08,207.08655,36.438186,225.67269,3.2e-08,207.52838,207.52838400000002,3.2e-08,225.67269
2022-01-06 14:00:00,205.64795,35.396168,3.2e-08,3.2e-08,205.64795,35.396168,221.5878,3.2e-08,201.39098,201.390976,3.2e-08,221.5878
2022-01-06 15:00:00,177.51529,30.890002,3.2e-08,3.2e-08,177.51529,30.890002,213.61128,3.2e-08,173.87635,173.876352,3.2e-08,213.61128
2022-01-06 16:00:00,123.95743,23.200352,3.2e-08,3.2e-08,123.95743,23.200352,202.18434,3.2e-08,127.91917,127.91916799999998,3.2e-08,202.18434
2022-01-06 17:00:00,62.125914,12.914599,3.2e-08,3.2e-08,62.125914,12.914599,187.20989,3.2e-08,69.368387,69.3683872,3.2e-08,187.20989
2022-01-06 18:00:00,10.783374,2.6392096,3.2e-08,3.2e-08,10.783374,2.6392096,167.9859,3.2e-08,13.802845,13.8028448,3.2e-08,167.9859
2022-01-06 19:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,160.87742,3.2e-08,3.2e-08,3.2e-08,3.2e-08,160.87742
2022-01-06 20:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,156.25255,3.2e-08,3.2e-08,3.2e-08,3.2e-08,156.25255
2022-01-06 21:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,157.20711,3.2e-08,3.2e-08,3.2e-08,3.2e-08,157.20711
2022-01-06 22:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,157.38071,3.2e-08,3.2e-08,3.2e-08,3.2e-08,157.38071
2022-01-06 23:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,157.11438,3.2e-08,3.2e-08,3.2e-08,3.2e-08,157.11438
2022-01-07 00:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,157.54235,3.2e-08,3.2e-08,3.2e-08,3.2e-08,157.54235
2022-01-07 01:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,157.74674,3.2e-08,3.2e-08,3.2e-08,3.2e-08,157.74674
2022-01-07 02:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,158.41598,3.2e-08,3.2e-08,3.2e-08,3.2e-08,158.41598
2022-01-07 03:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,159.59085,3.2e-08,3.2e-08,3.2e-08,3.2e-08,159.59085
2022-01-07 04:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,159.7912,3.2e-08,3.2e-08,3.2e-08,3.2e-08,159.7912
2022-01-07 05:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,160.14123,3.2e-08,3.2e-08,3.2e-08,3.2e-08,160.14123
2022-01-07 06:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,160.85531,3.2e-08,3.2e-08,3.2e-08,3.2e-08,160.85531
2022-01-07 07:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,160.96903,3.2e-08,3.2e-08,3.2e-08,3.2e-08,160.96903
2022-01-07 08:00:00,0.42003997,0.41506323,3.2e-08,3.2e-08,0.42003997,0.41506323,161.54038,3.2e-08,2.0947104,2.0947104,3.2e-08,161.54038
2022-01-07 09:00:00,15.294379,8.105779,3.2e-08,3.2e-08,15.294379,8.105779,170.48226,3.2e-08,41.853779,41.8537792,3.2e-08,170.48226
2022-01-07 10:00:00,64.136526,19.140172,3.2e-08,3.2e-08,64.136526,19.140172,190.05262,3.2e-08,102.4942,102.4941984,3.2e-08,190.05262
