source,apv-system,apv-system,apv-system,back-up-elec,back-up-water,biomass-bus,electricity-bus,electricity-bus,solar-energy-bus,sun,water-bus-in,water-bus-out
target,biomass-bus,electricity-bus,water-bus-out,electricity-bus,water-bus-in,biomass-excess,demand,electricity-excess,apv-system,solar-energy-bus,apv-system,water-excess
var_name,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow
2022-01-01 00:00:00,-0.0,-0.0,-0.0,3.2414873,0.0,-0.0,3.241487314,0.0,0.0,0.0,0.0,-0.0
2022-01-01 01:00:00,-0.0,-0.0,-0.0,3.5372071,0.0,-0.0,3.53720707,0.0,0.0,0.0,0.0,-0.0
2022-01-01 02:00:00,-0.0,-0.0,-0.0,4.1357856,0.0,-0.0,4.135785579,0.0,0.0,0.0,0.0,-0.0
2022-01-01 03:00:00,-0.0,-0.0,-0.0,4.9753375,0.0,-0.0,4.975337536,0.0,0.0,0.0,0.0,-0.0
2022-01-01 04:00:00,-0.0,-0.0,-0.0,6.9966996,0.0,-0.0,6.99669962,0.0,0.0,0.0,0.0,-0.0
2022-01-01 05:00:00,-0.0,-0.0,-0.0,9.4777379,0.0,-0.0,9.477737876,0.0,0.0,0.0,0.0,-0.0
2022-01-01 06:00:00,-0.0,-0.0,-0.0,23.774378,0.0,-0.0,23.77437834,0.0,0.0,0.0,0.0,-0.0
2022-01-01 07:00:00,2.0737269e-06,0.20304083,0.20737269,37.490845,0.41474539,2.0737269e-06,37.69388591,0.0,0.68060008,0.68060008,0.41474539,0.20737269
2022-01-01 08:00:00,2.0737269e-06,7.2279151,0.20737269,33.463991,0.41474539,2.0737269e-06,40.69190565,0.0,24.926853,24.926853,0.41474539,0.20737269
2022-01-01 09:00:00,2.0737269e-06,19.701413,0.20737269,18.059133,0.41474539,2.0737269e-06,37.76054617,0.0,70.380494,70.380494,0.41474539,0.20737269
2022-01-01 10:00:00,2.0737269e-06,30.493388,0.20737269,0.0,0.41474539,2.0737269e-06,27.19031324,3.3030747,113.8536,113.8536,0.41474539,0.20737269
2022-01-01 11:00:00,2.0737269e-06,38.26907,0.20737269,0.0,0.41474539,2.0737269e-06,27.75566108,10.513409,147.45125,147.45125,0.41474539,0.20737269
2022-01-01 12:00:00,2.0737269e-06,42.52069,0.20737269,0.0,0.41474539,2.0737269e-06,20.30511148,22.215578,167.33487,167.33487,0.41474539,0.20737269
2022-01-01 13:00:00,2.0737269e-06,43.240487,0.20737269,0.0,0.41474539,2.0737269e-06,14.85822862,28.382258,171.62264,171.62264,0.41474539,0.20737269
2022-01-01 14:00:00,2.0737269e-06,40.555136,0.20737269,0.0,0.41474539,2.0737269e-06,22.53646834,18.018667,160.10354,160.10354,0.41474539,0.20737269
2022-01-01 15:00:00,2.0737269e-06,34.59104,0.20737269,0.0,0.41474539,2.0737269e-06,24.96612689,9.6249129,134.22726,134.22726,0.41474539,0.20737269
2022-01-01 16:00:00,2.0737269e-06,25.127291,0.20737269,2.2723881,0.41474539,2.0737269e-06,27.39967875,0.0,94.827524,94.827524,0.41474539,0.20737269
2022-01-01 17:00:00,2.0737269e-06,13.316976,0.20737269,9.6361874,0.41474539,2.0737269e-06,22.95316302,0.0,48.441463,48.441463,0.41474539,0.20737269
2022-01-01 18:00:00,2.0737269e-06,2.3681079,0.20737269,30.176975,0.41474539,2.0737269e-06,32.5450827,0.0,8.3407095,8.3407095,0.41474539,0.20737269
2022-01-01 19:00:00,-0.0,-0.0,-0.0,34.174388,0.0,-0.0,34.17438781,0.0,0.0,0.0,0.0,-0.0
2022-01-01 20:00:00,-0.0,-0.0,-0.0,30.175443,0.0,-0.0,30.17544284,0.0,0.0,0.0,0.0,-0.0
2022-01-01 21:00:00,-0.0,-0.0,-0.0,18.148939,0.0,-0.0,18.14893945,0.0,0.0,0.0,0.0,-0.0
2022-01-01 22:00:00,-0.0,-0.0,-0.0,8.2256182,0.0,-0.0,8.225618172,0.0,0.0,0.0,0.0,-0.0
2022-01-01 23:00:00,-0.0,-0.0,-0.0,3.9004068,0.0,-0.0,3.900406794,0.0,0.0,0.0,0.0,-0.0
2022-01-02 00:00:00,-0.0,-0.0,-0.0,3.0582723,0.0,-0.0,3.058272289,0.0,0.0,0.0,0.0,-0.0
2022-01-02 01:00:00,-0.0,-0.0,-0.0,3.6382878,0.0,-0.0,3.638287835,0.0,0.0,0.0,0.0,-0.0
2022-01-02 02:00:00,-0.0,-0.0,-0.0,4.0936107,0.0,-0.0,4.093610718,0.0,0.0,0.0,0.0,-0.0
2022-01-02 03:00:00,-0.0,-0.0,-0.0,5.2871475,0.0,-0.0,5.287147454,0.0,0.0,0.0,0.0,-0.0
2022-01-02 04:00:00,-0.0,-0.0,-0.0,6.7916162,0.0,-0.0,6.791616169,0.0,0.0,0.0,0.0,-0.0
2022-01-02 05:00:00,-0.0,-0.0,-0.0,7.5629021,0.0,-0.0,7.562902073,0.0,0.0,0.0,0.0,-0.0
2022-01-02 06:00:00,-0.0,-0.0,-0.0,27.822655,0.0,-0.0,27.82265534,0.0,0.0,0.0,0.0,-0.0
2022-01-02 07:00:00,2.0737269e-06,0.19559527,0.20737269,39.712156,0.41474539,2.0737269e-06,39.90775106,0.0,0.65677379,0.65677379,0.41474539,0.20737269
2022-01-02 08:00:00,2.0737269e-06,7.1891173,0.20737269,37.492815,0.41474539,2.0737269e-06,44.68193205,0.0,24.817954,24.817954,0.41474539,0.20737269
2022-01-02 09:00:00,2.0737269e-06,19.673532,0.20737269,17.420883,0.41474539,2.0737269e-06,37.09441418,0.0,70.431533,70.431533,0.41474539,0.20737269
2022-01-02 10:00:00,2.0737269e-06,30.464972,0.20737269,0.0,0.41474539,2.0737269e-06,21.85999069,8.6049816,113.81957,113.81957,0.41474539,0.20737269
2022-01-02 11:00:00,2.0737269e-06,38.311217,0.20737269,0.0,0.41474539,2.0737269e-06,21.31671996,16.994497,147.5159,147.5159,0.41474539,0.20737269
2022-01-02 12:00:00,2.0737269e-06,42.644826,0.20737269,0.0,0.41474539,2.0737269e-06,25.50785152,17.136975,167.43696,167.43696,0.41474539,0.20737269
2022-01-02 13:00:00,2.0737269e-06,43.405669,0.20737269,0.0,0.41474539,2.0737269e-06,13.7535658,29.652103,171.60563,171.60563,0.41474539,0.20737269
2022-01-02 14:00:00,2.0737269e-06,40.574495,0.20737269,0.0,0.41474539,2.0737269e-06,29.27139215,11.303103,159.77004,159.77004,0.41474539,0.20737269
2022-01-02 15:00:00,2.0737269e-06,34.632144,0.20737269,0.0,0.41474539,2.0737269e-06,32.17132603,2.4608184,134.05711,134.05711,0.41474539,0.20737269
2022-01-02 16:00:00,2.0737269e-06,24.818425,0.20737269,3.686959,0.41474539,2.0737269e-06,28.50538351,0.0,93.343824,93.343824,0.41474539,0.20737269
2022-01-02 17:00:00,2.0737269e-06,13.247876,0.20737269,10.746292,0.41474539,2.0737269e-06,23.994168,0.0,48.060326,48.060326,0.41474539,0.20737269
2022-01-02 18:00:00,2.0737269e-06,2.4388304,0.20737269,30.240505,0.41474539,2.0737269e-06,32.67933526,0.0,8.5755162,8.5755162,0.41474539,0.20737269
2022-01-02 19:00:00,-0.0,-0.0,-0.0,34.934356,0.0,-0.0,34.93435596,0.0,0.0,0.0,0.0,-0.0
2022-01-02 20:00:00,-0.0,-0.0,-0.0,30.103842,0.0,-0.0,30.10384179,0.0,0.0,0.0,0.0,-0.0
2022-01-02 21:00:00,-0.0,-0.0,-0.0,23.026962,0.0,-0.0,23.02696151,0.0,0.0,0.0,0.0,-0.0
2022-01-02 22:00:00,-0.0,-0.0,-0.0,9.3568907,0.0,-0.0,9.356890661,0.0,0.0,0.0,0.0,-0.0
2022-01-02 23:00:00,-0.0,-0.0,-0.0,5.2092109,0.0,-0.0,5.209210904,0.0,0.0,0.0,0.0,-0.0
2022-01-03 00:00:00,-0.0,-0.0,-0.0,3.5785734,0.0,-0.0,3.578573376,0.0,0.0,0.0,0.0,-0.0
2022-01-03 01:00:00,-0.0,-0.0,-0.0,4.6207151,0.0,-0.0,4.620715146,0.0,0.0,0.0,0.0,-0.0
2022-01-03 02:00:00,-0.0,-0.0,-0.0,4.4583489,0.0,-0.0,4.458348859,0.0,0.0,0.0,0.0,-0.0
2022-01-03 03:00:00,-0.0,-0.0,-0.0,6.2852037,0.0,-0.0,6.285203715,0.0,0.0,0.0,0.0,-0.0
2022-01-03 04:00:00,-0.0,-0.0,-0.0,6.1699944,0.0,-0.0,6.169994355,0.0,0.0,0.0,0.0,-0.0
2022-01-03 05:00:00,-0.0,-0.0,-0.0,8.874836,0.0,-0.0,8.874836029,0.0,0.0,0.0,0.0,-0.0
2022-01-03 06:00:00,-0.0,-0.0,-0.0,13.978152,0.0,-0.0,13.97815209,0.0,0.0,0.0,0.0,-0.0
2022-01-03 07:00:00,2.0737269e-06,0.18367616,0.20737269,22.734597,0.41474539,2.0737269e-06,22.91827299,0.0,0.61594012,0.61594012,0.41474539,0.20737269
2022-01-03 08:00:00,2.0737269e-06,7.0614871,0.20737269,32.311857,0.41474539,2.0737269e-06,39.37334439,0.0,24.321124,24.321124,0.41474539,0.20737269
2022-01-03 09:00:00,2.0737269e-06,19.499752,0.20737269,21.034122,0.41474539,2.0737269e-06,40.5338743,0.0,69.468492,69.468492,0.41474539,0.20737269
2022-01-03 10:00:00,2.0737269e-06,30.427499,0.20737269,2.890819,0.41474539,2.0737269e-06,33.31831754,0.0,112.92118,112.92118,0.41474539,0.20737269
2022-01-03 11:00:00,2.0737269e-06,38.375303,0.20737269,0.0,0.41474539,2.0737269e-06,14.38940142,23.985902,146.67537,146.67537,0.41474539,0.20737269
2022-01-03 12:00:00,2.0737269e-06,42.778336,0.20737269,0.0,0.41474539,2.0737269e-06,14.38703371,28.391302,166.78359,166.78359,0.41474539,0.20737269
2022-01-03 13:00:00,2.0737269e-06,43.593407,0.20737269,0.0,0.41474539,2.0737269e-06,14.21448654,29.378921,171.22108,171.22108,0.41474539,0.20737269
2022-01-03 14:00:00,2.0737269e-06,40.783142,0.20737269,0.0,0.41474539,2.0737269e-06,20.55542811,20.227713,159.6067,159.6067,0.41474539,0.20737269
2022-01-03 15:00:00,2.0737269e-06,34.602284,0.20737269,0.0,0.41474539,2.0737269e-06,32.35076347,2.2515205,133.04642,133.04642,0.41474539,0.20737269
2022-01-03 16:00:00,2.0737269e-06,25.201445,0.20737269,10.945912,0.41474539,2.0737269e-06,36.14735747,0.0,94.310264,94.310264,0.41474539,0.20737269
2022-01-03 17:00:00,2.0737269e-06,13.437207,0.20737269,30.785517,0.41474539,2.0737269e-06,44.22272358,0.0,48.567377,48.567377,0.41474539,0.20737269
2022-01-03 18:00:00,2.0737269e-06,2.5189223,0.20737269,43.095792,0.41474539,2.0737269e-06,45.61471396,0.0,8.834141,8.834141,0.41474539,0.20737269
2022-01-03 19:00:00,-0.0,-0.0,-0.0,44.602165,0.0,-0.0,44.60216512,0.0,0.0,0.0,0.0,-0.0
2022-01-03 20:00:00,-0.0,-0.0,-0.0,30.491098,0.0,-0.0,30.49109801,0.0,0.0,0.0,0.0,-0.0
2022-01-03 21:00:00,-0.0,-0.0,-0.0,21.183844,0.0,-0.0,21.18384434,0.0,0.0,0.0,0.0,-0.0
2022-01-03 22:00:00,-0.0,-0.0,-0.0,10.339176,0.0,-0.0,10.3391762,0.0,0.0,0.0,0.0,-0.0
2022-01-03 23:00:00,-0.0,-0.0,-0.0,4.8841627,0.0,-0.0,4.884162736,0.0,0.0,0.0,0.0,-0.0
2022-01-04 00:00:00,-0.0,-0.0,-0.0,3.229919,0.0,-0.0,3.229919021,0.0,0.0,0.0,0.0,-0.0
2022-01-04 01:00:00,-0.0,-0.0,-0.0,4.0306161,0.0,-0.0,4.030616082,0.0,0.0,0.0,0.0,-0.0
2022-01-04 02:00:00,-0.0,-0.0,-0.0,4.154193,0.0,-0.0,4.154193018,0.0,0.0,0.0,0.0,-0.0
2022-01-04 03:00:00,-0.0,-0.0,-0.0,4.2947673,0.0,-0.0,4.294767331,0.0,0.0,0.0,0.0,-0.0
2022-01-04 04:00:00,-0.0,-0.0,-0.0,5.2756199,0.0,-0.0,5.27561993,0.0,0.0,0.0,0.0,-0.0
2022-01-04 05:00:00,-0.0,-0.0,-0.0,7.0948823,0.0,-0.0,7.094882308,0.0,0.0,0.0,0.0,-0.0
2022-01-04 06:00:00,-0.0,-0.0,-0.0,11.537733,0.0,-0.0,11.53773301,0.0,0.0,0.0,0.0,-0.0
2022-01-04 07:00:00,2.0737269e-06,0.175126,0.20737269,35.810942,0.41474539,2.0737269e-06,35.98606844,0.0,0.58531664,0.58531664,0.41474539,0.20737269
2022-01-04 08:00:00,2.0737269e-06,7.0021832,0.20737269,35.95006,0.41474539,2.0737269e-06,42.95224278,0.0,24.025063,24.025063,0.41474539,0.20737269
2022-01-04 09:00:00,2.0737269e-06,19.458015,0.20737269,17.978872,0.41474539,2.0737269e-06,37.43688703,0.0,69.141809,69.141809,0.41474539,0.20737269
2022-01-04 10:00:00,2.0737269e-06,30.338339,0.20737269,0.0,0.41474539,2.0737269e-06,17.01477515,13.323563,112.7136,112.7136,0.41474539,0.20737269
2022-01-04 11:00:00,2.0737269e-06,38.300309,0.20737269,0.0,0.41474539,2.0737269e-06,17.00958203,21.290727,146.57328,146.57328,0.41474539,0.20737269
2022-01-04 12:00:00,2.0737269e-06,42.644079,0.20737269,0.0,0.41474539,2.0737269e-06,28.16166727,14.482411,166.81082,166.81082,0.41474539,0.20737269
2022-01-04 13:00:00,2.0737269e-06,43.49731,0.20737269,0.0,0.41474539,2.0737269e-06,31.93207772,11.565232,171.47969,171.47969,0.41474539,0.20737269
2022-01-04 14:00:00,2.0737269e-06,40.769543,0.20737269,0.0,0.41474539,2.0737269e-06,31.85446665,8.9150761,160.08651,160.08651,0.41474539,0.20737269
2022-01-04 15:00:00,2.0737269e-06,34.674525,0.20737269,0.0,0.41474539,2.0737269e-06,30.95060458,3.7239201,133.67939,133.67939,0.41474539,0.20737269
2022-01-04 16:00:00,2.0737269e-06,25.29534,0.20737269,10.967252,0.41474539,2.0737269e-06,36.26259185,0.0,94.997667,94.997667,0.41474539,0.20737269
2022-01-04 17:00:00,2.0737269e-06,13.53275,0.20737269,18.08709,0.41474539,2.0737269e-06,31.61983996,0.0,49.14928,49.14928,0.41474539,0.20737269
2022-01-04 18:00:00,2.0737269e-06,2.601295,0.20737269,34.24972,0.41474539,2.0737269e-06,36.85101472,0.0,9.1063828,9.1063828,0.41474539,0.20737269
2022-01-04 19:00:00,-0.0,-0.0,-0.0,36.840679,0.0,-0.0,36.84067885,0.0,0.0,0.0,0.0,-0.0
2022-01-04 20:00:00,-0.0,-0.0,-0.0,34.047023,0.0,-0.0,34.04702322,0.0,0.0,0.0,0.0,-0.0
2022-01-04 21:00:00,-0.0,-0.0,-0.0,21.210515,0.0,-0.0,21.21051479,0.0,0.0,0.0,0.0,-0.0
2022-01-04 22:00:00,-0.0,-0.0,-0.0,7.8068834,0.0,-0.0,7.806883426,0.0,0.0,0.0,0.0,-0.0
2022-01-04 23:00:00,-0.0,-0.0,-0.0,6.4916413,0.0,-0.0,6.491641301,0.0,0.0,0.0,0.0,-0.0
2022-01-05 00:00:00,-0.0,-0.0,-0.0,2.9572579,0.0,-0.0,2.957257944,0.0,0.0,0.0,0.0,-0.0
2022-01-05 01:00:00,-0.0,-0.0,-0.0,3.334462,0.0,-0.0,3.334462018,0.0,0.0,0.0,0.0,-0.0
2022-01-05 02:00:00,-0.0,-0.0,-0.0,4.6853566,0.0,-0.0,4.685356591,0.0,0.0,0.0,0.0,-0.0
2022-01-05 03:00:00,-0.0,-0.0,-0.0,4.7004832,0.0,-0.0,4.700483154,0.0,0.0,0.0,0.0,-0.0
2022-01-05 04:00:00,-0.0,-0.0,-0.0,5.7427486,0.0,-0.0,5.742748612,0.0,0.0,0.0,0.0,-0.0
2022-01-05 05:00:00,-0.0,-0.0,-0.0,9.2971926,0.0,-0.0,9.297192598,0.0,0.0,0.0,0.0,-0.0
2022-01-05 06:00:00,-0.0,-0.0,-0.0,15.328667,0.0,-0.0,15.32866736,0.0,0.0,0.0,0.0,-0.0
2022-01-05 07:00:00,2.0737269e-06,0.16714055,0.20737269,33.120012,0.41474539,2.0737269e-06,33.28715267,0.0,0.56149039,0.56149039,0.41474539,0.20737269
2022-01-05 08:00:00,2.0737269e-06,6.9371605,0.20737269,36.293021,0.41474539,2.0737269e-06,43.23018135,0.0,23.943388,23.943388,0.41474539,0.20737269
2022-01-05 09:00:00,2.0737269e-06,19.421488,0.20737269,21.867581,0.41474539,2.0737269e-06,41.28906907,0.0,69.247304,69.247304,0.41474539,0.20737269
2022-01-05 10:00:00,2.0737269e-06,30.30252,0.20737269,2.7469688,0.41474539,2.0737269e-06,33.04948848,0.0,113.0641,113.0641,0.41474539,0.20737269
2022-01-05 11:00:00,2.0737269e-06,38.257938,0.20737269,0.0,0.41474539,2.0737269e-06,29.29252799,8.9654096,147.21305,147.21305,0.41474539,0.20737269
2022-01-05 12:00:00,2.0737269e-06,42.649446,0.20737269,0.0,0.41474539,2.0737269e-06,30.05121504,12.598231,167.72622,167.72622,0.41474539,0.20737269
2022-01-05 13:00:00,2.0737269e-06,43.617264,0.20737269,0.0,0.41474539,2.0737269e-06,30.4933106,13.123953,172.52783,172.52783,0.41474539,0.20737269
2022-01-05 14:00:00,2.0737269e-06,40.970832,0.20737269,0.0,0.41474539,2.0737269e-06,28.8638578,12.106974,161.12784,161.12784,0.41474539,0.20737269
2022-01-05 15:00:00,2.0737269e-06,34.864399,0.20737269,0.0,0.41474539,2.0737269e-06,18.51434911,16.35005,134.59818,134.59818,0.41474539,0.20737269
2022-01-05 16:00:00,2.0737269e-06,25.479657,0.20737269,0.0,0.41474539,2.0737269e-06,17.31441736,8.16524,95.725906,95.725906,0.41474539,0.20737269
2022-01-05 17:00:00,2.0737269e-06,13.713551,0.20737269,10.463252,0.41474539,2.0737269e-06,24.17680315,0.0,49.73119,49.73119,0.41474539,0.20737269
2022-01-05 18:00:00,2.0737269e-06,2.6737789,0.20737269,32.666595,0.41474539,2.0737269e-06,35.34037396,0.0,9.3786244,9.3786244,0.41474539,0.20737269
2022-01-05 19:00:00,-0.0,-0.0,-0.0,35.764922,0.0,-0.0,35.76492236,0.0,0.0,0.0,0.0,-0.0
2022-01-05 20:00:00,-0.0,-0.0,-0.0,31.818552,0.0,-0.0,31.81855191,0.0,0.0,0.0,0.0,-0.0
2022-01-05 21:00:00,-0.0,-0.0,-0.0,20.740322,0.0,-0.0,20.74032162,0.0,0.0,0.0,0.0,-0.0
2022-01-05 22:00:00,-0.0,-0.0,-0.0,8.7363368,0.0,-0.0,8.736336783,0.0,0.0,0.0,0.0,-0.0
2022-01-05 23:00:00,-0.0,-0.0,-0.0,3.8579312,0.0,-0.0,3.857931202,0.0,0.0,0.0,0.0,-0.0
2022-01-06 00:00:00,-0.0,-0.0,-0.0,4.358255,0.0,-0.0,4.358254972,0.0,0.0,0.0,0.0,-0.0
2022-01-06 01:00:00,-0.0,-0.0,-0.0,4.6130685,0.0,-0.0,4.613068487,0.0,0.0,0.0,0.0,-0.0
2022-01-06 02:00:00,-0.0,-0.0,-0.0,4.8575294,0.0,-0.0,4.857529361,0.0,0.0,0.0,0.0,-0.0
2022-01-06 03:00:00,-0.0,-0.0,-0.0,5.4694948,0.0,-0.0,5.469494821,0.0,0.0,0.0,0.0,-0.0
2022-01-06 04:00:00,-0.0,-0.0,-0.0,5.6681938,0.0,-0.0,5.668193834,0.0,0.0,0.0,0.0,-0.0
2022-01-06 05:00:00,-0.0,-0.0,-0.0,15.779488,0.0,-0.0,15.77948807,0.0,0.0,0.0,0.0,-0.0
2022-01-06 06:00:00,-0.0,-0.0,-0.0,17.31019,0.0,-0.0,17.31019022,0.0,0.0,0.0,0.0,-0.0
2022-01-06 07:00:00,2.0737269e-06,0.16130841,0.20737269,32.710104,0.41474539,2.0737269e-06,32.87141226,0.0,0.54107712,0.54107712,0.41474539,0.20737269
2022-01-06 08:00:00,2.0737269e-06,6.9540988,0.20737269,27.788133,0.41474539,2.0737269e-06,34.74223152,0.0,23.871923,23.871923,0.41474539,0.20737269
2022-01-06 09:00:00,2.0737269e-06,19.558215,0.20737269,15.473111,0.41474539,2.0737269e-06,35.03132634,0.0,69.31536,69.31536,0.41474539,0.20737269
2022-01-06 10:00:00,2.0737269e-06,30.486215,0.20737269,0.0,0.41474539,2.0737269e-06,28.02483425,2.4613808,113.26488,113.26488,0.41474539,0.20737269
2022-01-06 11:00:00,2.0737269e-06,38.545661,0.20737269,0.0,0.41474539,2.0737269e-06,25.0887212,13.45694,147.6112,147.6112,0.41474539,0.20737269
2022-01-06 12:00:00,2.0737269e-06,42.981437,0.20737269,0.0,0.41474539,2.0737269e-06,24.34353865,18.637898,168.30131,168.30131,0.41474539,0.20737269
2022-01-06 13:00:00,2.0737269e-06,43.903103,0.20737269,0.0,0.41474539,2.0737269e-06,24.00839743,19.894706,173.2833,173.2833,0.41474539,0.20737269
2022-01-06 14:00:00,2.0737269e-06,41.284294,0.20737269,0.0,0.41474539,2.0737269e-06,21.21101593,20.073278,162.0058,162.0058,0.41474539,0.20737269
2022-01-06 15:00:00,2.0737269e-06,35.184755,0.20737269,0.0,0.41474539,2.0737269e-06,33.76450312,1.4202519,135.59526,135.59526,0.41474539,0.20737269
2022-01-06 16:00:00,2.0737269e-06,25.769938,0.20737269,10.267117,0.41474539,2.0737269e-06,36.03705547,0.0,96.69236,96.69236,0.41474539,0.20737269
2022-01-06 17:00:00,2.0737269e-06,13.942897,0.20737269,22.806603,0.41474539,2.0737269e-06,36.74949969,0.0,50.537696,50.537696,0.41474539,0.20737269
2022-01-06 18:00:00,2.0737269e-06,2.7751501,0.20737269,26.025572,0.41474539,2.0737269e-06,28.80072168,0.0,9.7257289,9.7257289,0.41474539,0.20737269
2022-01-06 19:00:00,-0.0,-0.0,-0.0,25.554807,0.0,-0.0,25.55480724,0.0,0.0,0.0,0.0,-0.0
2022-01-06 20:00:00,-0.0,-0.0,-0.0,22.72407,0.0,-0.0,22.72407045,0.0,0.0,0.0,0.0,-0.0
2022-01-06 21:00:00,-0.0,-0.0,-0.0,19.69732,0.0,-0.0,19.69732019,0.0,0.0,0.0,0.0,-0.0
2022-01-06 22:00:00,-0.0,-0.0,-0.0,10.669585,0.0,-0.0,10.66958481,0.0,0.0,0.0,0.0,-0.0
2022-01-06 23:00:00,-0.0,-0.0,-0.0,4.951626,0.0,-0.0,4.95162603,0.0,0.0,0.0,0.0,-0.0
2022-01-07 00:00:00,-0.0,-0.0,-0.0,4.2564838,0.0,-0.0,4.256483767,0.0,0.0,0.0,0.0,-0.0
2022-01-07 01:00:00,-0.0,-0.0,-0.0,4.7868397,0.0,-0.0,4.78683967,0.0,0.0,0.0,0.0,-0.0
2022-01-07 02:00:00,-0.0,-0.0,-0.0,5.1719257,0.0,-0.0,5.171925745,0.0,0.0,0.0,0.0,-0.0
2022-01-07 03:00:00,-0.0,-0.0,-0.0,5.4785437,0.0,-0.0,5.478543658,0.0,0.0,0.0,0.0,-0.0
2022-01-07 04:00:00,-0.0,-0.0,-0.0,6.7703195,0.0,-0.0,6.770319473,0.0,0.0,0.0,0.0,-0.0
2022-01-07 05:00:00,-0.0,-0.0,-0.0,7.390308,0.0,-0.0,7.390307967,0.0,0.0,0.0,0.0,-0.0
2022-01-07 06:00:00,-0.0,-0.0,-0.0,12.134014,0.0,-0.0,12.13401378,0.0,0.0,0.0,0.0,-0.0
2022-01-07 07:00:00,2.0737269e-06,0.15461979,0.20737269,20.408448,0.41474539,2.0737269e-06,20.56306735,0.0,0.51725805,0.51725805,0.41474539,0.20737269
2022-01-07 08:00:00,2.0737269e-06,6.9660071,0.20737269,14.553337,0.41474539,2.0737269e-06,21.51934389,0.0,23.85491,23.85491,0.41474539,0.20737269
2022-01-07 09:00:00,2.0737269e-06,19.587136,0.20737269,8.4394267,0.41474539,2.0737269e-06,28.02656302,0.0,69.495718,69.495718,0.41474539,0.20737269
2022-01-07 10:00:00,2.0737269e-06,30.504085,0.20737269,2.6666428,0.41474539,2.0737269e-06,33.17072822,0.0,113.60858,113.60858,0.41474539,0.20737269
2022-01-07 11:00:00,2.0737269e-06,38.537026,0.20737269,0.0,0.41474539,2.0737269e-06,32.8536523,5.6833739,147.9515,147.9515,0.41474539,0.20737269
2022-01-07 12:00:00,2.0737269e-06,43.030295,0.20737269,0.0,0.41474539,2.0737269e-06,35.32438209,7.7059134,168.55995,168.55995,0.41474539,0.20737269
2022-01-07 13:00:00,2.0737269e-06,43.980871,0.20737269,0.0,0.41474539,2.0737269e-06,34.74095859,9.2399123,173.4126,173.4126,0.41474539,0.20737269
2022-01-07 14:00:00,2.0737269e-06,41.268588,0.20737269,0.0,0.41474539,2.0737269e-06,22.05163261,19.216955,162.13512,162.13512,0.41474539,0.20737269
2022-01-07 15:00:00,2.0737269e-06,35.144266,0.20737269,0.0,0.41474539,2.0737269e-06,34.25555906,0.88870735,135.60546,135.60546,0.41474539,0.20737269
2022-01-07 16:00:00,2.0737269e-06,25.786449,0.20737269,4.4327108,0.41474539,2.0737269e-06,30.21916016,0.0,96.855698,96.855698,0.41474539,0.20737269
2022-01-07 17:00:00,2.0737269e-06,14.051708,0.20737269,12.086335,0.41474539,2.0737269e-06,26.13804315,0.0,50.860982,50.860982,0.41474539,0.20737269
2022-01-07 18:00:00,2.0737269e-06,2.8142262,0.20737269,41.753657,0.41474539,2.0737269e-06,44.56788316,0.0,9.8584402,9.8584402,0.41474539,0.20737269
2022-01-07 19:00:00,-0.0,-0.0,-0.0,44.049434,0.0,-0.0,44.04943371,0.0,0.0,0.0,0.0,-0.0
2022-01-07 20:00:00,-0.0,-0.0,-0.0,24.79386,0.0,-0.0,24.79385953,0.0,0.0,0.0,0.0,-0.0
2022-01-07 21:00:00,-0.0,-0.0,-0.0,15.368957,0.0,-0.0,15.36895721,0.0,0.0,0.0,0.0,-0.0
2022-01-07 22:00:00,-0.0,-0.0,-0.0,8.6395783,0.0,-0.0,8.639578268,0.0,0.0,0.0,0.0,-0.0
2022-01-07 23:00:00,-0.0,-0.0,-0.0,5.3405529,0.0,-0.0,5.340552858,0.0,0.0,0.0,0.0,-0.0
2022-01-08 00:00:00,-0.0,-0.0,-0.0,3.1706391,0.0,-0.0,3.170639075,0.0,0.0,0.0,0.0,-0.0
2022-01-08 01:00:00,-0.0,-0.0,-0.0,4.6069361,0.0,-0.0,4.606936093,0.0,0.0,0.0,0.0,-0.0
2022-01-08 02:00:00,-0.0,-0.0,-0.0,5.0833823,0.0,-0.0,5.083382283,0.0,0.0,0.0,0.0,-0.0
2022-01-08 03:00:00,-0.0,-0.0,-0.0,4.831551,0.0,-0.0,4.831550983,0.0,0.0,0.0,0.0,-0.0
2022-01-08 04:00:00,-0.0,-0.0,-0.0,5.3410612,0.0,-0.0,5.341061243,0.0,0.0,0.0,0.0,-0.0
2022-01-08 05:00:00,-0.0,-0.0,-0.0,8.2546046,0.0,-0.0,8.254604559,0.0,0.0,0.0,0.0,-0.0
2022-01-08 06:00:00,-0.0,-0.0,-0.0,13.944147,0.0,-0.0,13.94414713,0.0,0.0,0.0,0.0,-0.0
2022-01-08 07:00:00,2.0737269e-06,0.14664883,0.20737269,27.110194,0.41474539,2.0737269e-06,27.25684249,0.0,0.49003318,0.49003318,0.41474539,0.20737269
2022-01-08 08:00:00,2.0737269e-06,6.8801093,0.20737269,32.246055,0.41474539,2.0737269e-06,39.1261645,0.0,23.521421,23.521421,0.41474539,0.20737269
2022-01-08 09:00:00,2.0737269e-06,19.553102,0.20737269,13.40962,0.41474539,2.0737269e-06,32.96272157,0.0,69.243893,69.243893,0.41474539,0.20737269
