source,ac-elec-bus,ac-elec-bus,ac-elec-bus,ac-elec-bus,backup-electricity-grid,battery-storage,battery-storage,brine-bus,dc-elec-bus,inverter,mimo,mimo,permeate-bus,permeate-bus,pv-panel,seawater-bus,seawater-source,solar-bus,solar-resource,water-storage,water-storage
target,battery-storage,elec-demand,electricity-excess,mimo,ac-elec-bus,nan,ac-elec-bus,brine-excess,inverter,ac-elec-bus,brine-bus,permeate-bus,permeate-demand,water-storage,dc-elec-bus,mimo,seawater-bus,pv-panel,solar-bus,nan,permeate-bus
var_name,flow,flow,flow,flow,flow,storage_content,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,storage_content,flow
2022-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,4.7739042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,4.7739042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,4.7739042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,4.7739042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 04:00:00,0.0,0.005001983,0.0,0.02791544,0.0,4.7381244,0.032917423,0.0085297178,0.0,0.0,0.0085297178,0.00697886,0.0,0.00697886,0.0,0.015508578,0.015508578,0.0,0.0,0.0069090714,0.0
2022-01-01 05:00:00,0.0,0.402346167,0.0,0.82873727,0.0,3.3999902,1.2310834,0.25322528,0.0,0.0,0.25322528,0.20718432,0.0,0.20718432,0.0,0.4604096,0.4604096,0.0,0.0,0.21202155,0.0
2022-01-01 06:00:00,0.0,1.104004217,0.0,0.82873727,0.0,1.2991842,1.9327415,0.25322528,0.0,0.0,0.25322528,0.20718432,0.0,0.20718432,0.0,0.4604096,0.4604096,0.0,0.0,0.41713402,0.0
2022-01-01 07:00:00,0.0,0.3665122,0.0,0.82873727,0.0,0.0,1.1952495,0.25322528,0.0,0.0,0.25322528,0.20718432,0.620147,0.0,0.0,0.4604096,0.4604096,0.0,0.0,0.0,0.41296268
2022-01-01 08:00:00,0.0,2.504004983,0.0,0.13427333,0.0,0.0,0.0,0.041027963,2.9314204,2.6382783,0.041027963,0.033568333,0.033568333,0.0,2.9314204,0.074596296,0.074596296,14.657102,14.657102,0.0,0.0
2022-01-01 09:00:00,16.277098,1.6666706,0.0,0.41004479,0.0,14.974931,0.0,0.12529146,20.393126,18.353814,0.12529146,0.1025112,0.00024,0.1022712,20.393126,0.22780266,0.22780266,101.96563,101.96563,0.10124848,0.0
2022-01-01 10:00:00,0.0,21.25000315,0.0,0.0,0.0,12.01645,2.7218018,0.0,20.58689,18.528201,0.0,0.0,0.075117,0.0,20.58689,0.0,0.0,102.93445,102.93445,0.025372727,0.075117
2022-01-01 11:00:00,0.0,29.58333557,0.0,0.0,0.0,0.0,11.055134,0.0,20.58689,18.528201,0.0,0.0,0.025119,0.0,20.58689,0.0,0.0,102.93445,102.93445,0.0,0.025119
2022-01-01 12:00:00,0.0,4.5833343,0.0,0.80098499,0.0,0.0,0.0,0.24474541,5.982577,5.3843193,0.24474541,0.20024625,0.0,0.20024625,5.982577,0.44499166,0.44499166,29.912885,29.912885,0.19824378,0.0
2022-01-01 13:00:00,0.0,11.25000243,0.0,0.82873727,0.0,0.0,0.0,0.25322528,13.420822,12.07874,0.25322528,0.20718432,0.0,0.20718432,13.420822,0.4604096,0.4604096,67.104109,67.104109,0.40335626,0.0
2022-01-01 14:00:00,0.0,5.0000038,0.0,0.82873727,0.0,0.0,0.0,0.25322528,6.476379,5.8287411,0.25322528,0.20718432,0.526827667,0.0,6.476379,0.4604096,0.4604096,32.381895,32.381895,0.080484191,0.31964335
2022-01-01 15:00:00,0.0,4e-06,0.0,0.82873727,0.0,0.0,0.0,0.25322528,0.92082364,0.82874127,0.25322528,0.20718432,0.286863667,0.0,0.92082364,0.4604096,0.4604096,4.6041182,4.6041182,0.0,0.079679349
2022-01-01 16:00:00,0.0,2.8e-06,0.0,0.80132,0.0,0.0,0.0,0.24484778,0.89035867,0.8013228,0.24484778,0.20033,0.20033,0.0,0.89035867,0.44517778,0.44517778,4.4517933,4.4517933,0.0,0.0
2022-01-01 17:00:00,0.0,6.33e-07,0.0,0.13475333,0.0,0.0,0.0,0.041174629,0.14972663,0.13475396,0.041174629,0.033688333,0.033688333,0.0,0.14972663,0.074862962,0.074862962,0.74863314,0.74863314,0.0,0.0
2022-01-01 18:00:00,6.7876687,0.0,0.0,0.0,0.0,6.2446552,0.0,0.0,7.5418541,6.7876687,0.0,0.0,0.0,0.0,7.5418541,0.0,0.0,37.70927,37.70927,0.0,0.0
2022-01-01 19:00:00,-5e-07,5e-07,0.0,0.0,0.0,6.2446547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 20:00:00,0.0,0.02350305,0.0,0.0,0.0,6.2191079,0.02350305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 21:00:00,0.0,0.07925115,0.0,0.0,0.0,6.1329654,0.07925115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 22:00:00,0.0,0.023668617,0.0,0.0,0.0,6.1072386,0.023668617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 23:00:00,0.0,0.00200005,0.0,0.43134722,0.0,5.636209,0.43334727,0.13180054,0.0,0.0,0.13180054,0.1078368,0.0,0.1078368,0.0,0.23963734,0.23963734,0.0,0.0,0.10675844,0.0
2022-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,5.636209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10675844,0.0
2022-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,5.636209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10675844,0.0
2022-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,5.636209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10675844,0.0
2022-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,5.636209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10675844,0.0
2022-01-02 04:00:00,0.0,0.013002233,0.0,0.82873727,0.0,4.7212747,0.84173951,0.25322528,0.0,0.0,0.25322528,0.20718432,0.0,0.20718432,0.0,0.4604096,0.4604096,0.0,0.0,0.31187091,0.0
2022-01-02 05:00:00,0.0,0.351179517,0.0,0.82873727,0.0,3.4387565,1.1799168,0.25322528,0.0,0.0,0.25322528,0.20718432,0.0,0.20718432,0.0,0.4604096,0.4604096,0.0,0.0,0.51698339,0.0
2022-01-02 06:00:00,0.0,1.072171467,0.0,0.82873727,0.0,1.3725513,1.9009087,0.25322528,0.0,0.0,0.25322528,0.20718432,0.0,0.20718432,0.0,0.4604096,0.4604096,0.0,0.0,0.72209586,0.0
2022-01-02 07:00:00,0.0,0.43400995,0.0,0.82873727,0.0,0.0,1.2627472,0.25322528,0.0,0.0,0.25322528,0.20718432,0.00024,0.20694432,0.0,0.4604096,0.4604096,0.0,0.0,0.92697074,0.0
2022-01-02 08:00:00,0.0,0.021004267,0.0,0.82873727,0.0,0.0,0.0,0.25322528,0.94415727,0.84974154,0.25322528,0.20718432,1.060081,0.0,0.94415727,0.4604096,0.4604096,4.7207863,4.7207863,0.065458938,0.85289668
2022-01-02 09:00:00,0.75433432,14.1666701,0.0,0.82873727,0.0,0.69398758,0.0,0.25322528,17.499713,15.749742,0.25322528,0.20718432,0.246869667,0.0,17.499713,0.4604096,0.4604096,87.498565,87.498565,0.025372727,0.039685349
2022-01-02 10:00:00,0.0,19.1666699,0.0,0.0,0.0,0.0,0.63846857,0.0,20.58689,18.528201,0.0,0.0,0.025119,0.0,20.58689,0.0,0.0,102.93445,102.93445,0.0,0.025119
2022-01-02 11:00:00,0.0,11.66666985,0.0,0.100476,0.0,0.0,0.0,0.030701,13.074606,11.767146,0.030701,0.025119,0.025119,0.0,13.074607,0.05582,0.05582,65.373033,65.373033,0.0,0.0
2022-01-02 12:00:00,0.0,1.25000215,0.0,0.0,0.0,0.0,0.0,0.0,1.3888913,1.2500022,0.0,0.0,0.0,0.0,1.3888913,0.0,0.0,6.9444564,6.9444564,0.0,0.0
2022-01-02 13:00:00,0.0,3.7e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.1111111e-06,3.7e-06,0.0,0.0,0.0,0.0,4.1111111e-06,0.0,0.0,2.0555556e-05,2.0555556e-05,0.0,0.0
2022-01-02 14:00:00,0.75433432,11.6666702,0.0,0.79085627,0.0,0.69398758,0.0,0.24165053,14.679845,13.211861,0.24165053,0.19771407,0.00024,0.19747407,14.679845,0.43936459,0.43936459,73.399227,73.399227,0.19549933,0.0
2022-01-02 15:00:00,0.0,19.1666699,0.0,0.0,0.0,0.0,0.63846857,0.0,20.58689,18.528201,0.0,0.0,0.193544333,0.0,20.58689,0.0,0.0,102.93445,102.93445,0.0,0.19354433
2022-01-02 16:00:00,0.0,2.91666945,0.0,0.41473333,0.0,0.0,0.0,0.12672407,3.7015586,3.3314028,0.12672407,0.10368333,0.103683333,0.0,3.7015586,0.23040741,0.23040741,18.507793,18.507793,0.0,0.0
2022-01-02 17:00:00,0.0,3.83e-07,0.0,0.29472933,0.0,0.0,0.0,0.090056185,0.32747746,0.29472971,0.090056185,0.073682333,0.073682333,0.0,0.32747746,0.16373852,0.16373852,1.6373873,1.6373873,0.0,0.0
2022-01-02 18:00:00,6.5500968,0.0,0.0,0.0,0.0,6.026089,0.0,0.0,7.2778853,6.5500968,0.0,0.0,0.0,0.0,7.2778853,0.0,0.0,36.389427,36.389427,0.0,0.0
2022-01-02 19:00:00,0.0,0.006500483,0.0,0.0,0.0,6.0190233,0.006500483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 20:00:00,0.0,0.0496686,0.0,0.0,0.0,5.9650357,0.0496686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 21:00:00,0.0,0.0685018,0.0,0.0,0.0,5.8905772,0.0685018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 22:00:00,0.0,0.037502217,0.0,0.0,0.0,5.8498139,0.037502217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 23:00:00,0.0,0.002250417,0.0,0.17726345,0.0,5.6546902,0.17951387,0.054163833,0.0,0.0,0.054163833,0.044315864,0.0,0.044315864,0.0,0.098479697,0.098479697,0.0,0.0,0.043872705,0.0
2022-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,5.6546902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043872705,0.0
2022-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,5.6546902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043872705,0.0
2022-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,5.6546902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043872705,0.0
2022-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,5.6546902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043872705,0.0
2022-01-03 04:00:00,0.0,0.0580037,0.0,0.82873727,0.0,4.6908413,0.88674097,0.25322528,0.0,0.0,0.25322528,0.20718432,0.0,0.20718432,0.0,0.4604096,0.4604096,0.0,0.0,0.24898518,0.0
2022-01-03 05:00:00,0.0,0.555926033,0.0,0.82873727,0.0,3.1857725,1.3846633,0.25322528,0.0,0.0,0.25322528,0.20718432,0.0,0.20718432,0.0,0.4604096,0.4604096,0.0,0.0,0.45409766,0.0
2022-01-03 06:00:00,0.0,0.861425583,0.0,0.82873727,0.0,1.3486389,1.6901629,0.25322528,0.0,0.0,0.25322528,0.20718432,0.0,0.20718432,0.0,0.4604096,0.4604096,0.0,0.0,0.65921013,0.0
2022-01-03 07:00:00,0.0,0.412010533,0.0,0.82873727,0.0,0.0,1.2407478,0.25322528,0.0,0.0,0.25322528,0.20718432,0.653475333,0.0,0.0,0.4604096,0.4604096,0.0,0.0,0.20841113,0.44629101
2022-01-03 08:00:00,0.0,0.012005717,0.0,0.82873727,0.0,0.0,0.0,0.25322528,0.93415888,0.84074299,0.25322528,0.20718432,0.413511333,0.0,0.93415888,0.4604096,0.4604096,4.6707944,4.6707944,0.0,0.20632701
2022-01-03 09:00:00,0.0,11.6666702,0.0,0.61420133,0.0,0.0,0.0,0.18767263,13.645413,12.280872,0.18767263,0.15355033,0.153550333,0.0,13.645413,0.34122296,0.34122296,68.227064,68.227064,0.0,0.0
2022-01-03 10:00:00,0.0,9.58333695,0.0,0.00048,0.0,0.0,0.0,0.00014666667,10.648686,9.5838169,0.00014666667,0.00012,0.00012,0.0,10.648686,0.00026666667,0.00026666667,53.243428,53.243428,0.0,0.0
2022-01-03 11:00:00,0.0,3.333337067,0.0,0.300468,0.0,0.0,0.0,0.091809667,4.0375612,3.6338051,0.091809667,0.075117,0.075117,0.0,4.0375612,0.16692667,0.16692667,20.187806,20.187806,0.0,0.0
2022-01-03 12:00:00,0.0,1.666669867,0.0,0.0,0.0,0.0,0.0,0.0,1.8518554,1.6666699,0.0,0.0,0.0,0.0,1.8518554,0.0,0.0,9.259277,9.259277,0.0,0.0
2022-01-03 13:00:00,4.2276838,2.91667055,0.0,0.3935939,0.0,3.8894691,0.0,0.1202648,8.375498,7.5379482,0.1202648,0.098398476,0.0,0.098398476,8.375498,0.21866328,0.21866328,41.87749,41.87749,0.097414491,0.0
2022-01-03 14:00:00,1.4494607,16.25000335,0.0,0.82873727,0.0,5.2229729,0.0,0.25322528,20.58689,18.528201,0.25322528,0.20718432,0.046899667,0.16028465,20.58689,0.4604096,0.4604096,102.93445,102.93445,0.2560963,0.0
2022-01-03 15:00:00,0.0,23.3333364,0.0,0.0,0.0,0.0,4.8051351,0.0,20.58689,18.528201,0.0,0.0,0.253535333,0.0,20.58689,0.0,0.0,102.93445,102.93445,0.0,0.25353533
2022-01-03 16:00:00,0.0,10.83333588,0.0,0.081428,0.0,0.0,0.0,0.024880778,12.127515,10.914764,0.024880778,0.020357,0.020357,0.0,12.127515,0.045237778,0.045237778,60.637577,60.637577,0.0,0.0
2022-01-03 17:00:00,0.0,3.33e-08,0.0,0.101436,0.0,0.0,0.0,0.030994333,0.1127067,0.10143603,0.030994333,0.025359,0.025359,0.0,0.1127067,0.056353333,0.056353333,0.56353352,0.56353352,0.0,0.0
2022-01-03 18:00:00,13.42485,0.0,0.0,0.0,0.0,12.350862,0.0,0.0,14.9165,13.42485,0.0,0.0,0.0,0.0,14.9165,0.0,0.0,74.582498,74.582498,0.0,0.0
2022-01-03 19:00:00,-6.67e-07,6.67e-07,0.0,0.0,0.0,12.350861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 20:00:00,0.0,0.01600305,0.0,0.0,0.0,12.333466,0.01600305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 21:00:00,0.0,0.051334817,0.0,0.0,0.0,12.277668,0.051334817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 22:00:00,0.0,0.036585233,0.0,0.0,0.0,12.237901,0.036585233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 23:00:00,-3.83e-07,3.83e-07,0.0,0.0,0.0,12.237901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,12.237901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,12.237901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,12.237901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,12.237901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-04 04:00:00,0.0,0.016002367,0.0,0.0,0.0,12.220507,0.016002367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-04 05:00:00,0.0,0.31484675,0.0,0.0,0.0,11.878282,0.31484675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-04 06:00:00,0.0,1.0092558,0.0,0.0,0.0,10.781265,1.0092558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-04 07:00:00,0.0,0.530009167,0.0,0.82873727,0.0,9.3043667,1.3587464,0.25322528,0.0,0.0,0.25322528,0.20718432,0.126887667,0.080296651,0.0,0.4604096,0.4604096,0.0,0.0,0.079493685,0.0
2022-01-04 08:00:00,0.0,0.8583393,0.0,0.82873727,0.0,9.3043667,0.0,0.25322528,1.8745295,1.6870766,0.25322528,0.20718432,0.273532333,0.0,1.8745295,0.4604096,0.4604096,9.3726476,9.3726476,0.012475488,0.066348015
2022-01-04 09:00:00,0.0,27.08333625,0.0,0.0048823984,0.0,0.0,8.5600173,0.001491844,20.58689,18.528201,0.001491844,0.0012205996,0.013571333,0.0,20.58689,0.0027124436,0.0027124436,102.93445,102.93445,0.0,0.012350733
2022-01-04 10:00:00,0.0,17.08333665,0.0,0.300468,0.0,0.0,0.0,0.091809667,19.315338,17.383805,0.091809667,0.075117,0.075117,0.0,19.315338,0.16692667,0.16692667,96.576693,96.576693,0.0,0.0
2022-01-04 11:00:00,0.0,7.08333645,0.0,0.24889536,0.0,0.0,0.0,0.076051361,8.1469242,7.3322318,0.076051361,0.06222384,0.00012,0.06210384,8.1469242,0.1382752,0.1382752,40.734621,40.734621,0.061482802,0.0
2022-01-04 12:00:00,0.0,7.5000016,0.0,0.82873727,0.0,0.0,0.0,0.25322528,9.2541543,8.3287389,0.25322528,0.20718432,0.0,0.20718432,9.2541543,0.4604096,0.4604096,46.270772,46.270772,0.26659528,0.0
2022-01-04 13:00:00,0.0,2.93e-06,0.0,0.82873727,0.0,0.0,0.0,0.25322528,0.92082245,0.8287402,0.25322528,0.20718432,0.0,0.20718432,0.92082245,0.4604096,0.4604096,4.6041122,4.6041122,0.47170775,0.0
2022-01-04 14:00:00,0.0,4e-06,0.0,0.82873727,0.0,0.0,0.0,0.25322528,0.92082364,0.82874127,0.25322528,0.20718432,0.526827667,0.0,0.92082364,0.4604096,0.4604096,4.6041182,4.6041182,0.14883568,0.31964335
2022-01-04 15:00:00,0.0,12.91667015,0.0,0.82873727,0.0,0.0,0.0,0.25322528,15.272675,13.745407,0.25322528,0.20718432,0.146884667,0.060299651,15.272675,0.4604096,0.4604096,76.363375,76.363375,0.20853234,0.0
2022-01-04 16:00:00,0.0,6.66666915,0.0,0.82873727,0.0,0.0,0.0,0.25322528,8.3282294,7.4954064,0.25322528,0.20718432,0.413631333,0.0,8.3282294,0.4604096,0.4604096,41.641147,41.641147,0.0,0.20644701
2022-01-04 17:00:00,0.0,5e-07,0.0,0.47471333,0.0,0.0,0.0,0.1450513,0.52745981,0.47471383,0.1450513,0.11867833,0.118678333,0.0,0.52745981,0.26372963,0.26372963,2.6372991,2.6372991,0.0,0.0
2022-01-04 18:00:00,4.5415414,0.0,0.0,0.0,0.0,4.1782181,0.0,0.0,5.0461571,4.5415414,0.0,0.0,0.0,0.0,5.0461571,0.0,0.0,25.230786,25.230786,0.0,0.0
2022-01-04 19:00:00,-5.17e-07,5.17e-07,0.0,0.0,0.0,4.1782176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-04 20:00:00,0.0,0.011835617,0.0,0.0,0.0,4.1653528,0.011835617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-04 21:00:00,0.0,0.0400014,0.0,0.0,0.0,4.121873,0.0400014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-04 22:00:00,0.0,0.048168467,0.0,0.0,0.0,4.069516,0.048168467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-04 23:00:00,-4.67e-07,4.67e-07,0.0,0.0,0.0,4.0695156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,4.0695156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,4.0695156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,4.0695156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,4.0695156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-05 04:00:00,0.0,0.0080012,0.0,0.0,0.0,4.0608186,0.0080012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-05 05:00:00,0.0,0.342512167,0.0,0.22970043,0.0,3.4388484,0.57221259,0.070186241,0.0,0.0,0.070186241,0.057425106,0.0,0.057425106,0.0,0.12761135,0.12761135,0.0,0.0,0.056850855,0.0
2022-01-05 06:00:00,0.0,1.005589117,0.0,0.82873727,0.0,1.4450154,1.8343264,0.25322528,0.0,0.0,0.25322528,0.20718432,0.0,0.20718432,0.0,0.4604096,0.4604096,0.0,0.0,0.26196333,0.0
2022-01-05 07:00:00,0.0,0.500676867,0.0,0.82873727,0.0,0.0,1.3294141,0.25322528,0.0,0.0,0.25322528,0.20718432,0.366851667,0.0,0.0,0.4604096,0.4604096,0.0,0.0,0.10068318,0.15966735
2022-01-05 08:00:00,0.0,13.36233868,0.0,0.82873727,0.0,0.0,0.0,0.25322528,15.767862,14.191076,0.25322528,0.20718432,0.306860667,0.0,15.767862,0.4604096,0.4604096,78.839311,78.839311,0.0,0.099676349
2022-01-05 09:00:00,0.0,16.25000335,0.0,0.42756267,0.0,0.0,0.0,0.13064415,18.530629,16.677566,0.13064415,0.10689067,0.106890667,0.0,18.530629,0.23753482,0.23753482,92.653145,92.653145,0.0,0.0
2022-01-05 10:00:00,0.0,5.0000038,0.0,0.00048,0.0,0.0,0.0,0.00014666667,5.5560931,5.0004838,0.00014666667,0.00012,0.00012,0.0,5.5560931,0.00026666667,0.00026666667,27.780466,27.780466,0.0,0.0
2022-01-05 11:00:00,0.0,10.83333677,0.0,0.200472,0.0,0.0,0.0,0.061255333,12.259788,11.033809,0.061255333,0.050118,0.050118,0.0,12.259788,0.11137333,0.11137333,61.298938,61.298938,0.0,0.0
2022-01-05 12:00:00,0.0,1.85e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.0555556e-06,1.85e-06,0.0,0.0,0.0,0.0,2.0555556e-06,0.0,0.0,1.0277778e-05,1.0277778e-05,0.0,0.0
2022-01-05 13:00:00,0.0,13.7500026,0.0,0.54156119,0.0,0.0,0.0,0.16547703,15.879515,14.291564,0.16547703,0.1353903,0.0,0.1353903,15.879515,0.30086733,0.30086733,79.397577,79.397577,0.13403639,0.0
2022-01-05 14:00:00,0.0,4.58333715,0.0,0.82873727,0.0,0.0,0.0,0.25322528,6.013416,5.4120744,0.25322528,0.20718432,0.306860667,0.0,6.013416,0.4604096,0.4604096,30.06708,30.06708,0.033353214,0.099676349
2022-01-05 15:00:00,0.0,8.75000365,0.0,0.82873727,0.0,0.0,0.0,0.25322528,10.643045,9.5787409,0.25322528,0.20718432,0.240204,0.0,10.643045,0.4604096,0.4604096,53.215227,53.215227,0.0,0.033019682
2022-01-05 16:00:00,0.0,7.91667005,0.0,0.54930706,0.0,0.0,0.0,0.16784383,9.4066412,8.4659771,0.16784383,0.13732677,0.112012667,0.025314099,9.4066412,0.30517059,0.30517059,47.033206,47.033206,0.025060958,0.0
2022-01-05 17:00:00,0.0,0.416668517,0.0,0.82873727,0.0,0.0,0.0,0.25322528,1.3837842,1.2454058,0.25322528,0.20718432,0.231994667,0.0,1.3837842,0.4604096,0.4604096,6.9189211,6.9189211,0.0,0.024810349
2022-01-05 18:00:00,4.7705401,0.0,0.0,0.0,0.0,4.3888969,0.0,0.0,5.3006002,4.7705401,0.0,0.0,0.0,0.0,5.3006002,0.0,0.0,26.503001,26.503001,0.0,0.0
2022-01-05 19:00:00,-1.33e-07,1.33e-07,0.0,0.0,0.0,4.3888968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-05 20:00:00,0.0,0.06058485,0.0,0.0,0.0,4.3230437,0.06058485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-05 21:00:00,0.0,0.063168767,0.0,0.0,0.0,4.254382,0.063168767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-05 22:00:00,0.0,0.022418467,0.0,0.0,0.0,4.2300141,0.022418467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-05 23:00:00,0.0,0.000333467,0.0,0.0,0.0,4.2296516,0.000333467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,4.2296516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
