timeindex,time,pev,vwc_rzd,ghi,pv_profile,t_air,e,tp,windspeed,wind_turbine,ac-discharge,river-flow,cf_aware,river-water-source
2022-03-26T05:00:00Z,2022-03-26T05:00:00Z,-0.000000396,0.22788489,0,0,25.856842,-0.05032719,3.02E-05,0.7688519,0.001,0.0033,0.519716293,0.2,0.50
2022-03-26T06:00:00Z,2022-03-26T06:00:00Z,-0.00000133,0.22783265,0,0,25.84491,-0.043653637,0.000201595,1.1289932,0.001,0.0033,0.631612781,0.2,0.50
2022-03-26T07:00:00Z,2022-03-26T07:00:00Z,-0.000000362,0.22787003,0,0,25.830505,-0.044336703,7.26E-05,1.5692497,0.004,0.0033,0.547397445,0.2,0.50
2022-03-26T08:00:00Z,2022-03-26T08:00:00Z,-0.00000137,0.2280348,0,0,25.796783,-0.05080967,0.00079972,1.1509117,0.004,0.0033,1.022103096,0.2,0.50
2022-03-26T09:00:00Z,2022-03-26T09:00:00Z,-0.0000018,0.2279159,0,0,25.676178,-0.042959712,1.89E-05,1.1066955,0.003,0.0033,0.512339004,0.2,0.50
2022-03-26T10:00:00Z,2022-03-26T10:00:00Z,-0.00000257,0.22819944,0,0,26.104889,-0.043263294,3.33E-05,0.5287267,0.003,0.0033,0.52174015,0.2,0.50
2022-03-26T11:00:00Z,2022-03-26T11:00:00Z,-0.00000267,0.228051,0,0.01,26.050446,-0.0427537,0.00001192,0.7678421,0.003,0.0033,0.50778206,0.2,0.50
2022-03-26T12:00:00Z,2022-03-26T12:00:00Z,-0.00000502,0.22791359,0.01,0.069,25.93695,-0.050815098,1.05E-06,0.9620028,0.004,0.0033,0.5006855,0.2,0.50
2022-03-26T13:00:00Z,2022-03-26T13:00:00Z,-0.0000315,0.22776833,0.11,0.125,25.839996,-0.08327209,3.51E-06,1.0911852,0.005,0.0033,0.502291529,0.2,0.50
2022-03-26T14:00:00Z,2022-03-26T14:00:00Z,-0.0000498,0.22760339,0.18,0.178,26.234558,-0.10318433,3.86E-06,1.077267,0.004,0.0033,0.502520029,0.2,0.50
2022-03-26T15:00:00Z,2022-03-26T15:00:00Z,-0.000162037,0.22739357,0.49,0.216,26.508667,-0.20070168,5.26E-06,1.0694165,0.002,0.0033,0.50343403,0.2,0.50
2022-03-26T16:00:00Z,2022-03-26T16:00:00Z,-0.000248792,0.22709969,0.71,0.223,27.151031,-0.25844336,1.40E-06,0.8420883,0,0.0033,0.500914,0.2,0.50
2022-03-26T17:00:00Z,2022-03-26T17:00:00Z,-0.000326207,0.2267876,0.86,0.218,28.017792,-0.30547267,6.66E-06,0.8635895,0,0.0033,0.50434803,0.2,0.50
2022-03-26T18:00:00Z,2022-03-26T18:00:00Z,-0.000324406,0.22649668,0.81,0.218,28.263367,-0.308617,3.96E-05,1.5366052,0,0.0033,0.525853152,0.2,0.50
2022-03-26T19:00:00Z,2022-03-26T19:00:00Z,-0.0003309,0.22623314,0.85,0.209,28.258698,-0.3319988,7.99E-05,1.9992908,0,0.0033,0.552163304,0.2,0.50
2022-03-26T20:00:00Z,2022-03-26T20:00:00Z,-0.000210301,0.22596893,0.54,0.164,27.960602,-0.2508157,7.96E-05,2.5396717,0.001,0.0033,0.551967447,0.2,0.50
2022-03-26T21:00:00Z,2022-03-26T21:00:00Z,-0.00014209,0.22572756,0.36,0.093,27.73944,-0.19685802,0.000201245,2.2626698,0.001,0.0033,0.631384281,0.2,0.50
2022-03-26T22:00:00Z,2022-03-26T22:00:00Z,-0.0000928,0.22556373,0.23,0.024,27.118774,-0.1456652,1.47E-05,1.7248526,0.001,0.0033,0.509597003,0.2,0.50
2022-03-26T23:00:00Z,2022-03-26T23:00:00Z,-0.00003,0.2253997,0.06,0,26.82956,-0.07519986,0,1.2464534,0.001,0.0033,0.5,0.2,0.50
2022-03-27T00:00:00Z,2022-03-27T00:00:00Z,-0.00000724,0.22525877,0,0,26.59494,-0.04280792,3.51E-06,1.124288,0.001,0.0033,0.502291529,0.2,0.50
2022-03-27T01:00:00Z,2022-03-27T01:00:00Z,-0.00000397,0.22512153,0,0,26.59317,-0.03685539,4.91E-06,1.0641102,0.001,0.0033,0.50320553,0.2,0.50
2022-03-27T02:00:00Z,2022-03-27T02:00:00Z,-0.00000108,0.22496918,0,0,26.386688,-0.029552976,3.51E-06,1.3111216,0,0.0033,0.502291529,0.2,0.50
2022-03-27T03:00:00Z,2022-03-27T03:00:00Z,-0.000000771,0.22489905,0,0,26.3266,-0.031119708,1.05E-05,1.3945502,0.001,0.0033,0.506855002,0.2,0.50
2022-03-27T04:00:00Z,2022-03-27T04:00:00Z,-0.000000635,0.22480565,0,0,25.990204,-0.032068435,8.31E-05,0.86644655,0.008,0.0033,0.554252447,0.2,0.50
2022-03-27T05:00:00Z,2022-03-27T05:00:00Z,-0.000000657,0.2247862,0,0,25.782623,-0.033548437,0.000317995,0.66088283,0.025,0.0033,0.707605379,0.2,0.50
2022-03-27T06:00:00Z,2022-03-27T06:00:00Z,-0.00000072,0.22466321,0,0,25.913788,-0.033347838,6.21E-05,0.9376703,0.038,0.0033,0.540542443,0.2,0.50
2022-03-27T07:00:00Z,2022-03-27T07:00:00Z,-0.00000221,0.22453995,0,0,25.76236,-0.056745935,0.00009361,1.4855845,0.039,0.0033,0.561113978,0.2,0.50
2022-03-27T08:00:00Z,2022-03-27T08:00:00Z,-0.00000119,0.22441241,0,0,25.915009,-0.064341106,2.10E-05,1.8073814,0.046,0.0033,0.513710005,0.2,0.50
2022-03-27T09:00:00Z,2022-03-27T09:00:00Z,-0.00000408,0.22428592,0,0,25.704712,-0.069919564,2.21E-05,1.8697736,0.057,0.0033,0.514428148,0.2,0.50
2022-03-27T10:00:00Z,2022-03-27T10:00:00Z,-0.00000344,0.22411922,0,0,25.455261,-0.067160144,6.31E-06,1.5340343,0.09,0.0033,0.50411953,0.2,0.50
2022-03-27T11:00:00Z,2022-03-27T11:00:00Z,-0.00000285,0.22397208,0,0.015,25.515533,-0.06073597,7.01E-06,1.9151638,0.125,0.0033,0.50457653,0.2,0.50
2022-03-27T12:00:00Z,2022-03-27T12:00:00Z,-0.00000878,0.22384994,0.03,0.133,25.725555,-0.06394535,2.52E-05,2.1806128,0.132,0.0033,0.516452006,0.2,0.50
2022-03-27T13:00:00Z,2022-03-27T13:00:00Z,-0.0000383,0.22371893,0.14,0.291,25.685242,-0.0965704,0.000028749,2.230934,0.144,0.0033,0.518768997,0.2,0.50
2022-03-27T14:00:00Z,2022-03-27T14:00:00Z,-0.000081,0.22355483,0.28,0.448,26.219177,-0.13256206,5.61E-06,2.0290413,0.142,0.0033,0.50366253,0.2,0.50
2022-03-27T15:00:00Z,2022-03-27T15:00:00Z,-0.000196154,0.22335517,0.6,0.6,26.634888,-0.2193345,5.61E-05,1.6337274,0.112,0.0033,0.536625298,0.2,0.50
2022-03-27T16:00:00Z,2022-03-27T16:00:00Z,-0.000235197,0.2231433,0.69,0.674,26.870026,-0.23602653,0.000128671,1.3977275,0.075,0.0033,0.584003811,0.2,0.50
2022-03-27T17:00:00Z,2022-03-27T17:00:00Z,-0.000154146,0.22289059,0.49,0.706,26.534332,-0.17306419,7.82E-05,0.9197005,0.047,0.0033,0.551053446,0.2,0.50
2022-03-27T18:00:00Z,2022-03-27T18:00:00Z,-0.000196092,0.22267705,0.59,0.676,26.516235,-0.22305347,0.000167938,1.6927738,0.031,0.0033,0.609639561,0.2,0.50
2022-03-27T19:00:00Z,2022-03-27T19:00:00Z,-0.0000929,0.22244287,0.31,0.584,26.504303,-0.15959781,0.000652468,1.8612726,0.027,0.0033,0.925968542,0.2,0.50
2022-03-27T20:00:00Z,2022-03-27T20:00:00Z,-0.0000783,0.22226782,0.25,0.435,26.699371,-0.14666812,0.000830573,1.9362744,0.021,0.0033,1.042245704,0.2,0.50
2022-03-27T21:00:00Z,2022-03-27T21:00:00Z,-0.0000789,0.2220857,0.26,0.242,26.67865,-0.14747588,0.000476817,1.6503979,0.017,0.0033,0.811293492,0.2,0.50
2022-03-27T22:00:00Z,2022-03-27T22:00:00Z,-0.0000251,0.22349364,0.1,0.061,26.012848,-0.07966154,0.000467351,1.1189147,0.013,0.0033,0.805113545,0.2,0.50
2022-03-27T23:00:00Z,2022-03-27T23:00:00Z,-0.0000141,0.22355412,0.04,0,26.223053,-0.055818904,0.000311684,0.5406871,0.008,0.0033,0.703485196,0.2,0.50
2022-03-28T00:00:00Z,2022-03-28T00:00:00Z,-0.00000427,0.22386064,0,0,26.111755,-0.036730707,0.0002626,1.4539768,0.007,0.0033,0.671440345,0.2,0.50
2022-03-28T01:00:00Z,2022-03-28T01:00:00Z,-0.00000313,0.22375934,0,0,26.11203,-0.037207764,0.000195635,0.9935016,0.013,0.0033,0.627721751,0.2,0.50
2022-03-28T02:00:00Z,2022-03-28T02:00:00Z,-0.00000348,0.22365879,0,0,25.973755,-0.036367476,0.000139539,0.75352246,0.036,0.0033,0.591099064,0.2,0.50
2022-03-28T03:00:00Z,2022-03-28T03:00:00Z,-0.00000142,0.22354266,0,0,25.81363,-0.027617585,3.19E-05,0.38665563,0.089,0.0033,0.52082615,0.2,0.50
2022-03-28T04:00:00Z,2022-03-28T04:00:00Z,-0.00000241,0.22341959,0,0,25.841492,-0.02831692,0.000132176,0.6751843,0.122,0.0033,0.586292076,0.2,0.50
2022-03-28T05:00:00Z,2022-03-28T05:00:00Z,-0.00000135,0.22347045,0,0,25.68814,-0.029021684,7.96E-05,0.678911,0.132,0.0033,0.551967447,0.2,0.50
2022-03-28T06:00:00Z,2022-03-28T06:00:00Z,-0.00000229,0.22393112,0,0,25.732574,-0.03593377,9.26E-05,0.8182004,0.137,0.0033,0.560454592,0.2,0.50
2022-03-28T07:00:00Z,2022-03-28T07:00:00Z,-0.000000947,0.22384724,0,0,25.354187,-0.030967915,0.000329564,0.4150024,0.206,0.0033,0.715158286,0.2,0.50
2022-03-28T08:00:00Z,2022-03-28T08:00:00Z,-0.00000223,0.22385085,0,0,25.151276,-0.034697734,0.000905952,0.82488537,0.236,0.0033,1.09145744,0.2,0.50
2022-03-28T09:00:00Z,2022-03-28T09:00:00Z,-0.00000346,0.22405279,0,0,24.799225,-0.0364,0.000255588,0.8040756,0.243,0.0033,0.666862509,0.2,0.50
2022-03-28T10:00:00Z,2022-03-28T10:00:00Z,-0.00000387,0.22588982,0,0,24.966461,-0.036958385,0.001099134,0.29211214,0.242,0.0033,1.217577732,0.2,0.50
2022-03-28T11:00:00Z,2022-03-28T11:00:00Z,-0.00000409,0.22607413,0,0.022,24.890594,-0.040617727,0.000946973,0.2819047,0.242,0.0033,1.118238302,0.2,0.50
2022-03-28T12:00:00Z,2022-03-28T12:00:00Z,-0.00000754,0.22600634,0.02,0.168,25.429352,-0.046304617,0.000509423,0.45071992,0.228,0.0033,0.83258056,0.2,0.50
2022-03-28T13:00:00Z,2022-03-28T13:00:00Z,-0.0000256,0.22609605,0.1,0.334,25.722107,-0.064579636,0.000598826,0.778772,0.201,0.0033,0.890947967,0.2,0.50
2022-03-28T14:00:00Z,2022-03-28T14:00:00Z,-0.00006,0.22598535,0.24,0.452,26.028748,-0.10255546,0.000419669,0.70827967,0.165,0.0033,0.773983999,0.2,0.50
2022-03-28T15:00:00Z,2022-03-28T15:00:00Z,-0.000176673,0.22584313,0.57,0.557,26.61856,-0.21487282,0.000347446,0.6147333,0.096,0.0033,0.726832682,0.2,0.50
2022-03-28T16:00:00Z,2022-03-28T16:00:00Z,-0.000214545,0.22569393,0.63,0.597,27.092163,-0.22867532,0.000148655,0.80889875,0.038,0.0033,0.597050512,0.2,0.50
2022-03-28T17:00:00Z,2022-03-28T17:00:00Z,-0.000232691,0.22547573,0.7,0.562,27.9057,-0.23853655,0.000100622,1.6569977,0.011,0.0033,0.565691814,0.2,0.50
2022-03-28T18:00:00Z,2022-03-28T18:00:00Z,-0.000266422,0.22525299,0.79,0.58,28.0336,-0.2733789,0.000127618,2.5247736,0.003,0.0033,0.583316352,0.2,0.50
2022-03-28T19:00:00Z,2022-03-28T19:00:00Z,-0.000229419,0.22504607,0.66,0.531,28.14154,-0.25439912,5.12E-05,3.2620354,0.001,0.0033,0.533426297,0.2,0.50
2022-03-28T20:00:00Z,2022-03-28T20:00:00Z,-0.00016306,0.22482513,0.47,0.401,27.739685,-0.20014329,6.10E-05,2.8975234,0,0.0033,0.5398243,0.2,0.50
2022-03-28T21:00:00Z,2022-03-28T21:00:00Z,-0.000101974,0.22466323,0.3,0.226,27.581512,-0.16205361,0.001127182,2.8077223,0,0.0033,1.235889076,0.2,0.50
2022-03-28T22:00:00Z,2022-03-28T22:00:00Z,-0.0000548,0.22576827,0.17,0.061,27.592926,-0.105325714,0.000148304,1.6519042,0,0.0033,0.596821359,0.2,0.50
2022-03-28T23:00:00Z,2022-03-28T23:00:00Z,-0.0000262,0.2256707,0.06,0,27.737946,-0.07115018,9.64E-05,1.505546,0,0.0033,0.56293545,0.2,0.50
2022-03-29T00:00:00Z,2022-03-29T00:00:00Z,-0.00000211,0.22554542,0,0,27.63272,-0.032724407,3.02E-05,1.166226,0,0.0033,0.519716293,0.2,0.50
2022-03-29T01:00:00Z,2022-03-29T01:00:00Z,-0.000000379,0.2254323,0,0,27.38861,-0.028945796,3.58E-05,1.3005182,0,0.0033,0.523372294,0.2,0.50
2022-03-29T02:00:00Z,2022-03-29T02:00:00Z,-0.000000879,0.22532421,0,0,27.02356,-0.031244403,9.26E-05,0.37823522,0,0.0033,0.560454592,0.2,0.50
2022-03-29T03:00:00Z,2022-03-29T03:00:00Z,-0.000000407,0.22533529,0,0,26.632538,-0.026950773,0.000116399,1.1611379,0,0.0033,0.575991945,0.2,0.50
2022-03-29T04:00:00Z,2022-03-29T04:00:00Z,-0.000000799,0.22552595,0,0,26.65326,-0.026039997,0.000410904,1.6643727,0.013,0.0033,0.768261705,0.2,0.50
2022-03-29T05:00:00Z,2022-03-29T05:00:00Z,-0.000000697,0.22549824,0,0,26.31247,-0.029178904,0.000540276,2.3759995,0.038,0.0033,0.852723168,0.2,0.50
2022-03-29T06:00:00Z,2022-03-29T06:00:00Z,-0.000000976,0.2258199,0,0,25.856842,-0.037901685,0.00054273,2.5720074,0.06,0.0033,0.85432528,0.2,0.50
2022-03-29T07:00:00Z,2022-03-29T07:00:00Z,-0.00000192,0.22634606,0,0,25.871521,-0.04767619,0.001831188,2.0339048,0.087,0.0033,1.695504581,0.2,0.50
2022-03-29T08:00:00Z,2022-03-29T08:00:00Z,-0.00000424,0.2266041,0,0,25.635437,-0.05171502,0.001089667,1.5779605,0.121,0.0033,1.211397131,0.2,0.50
2022-03-29T09:00:00Z,2022-03-29T09:00:00Z,-0.00000362,0.22757933,0,0,25.709381,-0.040991798,0.000504865,0.9989734,0.153,0.0033,0.829604836,0.2,0.50
2022-03-29T10:00:00Z,2022-03-29T10:00:00Z,-0.00000386,0.22745216,0,0,25.432251,-0.037766162,0.000760453,0.913044,0.173,0.0033,0.996467345,0.2,0.50
2022-03-29T11:00:00Z,2022-03-29T11:00:00Z,-0.00000417,0.22770709,0,0.019,25.224792,-0.045139052,0.000713472,1.9008778,0.178,0.0033,0.965795453,0.2,0.50
2022-03-29T12:00:00Z,2022-03-29T12:00:00Z,-0.00000598,0.22794917,0.01,0.145,25.125458,-0.05666462,0.000720484,2.82679,0.162,0.0033,0.970373289,0.2,0.50
2022-03-29T13:00:00Z,2022-03-29T13:00:00Z,-0.0000114,0.22819503,0.05,0.299,25.032867,-0.064557955,0.000936455,3.0460236,0.157,0.0033,1.111371548,0.2,0.50
2022-03-29T14:00:00Z,2022-03-29T14:00:00Z,-0.0000164,0.2283965,0.11,0.459,25.544067,-0.07285788,0.000803928,2.766921,0.155,0.0033,1.024850319,0.2,0.50
2022-03-29T15:00:00Z,2022-03-29T15:00:00Z,-0.0000322,0.22859912,0.18,0.569,26.01532,-0.0907263,0.000876502,2.8233898,0.112,0.0033,1.07223079,0.2,0.50
2022-03-29T16:00:00Z,2022-03-29T16:00:00Z,-0.000034,0.22871484,0.19,0.631,25.88733,-0.09505246,0.000725743,3.0551314,0.061,0.0033,0.973806666,0.2,0.50
2022-03-29T17:00:00Z,2022-03-29T17:00:00Z,-0.0000526,0.22870815,0.27,0.651,25.9404,-0.119719125,0.000741521,3.1728065,0.028,0.0033,0.98410745,0.2,0.50
2022-03-29T18:00:00Z,2022-03-29T18:00:00Z,-0.0000529,0.22865261,0.24,0.617,25.895935,-0.11924205,0.000553248,3.1142435,0.01,0.0033,0.861192034,0.2,0.50
2022-03-29T19:00:00Z,2022-03-29T19:00:00Z,-0.000137176,0.22854492,0.48,0.51,25.96112,-0.19544308,0.000172496,3.008783,0.002,0.0033,0.612615285,0.2,0.50
2022-03-29T20:00:00Z,2022-03-29T20:00:00Z,-0.000123813,0.22843,0.39,0.359,26.379822,-0.16939941,0.00015742,2.838569,0,0.0033,0.602772807,0.2,0.50
2022-03-29T21:00:00Z,2022-03-29T21:00:00Z,-0.000087,0.22833684,0.25,0.198,26.355133,-0.14098667,0.000782891,2.7411118,0,0.0033,1.011116159,0.2,0.50
2022-03-29T22:00:00Z,2022-03-29T22:00:00Z,-0.000038,0.22924855,0.12,0.053,25.816101,-0.09109495,0.001650278,2.1768522,0,0.0033,1.577396154,0.2,0.50
2022-03-29T23:00:00Z,2022-03-29T23:00:00Z,-0.0000107,0.22912918,0.02,0,25.68814,-0.054181684,0.000668947,0.85388976,0,0.0033,0.936726979,0.2,0.50
2022-03-30T00:00:00Z,2022-03-30T00:00:00Z,-0.00000408,0.22926068,0,0,25.771393,-0.046445567,0.000292401,0.719982,0,0.0033,0.690896148,0.2,0.50
2022-03-30T01:00:00Z,2022-03-30T01:00:00Z,-0.00000286,0.22911556,0,0,25.849731,-0.042840447,0.000210711,1.3016595,0,0.0033,0.637564229,0.2,0.50
2022-03-30T02:00:00Z,2022-03-30T02:00:00Z,-0.00000212,0.22898127,0,0,25.871002,-0.044038534,0.000232098,1.5649898,0,0.0033,0.65152689,0.2,0.50
2022-03-30T03:00:00Z,2022-03-30T03:00:00Z,-0.000000271,0.22882926,0,0,25.980621,-0.038682353,0.000139188,1.9548723,0,0.0033,0.590869912,0.2,0.50
2022-03-30T04:00:00Z,2022-03-30T04:00:00Z,-0.000000657,0.22868387,0,0,25.91272,-0.041436344,0.000156017,1.8884368,0,0.0033,0.601856848,0.2,0.50
2022-03-30T05:00:00Z,2022-03-30T05:00:00Z,3.48E-07,0.22876212,0,0,25.801422,-0.04223868,0.000266457,1.7321403,0,0.0033,0.673958416,0.2,0.50
2022-03-30T06:00:00Z,2022-03-30T06:00:00Z,7.46E-07,0.22883181,0,0,25.368835,-0.042498913,0.000234202,2.0957942,0.001,0.0033,0.652900502,0.2,0.50
2022-03-30T07:00:00Z,2022-03-30T07:00:00Z,-0.00000107,0.2288623,0,0,25.424713,-0.05761333,6.14E-05,2.068482,0.007,0.0033,0.540085442,0.2,0.50
2022-03-30T08:00:00Z,2022-03-30T08:00:00Z,-0.000000953,0.2287158,0,0,25.297272,-0.061673854,0.000100622,2.3084695,0.011,0.0033,0.565691814,0.2,0.50
2022-03-30T09:00:00Z,2022-03-30T09:00:00Z,-0.000000277,0.22864181,0,0,25.585083,-0.065896995,5.86E-05,2.2128003,0.015,0.0033,0.538257442,0.2,0.50
2022-03-30T10:00:00Z,2022-03-30T10:00:00Z,3.20E-07,0.22834094,0,0,25.461609,-0.066249385,5.43E-05,2.2293177,0.019,0.0033,0.535450155,0.2,0.50
2022-03-30T11:00:00Z,2022-03-30T11:00:00Z,-0.000000532,0.22816624,0,0.012,25.543915,-0.0649266,2.52E-05,2.2187886,0.026,0.0033,0.516452006,0.2,0.50
2022-03-30T12:00:00Z,2022-03-30T12:00:00Z,-0.00000394,0.22798479,0.02,0.096,25.507965,-0.06710594,4.52E-05,2.166109,0.028,0.0033,0.529509153,0.2,0.50
2022-03-30T13:00:00Z,2022-03-30T13:00:00Z,-0.0000242,0.2278075,0.11,0.201,25.646667,-0.08737055,3.58E-05,1.7815751,0.031,0.0033,0.523372294,0.2,0.50
2022-03-30T14:00:00Z,2022-03-30T14:00:00Z,-0.0000486,0.22761899,0.18,0.309,26.611267,-0.1084863,3.93E-05,1.5857222,0.036,0.0033,0.525657295,0.2,0.50
2022-03-30T15:00:00Z,2022-03-30T15:00:00Z,-0.0000851,0.22741497,0.28,0.428,27.174042,-0.13625935,5.47E-05,1.5026726,0.03,0.0033,0.535711298,0.2,0.50
2022-03-30T16:00:00Z,2022-03-30T16:00:00Z,-0.000161151,0.22717234,0.52,0.615,27.512115,-0.19559486,5.71E-05,1.4061629,0.02,0.0033,0.537278156,0.2,0.50
2022-03-30T17:00:00Z,2022-03-30T17:00:00Z,-0.000167105,0.22689265,0.5,0.722,28.023407,-0.1933017,3.16E-05,1.4754409,0.017,0.0033,0.520630293,0.2,0.50
2022-03-30T18:00:00Z,2022-03-30T18:00:00Z,-0.000258525,0.22657022,0.71,0.678,28.163483,-0.2649326,0.000014375,2.0053632,0.018,0.0033,0.509384825,0.2,0.50
2022-03-30T19:00:00Z,2022-03-30T19:00:00Z,-0.000220238,0.22630009,0.69,0.577,27.822693,-0.24219589,1.02E-05,2.8857648,0.02,0.0033,0.506659145,0.2,0.50
2022-03-30T20:00:00Z,2022-03-30T20:00:00Z,-0.000180485,0.22606337,0.55,0.424,27.18518,-0.21340366,6.31E-06,3.1134093,0.022,0.0033,0.50411953,0.2,0.50
2022-03-30T21:00:00Z,2022-03-30T21:00:00Z,-0.000113229,0.22585453,0.35,0.237,27.858093,-0.15619868,1.75E-05,2.2546618,0.027,0.0033,0.511425004,0.2,0.50
2022-03-30T22:00:00Z,2022-03-30T22:00:00Z,-0.0000684,0.22592598,0.2,0.06,27.113678,-0.1081773,4.91E-05,2.2395432,0.033,0.0033,0.532055297,0.2,0.50
2022-03-30T23:00:00Z,2022-03-30T23:00:00Z,-0.0000257,0.22578532,0.07,0,27.04657,-0.06736615,7.29E-05,1.6195642,0.039,0.0033,0.547593302,0.2,0.50
2022-03-31T00:00:00Z,2022-03-31T00:00:00Z,-0.00000252,0.22564691,0,0,26.521667,-0.036031358,0.000180559,1.2071041,0.033,0.0033,0.617879274,0.2,0.50
2022-03-31T01:00:00Z,2022-03-31T01:00:00Z,-0.00000112,0.22548638,0,0,26.3461,-0.03052337,5.93E-05,1.3675325,0.023,0.0033,0.538714442,0.2,0.50
2022-03-31T02:00:00Z,2022-03-31T02:00:00Z,-0.000000561,0.22534624,0,0,26.007507,-0.03006257,4.77E-05,1.2370722,0.012,0.0033,0.531141297,0.2,0.50
2022-03-31T03:00:00Z,2022-03-31T03:00:00Z,-0.000000379,0.22518235,0,0,26.201782,-0.028897004,1.33E-05,1.0010369,0.003,0.0033,0.508683003,0.2,0.50
2022-03-31T04:00:00Z,2022-03-31T04:00:00Z,-8.36E-08,0.22503184,0,0,26.424713,-0.026072536,4.21E-06,1.0936548,0.001,0.0033,0.50274853,0.2,0.50
2022-03-31T05:00:00Z,2022-03-31T05:00:00Z,7.55E-08,0.22487229,0,0,25.964294,-0.026690556,3.50E-07,1.3184988,0.001,0.0033,0.5002285,0.2,0.50
2022-03-31T06:00:00Z,2022-03-31T06:00:00Z,4.05E-07,0.22471507,0,0,26.142761,-0.027156785,1.61E-05,0.9418196,0.002,0.0033,0.510511004,0.2,0.50
2022-03-31T07:00:00Z,2022-03-31T07:00:00Z,-3.81E-08,0.2246158,0,0,26.268982,-0.03055048,0.000212815,0.8146926,0.001,0.0033,0.638937841,0.2,0.50
2022-03-31T08:00:00Z,2022-03-31T08:00:00Z,1.44E-07,0.22447729,0,0,26.16034,-0.030740222,0.000159172,0.25281462,0,0.0033,0.603916613,0.2,0.50
2022-03-31T09:00:00Z,2022-03-31T09:00:00Z,-3.81E-08,0.22434624,0,0,25.808289,-0.040872533,0.000276974,0.66544193,0,0.0033,0.680824517,0.2,0.50
2022-03-31T10:00:00Z,2022-03-31T10:00:00Z,-0.00000014,0.22473267,0,0,25.452301,-0.042341694,0.000336576,0.5281638,0.001,0.0033,0.719736122,0.2,0.50
2022-03-31T11:00:00Z,2022-03-31T11:00:00Z,-0.000000322,0.22458932,0,0.02,25.616364,-0.039658174,4.59E-05,0.10352868,0.001,0.0033,0.529966153,0.2,0.50
2022-03-31T12:00:00Z,2022-03-31T12:00:00Z,-0.00000461,0.2244288,0.03,0.14,26.15033,-0.038655244,6.31E-06,0.4115767,0.002,0.0033,0.50411953,0.2,0.50
2022-03-31T13:00:00Z,2022-03-31T13:00:00Z,-0.0000541,0.22428888,0.2,0.228,26.210388,-0.09363751,1.37E-05,0.53150773,0.003,0.0033,0.508944146,0.2,0.50
2022-03-31T14:00:00Z,2022-03-31T14:00:00Z,-0.000114422,0.22414958,0.38,0.312,26.891724,-0.15160148,0.000125515,0.60713905,0.007,0.0033,0.581943393,0.2,0.50
2022-03-31T15:00:00Z,2022-03-31T15:00:00Z,-0.000183405,0.22391394,0.55,0.383,27.145233,-0.21567516,0.000234552,1.1503674,0.005,0.0033,0.653129002,0.2,0.50
2022-03-31T16:00:00Z,2022-03-31T16:00:00Z,-0.000235486,0.22367956,0.69,0.404,27.174042,-0.25368896,8.20E-05,1.6830909,0.003,0.0033,0.553534304,0.2,0.50
2022-03-31T17:00:00Z,2022-03-31T17:00:00Z,-0.000284051,0.22341697,0.81,0.358,27.573853,-0.28900293,0.000139539,2.3324037,0.005,0.0033,0.591099064,0.2,0.50
2022-03-31T18:00:00Z,2022-03-31T18:00:00Z,-0.000259774,0.22313243,0.75,0.359,26.95575,-0.27232715,8.98E-05,2.8264506,0.008,0.0033,0.558626592,0.2,0.50
2022-03-31T19:00:00Z,2022-03-31T19:00:00Z,-0.000195217,0.22280969,0.6,0.285,27.043854,-0.22933128,0.000195635,2.682587,0.007,0.0033,0.627721751,0.2,0.50
2022-03-31T20:00:00Z,2022-03-31T20:00:00Z,-0.000110774,0.22250399,0.37,0.173,26.570526,-0.16884102,0.000107284,3.5521872,0.006,0.0033,0.57004115,0.2,0.50
2022-03-31T21:00:00Z,2022-03-31T21:00:00Z,-0.000102508,0.22227311,0.32,0.085,26.364197,-0.16286682,0.000119205,3.3962445,0.005,0.0033,0.577823863,0.2,0.50
2022-03-31T22:00:00Z,2022-03-31T22:00:00Z,-0.0000405,0.22292203,0.11,0.023,25.86319,-0.116108574,0.00049575,3.3161764,0.004,0.0033,0.823654041,0.2,0.50
2022-03-31T23:00:00Z,2022-03-31T23:00:00Z,-0.0000169,0.22322172,0.04,0,25.691284,-0.093323074,0.000858271,2.8821952,0.004,0.0033,1.060328547,0.2,0.50
2022-04-01T00:00:00Z,2022-04-01T00:00:00Z,-0.00000359,0.22313203,0,0,25.85614,-0.07227781,0.000139539,2.7849965,0.003,0.0033,0.591099064,0.1,0.50
2022-04-01T01:00:00Z,2022-04-01T01:00:00Z,-0.00000311,0.22307995,0,0,25.606354,-0.073194,0.000241915,3.0051572,0.004,0.0033,0.657935991,0.1,0.50
2022-04-01T02:00:00Z,2022-04-01T02:00:00Z,-0.00000304,0.22295916,0,0,25.460358,-0.07567693,0.000198791,3.4380884,0.009,0.0033,0.629782169,0.1,0.50
2022-04-01T03:00:00Z,2022-04-01T03:00:00Z,-0.00000262,0.22282577,0,0,25.32782,-0.08133671,7.26E-05,3.4509704,0.012,0.0033,0.547397445,0.1,0.50
2022-04-01T04:00:00Z,2022-04-01T04:00:00Z,-0.00000244,0.22267638,0,0,25.485748,-0.08489304,1.86E-05,3.5949552,0.014,0.0033,0.512143147,0.1,0.50
2022-04-01T05:00:00Z,2022-04-01T05:00:00Z,-0.00000173,0.22252882,0,0,25.534332,-0.08635136,2.35E-05,3.6940637,0.013,0.0033,0.515342148,0.1,0.50
