timeindex,cooking,drinking_water,electrical_appliances,service_water
2022-04-13T06:00:00Z,84.0006,3695.850333,56147.53927,0
2022-04-13T07:00:00Z,0.00165,4545.837333,55737.51715,8367.883667
2022-04-13T08:00:00Z,0.0006,4545.835333,55722.73575,13116.24933
2022-04-13T09:00:00Z,5223.87835,0,55641.90653,9203.607
2022-04-13T10:00:00Z,133907.069,3929.293667,52732.7432,0
2022-04-13T11:00:00Z,315967.5852,4529.286667,50408.57967,0
2022-04-13T12:00:00Z,117682.641,3545.855333,50292.74352,0
2022-04-13T13:00:00Z,2631.2074,0,55628.58535,0
2022-04-13T14:00:00Z,0,0,61082.85938,7622.892667
2022-04-13T15:00:00Z,0,0,64961.15872,9871.709333
2022-04-13T16:00:00Z,8191.41435,0.12,55484.40573,10831.47633
2022-04-13T17:00:00Z,137546.0898,50.118,59166.05682,6303.141667
2022-04-13T18:00:00Z,296525.3291,12.6,58806.73708,0
2022-04-13T19:00:00Z,127480.9751,12.6,67895.83065,0
2022-04-13T20:00:00Z,6995.89365,12.6,75895.80812,0
2022-04-13T21:00:00Z,0,12.6,70037.8003,0
2022-04-13T22:00:00Z,0,12.6,54355.84663,0
2022-04-13T23:00:00Z,0,0,23052.26025,0
2022-04-14T00:00:00Z,0,0,8726.919633,0
2022-04-14T01:00:00Z,0,0,20986.94042,0
2022-04-14T02:00:00Z,0,0,35358.60173,0
2022-04-14T03:00:00Z,0,0,46788.57538,0
2022-04-14T04:00:00Z,0.000533333,0,50349.1821,0
2022-04-14T05:00:00Z,1.001966667,3745.854333,53649.12362,0
2022-04-14T06:00:00Z,120,3829.176667,56694.51807,0
2022-04-14T07:00:00Z,60.001,3512.52,55608.7565,6775.747667
2022-04-14T08:00:00Z,0.00035,4129.171667,57471.89193,9636.720333
2022-04-14T09:00:00Z,9408.877583,0,58475.21895,8606.979333
2022-04-14T10:00:00Z,146904.1315,3787.643,53345.2324,0
2022-04-14T11:00:00Z,293762.9316,5104.274667,48545.24848,0
2022-04-14T12:00:00Z,117607.3961,4529.167667,49686.91335,0
2022-04-14T13:00:00Z,7229.1979,0,46976.93182,0
2022-04-14T14:00:00Z,0,0,56932.02695,5544.835333
2022-04-14T15:00:00Z,0,0,60411.99612,13374.45467
2022-04-14T16:00:00Z,6113.981483,25.119,44436.92655,13336.20933
2022-04-14T17:00:00Z,125222.9082,25.119,45631.91043,7628.826
2022-04-14T18:00:00Z,295587.446,12.6,45725.59012,0
2022-04-14T19:00:00Z,138705.6435,12.6,59355.03237,0
2022-04-14T20:00:00Z,8455.313167,12.6,75421.23945,0
2022-04-14T21:00:00Z,0,12.6,67019.16487,0
2022-04-14T22:00:00Z,0,12.6,56862.00807,0
2022-04-14T23:00:00Z,0,0,23644.42617,0
2022-04-15T00:00:00Z,0,0,0,0
2022-04-15T01:00:00Z,0,0,0,0
2022-04-15T02:00:00Z,0,0,0,0
2022-04-15T03:00:00Z,0,0,0,0
2022-04-15T04:00:00Z,0.000483333,0,0,0
2022-04-15T05:00:00Z,18.0016,4279.169667,0,0
2022-04-15T06:00:00Z,115.0000833,3095.864333,0,0
2022-04-15T07:00:00Z,47.00066667,3929.184667,0,7982.778667
2022-04-15T08:00:00Z,0.000366667,3945.839333,0,10778.309
2022-04-15T09:00:00Z,9682.5619,0,0,7839.489333
2022-04-15T10:00:00Z,150111.9481,3687.641,0,0
2022-04-15T11:00:00Z,292559.0315,5037.61,0,0
2022-04-15T12:00:00Z,116399.0461,4662.499,0,0
2022-04-15T13:00:00Z,6878.7437,0,0,0
2022-04-15T14:00:00Z,0,0,0,6934.827333
2022-04-15T15:00:00Z,0,0,0,10632.42067
2022-04-15T16:00:00Z,5591.16305,25.119,0,11193.268
2022-04-15T17:00:00Z,123563.8128,25.119,0,9376.027
2022-04-15T18:00:00Z,307208.958,12.6,0,0
2022-04-15T19:00:00Z,131725.1233,12.6,0,0
2022-04-15T20:00:00Z,6503.88025,12.6,0,0
2022-04-15T21:00:00Z,0,12.6,0,0
2022-04-15T22:00:00Z,0,12.6,0,0
2022-04-15T23:00:00Z,0,0,0,0
2022-04-16T00:00:00Z,0,0,9404.427733,0
2022-04-16T01:00:00Z,0,0,24994.44387,0
2022-04-16T02:00:00Z,0,0,39493.6052,0
2022-04-16T03:00:00Z,0,0,45842.75838,0
2022-04-16T04:00:00Z,0.000566667,0,52662.94368,0
2022-04-16T05:00:00Z,10.0014,4145.843333,56076.89398,0
2022-04-16T06:00:00Z,119.0000167,5145.822333,57310.77475,0
2022-04-16T07:00:00Z,58.00103333,4862.499,55448.67833,8617.733667
2022-04-16T08:00:00Z,0.000733333,2445.873333,56501.06032,11758.105
2022-04-16T09:00:00Z,11611.30792,0,59768.55823,8739.527333
2022-04-16T10:00:00Z,138543.8993,3545.969333,61653.56185,0
2022-04-16T11:00:00Z,299116.4939,4562.62,56535.2426,0
2022-04-16T12:00:00Z,122158.295,3929.180667,51156.92157,0
2022-04-16T13:00:00Z,3990.11345,0,46056.92777,0
2022-04-16T14:00:00Z,0,0,57547.0262,6187.398333
2022-04-16T15:00:00Z,0,0,62265.32253,9296.887333
2022-04-16T16:00:00Z,5823.4781,25.119,48969.41468,12632.08467
2022-04-16T17:00:00Z,123887.5275,25.119,46883.57325,7887.028333
2022-04-16T18:00:00Z,301144.0953,12.6,47886.25275,0
2022-04-16T19:00:00Z,139626.3686,12.6,60838.92052,0
2022-04-16T20:00:00Z,6238.74645,12.6,71006.7468,0
2022-04-16T21:00:00Z,0,12.6,69361.81298,0
2022-04-16T22:00:00Z,0,12.6,53646.51423,0
2022-04-16T23:00:00Z,0,0,20755.74502,0
2022-04-17T00:00:00Z,0,0,7820.2543,0
2022-04-17T01:00:00Z,0,0,20897.77003,0
2022-04-17T02:00:00Z,0,0,34458.61368,0
2022-04-17T03:00:00Z,0,0,40421.09918,0
2022-04-17T04:00:00Z,0,0,45588.53522,0
2022-04-17T05:00:00Z,65.00038333,3879.182667,52069.30327,0
2022-04-17T06:00:00Z,96.0004,3695.849333,51872.70092,0
2022-04-17T07:00:00Z,19.001,4395.834333,48922.69157,7745.399667
2022-04-17T08:00:00Z,0,3962.519,49778.57763,10479.97567
2022-04-17T09:00:00Z,6972.14715,0,52622.74593,8216.195
2022-04-17T10:00:00Z,114252.1646,4254.286667,51706.07663,0
2022-04-17T11:00:00Z,296457.5138,4462.624,56544.39882,0
2022-04-17T12:00:00Z,149329.2814,3962.513,56830.22428,0
2022-04-17T13:00:00Z,8221.812067,0,55219.40072,0
2022-04-17T14:00:00Z,0,0,66512.00567,7551.227
2022-04-17T15:00:00Z,0,0,67301.99192,10829.87467
2022-04-17T16:00:00Z,3325.92805,50.118,54436.91228,11574.78467
2022-04-17T17:00:00Z,117327.2443,25.119,53666.90373,8212.987667
2022-04-17T18:00:00Z,318375.5683,12.6,53315.4964,0
2022-04-17T19:00:00Z,132621.2393,12.6,65783.9163,0
2022-04-17T20:00:00Z,5481.128783,12.6,72668.66698,0
2022-04-17T21:00:00Z,0,12.6,69353.23972,0
2022-04-17T22:00:00Z,0,12.6,52364.84492,0
2022-04-17T23:00:00Z,0,0,23671.42032,0
2022-04-18T00:00:00Z,0,0,10861.92443,0
2022-04-18T01:00:00Z,0,0,30614.42722,0
2022-04-18T02:00:00Z,0,0,37366.93675,0
2022-04-18T03:00:00Z,0,0,41460.25853,0
2022-04-18T04:00:00Z,0,0,42457.53862,0
2022-04-18T05:00:00Z,81.00005,4712.502,54003.30003,0
2022-04-18T06:00:00Z,95.00041667,4129.172667,57760.93165,0
2022-04-18T07:00:00Z,6.0019,4145.833333,51801.25842,8783.624
2022-04-18T08:00:00Z,0.0006,3095.865333,48716.0698,9914.993667
2022-04-18T09:00:00Z,8081.381867,0,48046.07493,8415.409667
2022-04-18T10:00:00Z,136953.3691,4145.964333,45433.58643,0
2022-04-18T11:00:00Z,304581.9575,3987.64,47156.07733,0
2022-04-18T12:00:00Z,121478.071,4395.831333,49287.74372,0
2022-04-18T13:00:00Z,5044.191967,0,52979.41372,0
2022-04-18T14:00:00Z,0,0,68032.83425,6173.963
2022-04-18T15:00:00Z,0,0,71523.64793,10296.64633
2022-04-18T16:00:00Z,6434.293533,75.117,60181.90403,12492.851
2022-04-18T17:00:00Z,132925.3726,0.12,59434.3969,8782.911667
2022-04-18T18:00:00Z,306121.2239,12.6,50661.07948,0
2022-04-18T19:00:00Z,126387.5597,12.6,58108.60655,0
2022-04-18T20:00:00Z,6699.06575,12.6,71077.9251,0
2022-04-18T21:00:00Z,0,12.6,68627.5693,0
2022-04-18T22:00:00Z,0,12.6,54309.18218,0
2022-04-18T23:00:00Z,0,0,17815.84952,0
2022-04-19T00:00:00Z,0,0,8188.5885,0
2022-04-19T01:00:00Z,0,0,24696.93615,0
2022-04-19T02:00:00Z,0,0,37300.26575,0
2022-04-19T03:00:00Z,0,0,44321.92037,0
2022-04-19T04:00:00Z,0.0004,0,48278.85245,0
2022-04-19T05:00:00Z,38.00136667,3812.514,47668.3779,0
2022-04-19T06:00:00Z,111.00015,4079.177667,46983.53185,0
2022-04-19T07:00:00Z,31.00091667,4195.832333,45990.19298,7674.555333
2022-04-19T08:00:00Z,0,3679.186667,47491.08112,8844.300333
2022-04-19T09:00:00Z,6308.358867,0,55396.06752,9290.264667
2022-04-19T10:00:00Z,123300.1746,3945.961333,56865.23873,0
2022-04-19T11:00:00Z,303642.7107,4970.952333,61096.063,0
2022-04-19T12:00:00Z,137313.204,3929.184667,60172.732,0
2022-04-19T13:00:00Z,5113.7767,0,62267.73653,0
2022-04-19T14:00:00Z,0,0,67748.67373,8032.037333
2022-04-19T15:00:00Z,0,0,63498.66392,11043.166
2022-04-19T16:00:00Z,7687.8966,25.119,50551.08545,11402.44367
2022-04-19T17:00:00Z,136256.9231,50.118,51268.57017,8492.003333
2022-04-19T18:00:00Z,302505.5115,12.6,50331.07762,0
2022-04-19T19:00:00Z,122967.2197,12.6,60021.93148,0
2022-04-19T20:00:00Z,5589.289433,12.6,70221.75042,0
2022-04-19T21:00:00Z,0,12.6,64586.16245,0
2022-04-19T22:00:00Z,0,12.6,47613.95105,0
2022-04-19T23:00:00Z,0,0,15020.60612,0
2022-04-20T00:00:00Z,0,0,7353.594267,0
2022-04-20T01:00:00Z,0,0,25175.26482,0
2022-04-20T02:00:00Z,0,0,39661.09972,0
2022-04-20T03:00:00Z,0,0,46582.74672,0
2022-04-20T04:00:00Z,0,0,55254.0952,0
2022-04-20T05:00:00Z,77.00045,4029.179667,58508.61847,0
2022-04-20T06:00:00Z,102.0003,3862.514,56704.4396,0
2022-04-20T07:00:00Z,1.00185,4095.833333,49483.6873,6406.601
2022-04-20T08:00:00Z,3.33E-05,4279.177667,49347.74553,11902.915
2022-04-20T09:00:00Z,7535.679517,0,52338.57648,8970.238667
2022-04-20T10:00:00Z,136361.5029,3579.307667,49649.41047,0
2022-04-20T11:00:00Z,294448.397,4329.288667,52111.07727,0
2022-04-20T12:00:00Z,128666.0591,4462.507,55292.74482,0
2022-04-20T13:00:00Z,10040.66368,0,60867.74223,0
2022-04-20T14:00:00Z,0,0,72411.16795,6549.151
2022-04-20T15:00:00Z,0,0,72781.9868,10694.83767
2022-04-20T16:00:00Z,8621.09825,25.119,59806.91085,11547.12867
2022-04-20T17:00:00Z,137418.8217,25.119,54667.74715,8740.370667
2022-04-20T18:00:00Z,295093.7288,12.6,55267.83987,0
2022-04-20T19:00:00Z,129508.6872,12.6,61841.18773,0
2022-04-20T20:00:00Z,5512.663217,12.6,69955.08712,0
2022-04-20T21:00:00Z,0,12.6,67543.58333,0
2022-04-20T22:00:00Z,0,12.6,57325.7687,0
2022-04-20T23:00:00Z,0,0,24184.50805,0
2022-04-21T00:00:00Z,0,0,13127.75535,0
2022-04-21T01:00:00Z,0,0,30530.26105,0
2022-04-21T02:00:00Z,0,0,42484.42987,0
2022-04-21T03:00:00Z,0,0,48691.92013,0
2022-04-21T04:00:00Z,0.000516667,0,51541.36308,0
2022-04-21T05:00:00Z,36.0014,3845.851333,54902.05252,0
2022-04-21T06:00:00Z,112.0001333,4529.170667,54413.4456,0
2022-04-21T07:00:00Z,33.00145,4345.838333,46327.51705,7518.872
2022-04-21T08:00:00Z,0.000266667,3045.864333,47577.73415,10451.52833
2022-04-21T09:00:00Z,5183.498633,0,54052.72205,8695.393667
2022-04-21T10:00:00Z,123959.4427,4337.619,57975.22468,0
2022-04-21T11:00:00Z,304943.9253,4004.301667,52857.73648,0
2022-04-21T12:00:00Z,137195.6511,4529.162667,49393.57683,0
2022-04-21T13:00:00Z,4380.1425,0,49689.4137,0
2022-04-21T14:00:00Z,0,0,61455.34068,8930.231667
2022-04-21T15:00:00Z,0,0,61232.0042,10526.65933
2022-04-21T16:00:00Z,7183.830033,25.119,52862.74697,10479.00233
2022-04-21T17:00:00Z,122424.8007,25.119,52011.91228,8033.742
2022-04-21T18:00:00Z,313252.8709,12.6,45597.84133,0
2022-04-21T19:00:00Z,127448.4916,12.6,53550.28593,0
2022-04-21T20:00:00Z,4411.282917,12.6,67174.74535,0
2022-04-21T21:00:00Z,0,12.6,71427.6415,0
2022-04-21T22:00:00Z,0,12.6,57373.17448,0
2022-04-21T23:00:00Z,0,0,19799.85312,0
2022-04-22T00:00:00Z,0,0,0,0
2022-04-22T01:00:00Z,0,0,0,0
2022-04-22T02:00:00Z,0,0,0,0
2022-04-22T03:00:00Z,0,0,0,0
2022-04-22T04:00:00Z,0.000416667,0,0,0
2022-04-22T05:00:00Z,50.00116667,3929.177667,0,0
2022-04-22T06:00:00Z,71.00081667,4095.843333,0,0
2022-04-22T07:00:00Z,59.00073333,2879.204667,0,5904.01
2022-04-22T08:00:00Z,0.000483333,4662.497,0,8862.728667
2022-04-22T09:00:00Z,5808.42295,0,0,8342.771667
2022-04-22T10:00:00Z,121477.8031,4412.624,0,0
2022-04-22T11:00:00Z,304124.0091,4695.952333,0,0
2022-04-22T12:00:00Z,136233.9023,3962.509,0,0
2022-04-22T13:00:00Z,6152.2274,0,0,0
2022-04-22T14:00:00Z,0,0,0,8207.152333
2022-04-22T15:00:00Z,0,0,0,11221.39233
2022-04-22T16:00:00Z,5519.647317,25.119,0,11884.67667
2022-04-22T17:00:00Z,124657.226,25.119,0,10022.70767
2022-04-22T18:00:00Z,310578.3391,12.6,0,0
2022-04-22T19:00:00Z,131660.8011,12.6,0,0
2022-04-22T20:00:00Z,6035.0757,12.6,0,0
2022-04-22T21:00:00Z,0,12.6,0,0
2022-04-22T22:00:00Z,0,12.6,0,0
2022-04-22T23:00:00Z,0,0,0,0
2022-04-23T00:00:00Z,0,0,6853.59725,0
2022-04-23T01:00:00Z,0,0,28790.25758,0
2022-04-23T02:00:00Z,0,0,37106.10733,0
2022-04-23T03:00:00Z,0,0,43038.59483,0
2022-04-23T04:00:00Z,0,0,50271.01963,0
2022-04-23T05:00:00Z,24.0012,3945.840333,56320.95602,0
2022-04-23T06:00:00Z,91.00048333,4479.175667,57028.17963,0
2022-04-23T07:00:00Z,66.00053333,4895.821333,57548.75953,7355.449667
2022-04-23T08:00:00Z,2.0004,3362.525,56248.56795,9420.169667
2022-04-23T09:00:00Z,9494.89285,0,60310.22303,7672.262333
2022-04-23T10:00:00Z,123921.8568,4770.948333,56559.3902,0
2022-04-23T11:00:00Z,286156.9019,3645.977333,51800.2386,0
2022-04-23T12:00:00Z,150420.4822,3562.519,51034.40832,0
2022-04-23T13:00:00Z,7574.063583,0,47965.25852,0
2022-04-23T14:00:00Z,0,0,57797.84282,6898.011667
2022-04-23T15:00:00Z,0,0,58058.67638,11794.69267
2022-04-23T16:00:00Z,6106.461,0.12,47811.92537,10912.30267
2022-04-23T17:00:00Z,141005.051,25.119,44947.74988,10608.334
2022-04-23T18:00:00Z,301790.6916,12.6,44759.42605,0
2022-04-23T19:00:00Z,120974.7595,12.6,57615.44705,0
2022-04-23T20:00:00Z,5723.680633,12.6,72006.4152,0
2022-04-23T21:00:00Z,0,12.6,69083.76295,0
2022-04-23T22:00:00Z,0,12.6,62828.83737,0
2022-04-23T23:00:00Z,0,0,26848.90483,0
2022-04-24T00:00:00Z,0,0,6331.091233,0
2022-04-24T01:00:00Z,0,0,26136.0976,0
2022-04-24T02:00:00Z,0,0,42362.76127,0
2022-04-24T03:00:00Z,0,0,46261.92688,0
2022-04-24T04:00:00Z,5.00025,0,48613.70538,0
2022-04-24T05:00:00Z,61.00063333,2312.544,55401.04415,0
2022-04-24T06:00:00Z,85.00058333,4045.847333,55254.76938,0
2022-04-24T07:00:00Z,34.00143333,5112.487,50954.27188,9890.948
2022-04-24T08:00:00Z,0.00025,4079.173667,61170.22557,10194.76267
2022-04-24T09:00:00Z,7941.00835,0,60395.2254,8252.184333
2022-04-24T10:00:00Z,142843.4673,5779.262667,55490.2349,0
2022-04-24T11:00:00Z,287513.3334,3912.633,53577.73495,0
2022-04-24T12:00:00Z,131976.9198,3345.862333,51927.73853,0
2022-04-24T13:00:00Z,6262.063033,0,53996.91222,0
2022-04-24T14:00:00Z,0,0,65764.50347,5843.252667
2022-04-24T15:00:00Z,0,0,69711.98845,10029.19933
2022-04-24T16:00:00Z,5458.045183,50.118,53577.7487,11479.79467
2022-04-24T17:00:00Z,107223.0471,50.118,48239.41182,8795.305667
2022-04-24T18:00:00Z,309447.9726,12.6,45544.5081,0
2022-04-24T19:00:00Z,148721.6346,12.6,62183.93112,0
2022-04-24T20:00:00Z,4372.563333,12.6,70936.26407,0
2022-04-24T21:00:00Z,0,12.6,67234.58625,0
2022-04-24T22:00:00Z,0,12.6,56775.34412,0
2022-04-24T23:00:00Z,0,0,21512.42458,0
2022-04-25T00:00:00Z,0,0,7110.2575,0
2022-04-25T01:00:00Z,0,0,25404.43507,0
2022-04-25T02:00:00Z,0,0,33336.94645,0
2022-04-25T03:00:00Z,0,0,39551.10495,0
2022-04-25T04:00:00Z,0.0003,0,45842.95453,0
2022-04-25T05:00:00Z,30.00128333,4262.505,48469.65728,0
2022-04-25T06:00:00Z,114.0001,4429.171667,49853.12573,0
2022-04-25T07:00:00Z,36.00136667,3879.176667,48971.68248,8611.810333
2022-04-25T08:00:00Z,0.000483333,3762.519,55081.05968,11898.78533
2022-04-25T09:00:00Z,6293.125133,0,60217.71998,8934.391333
2022-04-25T10:00:00Z,134719.2632,3437.645,55399.3955,0
2022-04-25T11:00:00Z,298968.0773,4654.281667,53853.56985,0
2022-04-25T12:00:00Z,129661.7361,4212.509,58112.73132,0
2022-04-25T13:00:00Z,6926.240467,0,59711.90105,0
2022-04-25T14:00:00Z,0,0,66147.0022,6846.445
2022-04-25T15:00:00Z,0,0,61067.83545,10445.07667
2022-04-25T16:00:00Z,8316.6788,25.119,48080.2449,9817.690667
2022-04-25T17:00:00Z,133193.6727,25.119,46304.41577,8235.356667
2022-04-25T18:00:00Z,287347.7178,12.6,49138.00127,0
2022-04-25T19:00:00Z,136567.939,12.6,62688.9141,0
2022-04-25T20:00:00Z,10690.7446,12.6,66650.41097,0
2022-04-25T21:00:00Z,0,12.6,64701.40553,0
2022-04-25T22:00:00Z,0,12.6,56535.17352,0
2022-04-25T23:00:00Z,0,0,25045.82012,0
2022-04-26T00:00:00Z,0,0,9609.427533,0
2022-04-26T01:00:00Z,0,0,27795.26943,0
2022-04-26T02:00:00Z,0,0,38679.43382,0
2022-04-26T03:00:00Z,0,0,47131.91375,0
2022-04-26T04:00:00Z,0.0006,0,49395.69203,0
2022-04-26T05:00:00Z,0.001616667,3112.521,51757.13223,0
2022-04-26T06:00:00Z,69.00085,4629.166667,54733.93855,0
2022-04-26T07:00:00Z,107.0002167,3779.189667,53984.25343,7166.411
2022-04-26T08:00:00Z,6.000516667,4362.501,52731.89825,9661.688333
2022-04-26T09:00:00Z,9330.37895,0,51893.56877,9051.850333
2022-04-26T10:00:00Z,120000.5622,4387.626,51974.40403,0
2022-04-26T11:00:00Z,298463.8959,4679.286667,52647.73283,0
2022-04-26T12:00:00Z,142870.3348,3712.516,51291.89915,0
2022-04-26T13:00:00Z,5926.176933,0,50241.91508,0
2022-04-26T14:00:00Z,0,0,57917.01597,10307.69467
2022-04-26T15:00:00Z,0,0,64917.82998,11647.17067
2022-04-26T16:00:00Z,6285.2146,25.119,54058.57295,9163.549
2022-04-26T17:00:00Z,132844.7607,0.12,51240.23878,7803.705
2022-04-26T18:00:00Z,291946.5829,12.6,45640.09498,0
2022-04-26T19:00:00Z,137138.2394,12.6,53606.37917,0
2022-04-26T20:00:00Z,8782.614017,12.6,65573.34703,0
2022-04-26T21:00:00Z,0,12.6,66613.67548,0
2022-04-26T22:00:00Z,0,12.6,50853.43047,0
2022-04-26T23:00:00Z,0,0,18595.01947,0
2022-04-27T00:00:00Z,0,0,11666.07588,0
2022-04-27T01:00:00Z,0,0,28325.26362,0
2022-04-27T02:00:00Z,0,0,34796.9423,0
2022-04-27T03:00:00Z,0,0,43906.09003,0
2022-04-27T04:00:00Z,0.000933333,0,54459.262,0
2022-04-27T05:00:00Z,42.0013,3862.517,61257.28072,0
2022-04-27T06:00:00Z,96.0004,4345.835333,51586.18865,0
2022-04-27T07:00:00Z,47.00053333,4645.836333,47197.85823,6628.819
2022-04-27T08:00:00Z,0,3745.842333,53586.90492,10876.71033
2022-04-27T09:00:00Z,6723.075267,0,53627.73872,8776.081
2022-04-27T10:00:00Z,131894.706,4187.632,58970.22795,0
2022-04-27T11:00:00Z,307752.5893,4445.959333,59626.06237,0
2022-04-27T12:00:00Z,126887.3849,3429.184667,58712.72512,0
2022-04-27T13:00:00Z,2959.639933,0,52304.41365,0
2022-04-27T14:00:00Z,0,0,57131.19668,9650.280667
2022-04-27T15:00:00Z,0,0,60009.51515,10825.669
2022-04-27T16:00:00Z,6098.0733,25.119,47961.09538,11165.605
2022-04-27T17:00:00Z,125203.774,0.12,51983.58063,6648.943
2022-04-27T18:00:00Z,304721.3084,12.6,54013.24633,0
2022-04-27T19:00:00Z,132481.6732,12.6,59340.44955,0
2022-04-27T20:00:00Z,7535.20955,12.6,64607.17293,0
2022-04-27T21:00:00Z,0,12.6,65051.42043,0
2022-04-27T22:00:00Z,0,12.6,60216.25705,0
2022-04-27T23:00:00Z,0,0,25589.00453,0
2022-04-28T00:00:00Z,0,0,8791.1021,0
2022-04-28T01:00:00Z,0,0,16298.61795,0
2022-04-28T02:00:00Z,0,0,31349.44548,0
2022-04-28T03:00:00Z,0,0,43516.92448,0
2022-04-28T04:00:00Z,11.00031667,0,46958.53552,0
2022-04-28T05:00:00Z,0.001433333,2812.538,52776.31563,0
2022-04-28T06:00:00Z,54.0011,4645.833333,57967.11568,0
2022-04-28T07:00:00Z,101.0003167,4395.831333,57831.59373,6859.713333
2022-04-28T08:00:00Z,25.00033333,4545.836333,54900.23595,11218.98033
2022-04-28T09:00:00Z,7409.348167,0,57676.05993,7981.358
2022-04-28T10:00:00Z,124790.6564,4562.615,57216.89812,0
2022-04-28T11:00:00Z,306255.4578,3287.649,60352.72715,0
2022-04-28T12:00:00Z,132826.2594,4412.504,59437.73748,0
2022-04-28T13:00:00Z,3740.451617,0,55118.585,0
2022-04-28T14:00:00Z,0,0,61552.02038,7403.761
2022-04-28T15:00:00Z,0,0,70361.1585,10460.762
2022-04-28T16:00:00Z,8605.065033,25.119,58701.90848,11210.582
2022-04-28T17:00:00Z,144106.6348,0.12,57450.23102,9804.414333
2022-04-28T18:00:00Z,297239.7293,12.6,54172.98852,0
2022-04-28T19:00:00Z,120851.7084,12.6,60608.1864,0
2022-04-28T20:00:00Z,5340.625733,12.6,71633.14865,0
2022-04-28T21:00:00Z,0,12.6,68329.6495,0
2022-04-28T22:00:00Z,0,12.6,50133.78305,0
2022-04-28T23:00:00Z,0,0,19330.68218,0
2022-04-29T00:00:00Z,0,0,0,0
2022-04-29T01:00:00Z,0,0,0,0
2022-04-29T02:00:00Z,0,0,0,0
2022-04-29T03:00:00Z,0,0,0,0
2022-04-29T04:00:00Z,0,0,0,0
2022-04-29T05:00:00Z,22.00085,3862.522,0,0
2022-04-29T06:00:00Z,88.00053333,4212.509,0,0
2022-04-29T07:00:00Z,68.00086667,3895.845333,0,8197.893667
2022-04-29T08:00:00Z,2.000383333,4812.495,0,11341.38833
2022-04-29T09:00:00Z,6878.878233,0,0,10276.62533
2022-04-29T10:00:00Z,123156.3583,3829.297667,0,0
2022-04-29T11:00:00Z,293767.3132,3620.968333,0,0
2022-04-29T12:00:00Z,146402.0689,4379.171667,0,0
2022-04-29T13:00:00Z,5684.563717,0,0,0
2022-04-29T14:00:00Z,0,0,0,7454.841333
2022-04-29T15:00:00Z,0,0,0,11081.62833
2022-04-29T16:00:00Z,8799.37345,25.119,0,10032.47967
2022-04-29T17:00:00Z,132006.0891,50.118,0,6838.848
2022-04-29T18:00:00Z,296865.3779,12.6,0,0
2022-04-29T19:00:00Z,132105.2045,12.6,0,0
2022-04-29T20:00:00Z,6012.7274,12.6,0,0
2022-04-29T21:00:00Z,0,12.6,0,0
2022-04-29T22:00:00Z,0,12.6,0,0
2022-04-29T23:00:00Z,0,0,0,0
2022-04-30T00:00:00Z,0,0,8956.93395,0
2022-04-30T01:00:00Z,0,0,22876.11253,0
2022-04-30T02:00:00Z,0,0,34385.27765,0
2022-04-30T03:00:00Z,0,0,44476.08775,0
2022-04-30T04:00:00Z,0.000483333,0,52144.01785,0
2022-04-30T05:00:00Z,51.00106667,4345.842333,56216.79488,0
2022-04-30T06:00:00Z,63.00095,3145.855333,56819.60838,0
2022-04-30T07:00:00Z,60.00061667,3962.511,54040.85267,8422.846667
2022-04-30T08:00:00Z,6.000033333,4429.170667,58688.56305,10989.86467
2022-04-30T09:00:00Z,7895.042417,0,56006.06503,8627.037333
2022-04-30T10:00:00Z,128929.2409,5037.612,53895.23185,0
2022-04-30T11:00:00Z,303350.3925,3670.970333,56214.39402,0
2022-04-30T12:00:00Z,131319.1863,4095.844333,54914.40113,0
2022-04-30T13:00:00Z,5097.942883,0,54845.2472,0
2022-04-30T14:00:00Z,0,0,57267.03065,7576.408
2022-04-30T15:00:00Z,0,0,59107.83743,10889.94367
2022-04-30T16:00:00Z,9252.67685,0.12,45673.58935,8254.332333
2022-04-30T17:00:00Z,139896.5027,0.12,46786.08562,9221.752333
2022-04-30T18:00:00Z,303359.3106,12.6,50817.00022,0
2022-04-30T19:00:00Z,119986.5125,12.6,60831.84618,0
2022-04-30T20:00:00Z,4512.66465,12.6,69480.52358,0
2022-04-30T21:00:00Z,0,12.6,66369.65355,0
2022-04-30T22:00:00Z,0,12.6,59932.66303,0
2022-04-30T23:00:00Z,0,0,24877.58307,0
2022-05-01T00:00:00Z,0,0,10909.40997,0
2022-05-01T01:00:00Z,0,0,28220.25915,0
2022-05-01T02:00:00Z,0,0,37086.94202,0
2022-05-01T03:00:00Z,0,0,45691.09393,0
2022-05-01T04:00:00Z,0.0002,0,46077.87145,0
2022-05-01T05:00:00Z,68.00071667,3512.521,52832.20737,0
2022-05-01T06:00:00Z,108.0002,3945.849333,50511.281,0
2022-05-01T07:00:00Z,4.00165,4029.173667,49988.272,8055.417667
2022-05-01T08:00:00Z,0,3512.519,50936.905,11455.61
2022-05-01T09:00:00Z,5871.8943,0,49345.24017,6760.652667
2022-05-01T10:00:00Z,154032.1105,5312.604,48288.57462,0
2022-05-01T11:00:00Z,302285.9919,4529.292667,51742.73767,0
2022-05-01T12:00:00Z,110396.398,3745.850333,53228.56752,0
2022-05-01T13:00:00Z,3217.09445,0,56687.74198,0
2022-05-01T14:00:00Z,0,0,67305.34112,8767.046333
2022-05-01T15:00:00Z,0,0,69722.82673,10410.782
2022-05-01T16:00:00Z,6145.110983,50.118,54706.922,10940.705
2022-05-01T17:00:00Z,124675.5583,50.118,56438.57785,8940.984
