source,ac-elec-bus,ac-elec-bus,battery-storage,battery-storage,biogas,biogas-bus,biomass-cogeneration,dc-elec-bus,dc-elec-bus,dc-elec-bus,diesel,diesel-bus,diesel-generator,drinking-water-bus,drinking-water-storage,drinking-water-storage,grid,hydro-power,inverter,pv-panel,wind-turbine
2022-04-23 01:00:00,243.21231,37.333533333333335,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24622087
2022-04-23 02:00:00,251.60767,28.933333333333334,-0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.24138437
2022-04-23 03:00:00,249.14896,31.38333333333333,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.23267142
2022-04-23 04:00:00,254.27799,26.250366666666665,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.016359691,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.016359691,0.22874027
2022-04-23 05:00:00,255.8572,24.617316666666667,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,10.759043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.759043,0.17490127
2022-04-23 06:00:00,252.96731,27.417366666666663,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,40.071205,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,40.071205,0.085052197
2022-04-23 07:00:00,266.90196,13.416766666666664,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,73.772819,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,73.772819,0.019102253
2022-04-23 08:00:00,278.98862,1.3344833333333337,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,104.61752,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,104.61752,0.023483958
2022-04-23 09:00:00,223.33779,57.00105,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,129.86055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.86055,0.039215539
2022-04-23 10:00:00,214.70238,65.6671,26.807522,0.0,1121.1985,1121.1985,280.29962,29.786136,117.65026,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,147.4364,0.069858946
2022-04-23 11:00:00,210.40103,70.0,140.45246,0.0,1121.1985,1121.1985,280.29962,126.27215,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,126.27215,0.10141089
2022-04-23 12:00:00,213.08712,67.33451666666667,231.50388,0.0,1121.1985,1121.1985,280.29962,101.16824,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,101.16824,0.12201355
2022-04-23 13:00:00,0.0,369.6676333333333,204.80789,24.026387,1121.1985,1121.1985,280.29962,0.0,0.0,93.358553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,87.75704,69.332166,0.11097408
2022-04-23 14:00:00,0.0,505.0008,0.0,184.3271,1121.1985,1121.1985,280.29962,0.0,0.0,237.34145,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.5,223.10096,53.014344,0.10022168
2022-04-23 15:00:00,149.73056,130.6682,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,50.638133,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,50.638133,0.099137201
2022-04-23 16:00:00,210.55633,69.83435,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,38.638889,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,38.638889,0.091058648
2022-04-23 17:00:00,229.49311,50.91755,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,24.848642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.848642,0.11103738
2022-04-23 18:00:00,202.26303,78.25058333333334,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,8.0932137,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8.0932137,0.21399235
2022-04-23 19:00:00,195.23331,85.40038333333332,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.24184271,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.24184271,0.33407246
2022-04-23 20:00:00,197.54674,83.18344999999998,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.43056944
2022-04-23 21:00:00,194.77657,85.98371666666665,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46066707
2022-04-23 22:00:00,250.86814,29.83515,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.40366721
2022-04-23 23:00:00,262.93364,17.718716666666666,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.35273979
2022-04-24 00:00:00,268.17129,12.484333333333332,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.35600358
2022-04-24 01:00:00,249.17059,31.5004,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37137232
2022-04-24 02:00:00,248.32352,32.31705,-0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.3409476
2022-04-24 03:00:00,246.06954,34.5334,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.30332512
2022-04-24 04:00:00,249.46612,31.150216666666665,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.03648717,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.03648717,0.31671729
2022-04-24 05:00:00,249.4244,31.150633333333328,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,7.7992886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7992886,0.27541701
2022-04-24 06:00:00,260.23781,20.184916666666663,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,29.647529,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,29.647529,0.12311083
2022-04-24 07:00:00,277.81286,2.584366666666667,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,60.126898,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,60.126898,0.097606519
2022-04-24 08:00:00,274.07228,6.334666666666665,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,97.614739,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,97.614739,0.10733008
2022-04-24 09:00:00,253.40477,27.00113333333333,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,129.48724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.48724,0.10628094
2022-04-24 10:00:00,212.87998,67.6669,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,147.23518,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,147.23518,0.247262
2022-04-24 11:00:00,210.6159,70.0,117.92958,0.0,1121.1985,1121.1985,280.29962,131.03287,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,131.03287,0.3162762
2022-04-24 12:00:00,239.5829,41.00101666666666,161.80679,0.0,1121.1985,1121.1985,280.29962,48.752451,66.637471,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,115.38992,0.28429981
2022-04-24 13:00:00,215.60742,65.00108333333334,250.84119,0.0,1121.1985,1121.1985,280.29962,98.92712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.92712,0.30888002
2022-04-24 14:00:00,0.0,327.66755,274.95251,0.0,1121.1985,1121.1985,280.29962,26.790345,0.0,48.451952,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.5,45.544835,75.242297,0.32309551
2022-04-24 15:00:00,77.223901,203.3342,324.79653,0.0,1121.1985,1121.1985,280.29962,55.382248,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,55.382248,0.25848095
2022-04-24 16:00:00,0.0,703.3336999999999,0.0,292.31688,1121.1985,1121.1985,280.29962,0.0,0.0,336.37579,0.0,0.0,0.0,0.0,-0.0,0.0,105.14955,1.5,316.19324,44.058915,0.19128825
2022-04-24 17:00:00,219.38114,61.06781666666667,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,28.603024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.603024,0.149337
2022-04-24 18:00:00,204.46393,76.03386666666665,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,7.5264051,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7.5264051,0.19817779
2022-04-24 19:00:00,212.63761,67.86696666666667,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.28314793,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.28314793,0.20495818
2022-04-24 20:00:00,207.60281,72.86725,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.17043956
2022-04-24 21:00:00,254.39549,26.10163333333333,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1974998
2022-04-24 22:00:00,226.1441,54.48593333333333,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.33041103
2022-04-24 23:00:00,236.62787,43.93608333333333,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.26433117
2022-04-25 00:00:00,244.5151,36.05021666666666,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.26569651
2022-04-25 01:00:00,234.7512,45.85018333333333,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30176238
2022-04-25 02:00:00,231.70468,48.88335,-0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.28841087
2022-04-25 03:00:00,232.14709,48.41675,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.26421586
2022-04-25 04:00:00,233.65071,46.90006666666667,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.081372334,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.081372334,0.25115268
2022-04-25 05:00:00,246.67413,33.83356666666666,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,9.9818363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9818363,0.20807681
2022-04-25 06:00:00,252.44855,28.000366666666665,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,28.975915,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,28.975915,0.14929602
2022-04-25 07:00:00,270.39755,10.00005,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,61.844172,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,61.844172,0.097975448
2022-04-25 08:00:00,218.56147,61.83356666666666,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,76.514888,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,76.514888,0.095414361
2022-04-25 09:00:00,222.89039,57.50075,81.753026,0.0,1121.1985,1121.1985,280.29962,90.836695,3.989333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.826028,0.091521664
2022-04-25 10:00:00,217.46908,62.83363333333334,187.27062,0.0,1121.1985,1121.1985,280.29962,117.24177,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,117.24177,0.0030952569
2022-04-25 11:00:00,239.98215,40.33455000000001,290.78274,0.0,1121.1985,1121.1985,280.29962,115.01346,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,115.01346,0.017080522
2022-04-25 12:00:00,0.0,659.1672666666667,0.0,261.70446,1121.1985,1121.1985,280.29962,0.0,0.0,364.05319,0.0,0.0,0.0,0.0,-0.0,0.0,35.136025,1.5,342.21,102.34873,0.021622829
2022-04-25 13:00:00,38.995354,241.33476666666667,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,95.24936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.24936,0.030500754
2022-04-25 14:00:00,212.83817,67.50125,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,75.904386,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,75.904386,0.039799237
2022-04-25 15:00:00,0.0,286.66745000000003,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,48.196551,5.1416097,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.5,4.8331131,53.338161,0.034717204
2022-04-25 16:00:00,210.83077,69.50105,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,38.39185,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,38.39185,0.032199702
2022-04-25 17:00:00,214.34078,66.0014,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,29.354428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.354428,0.042558121
2022-04-25 18:00:00,206.48723,73.90086666666666,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,12.386836,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,12.386836,0.088477796
2022-04-25 19:00:00,193.9393,86.45036666666665,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.42920279,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.42920279,0.090050589
2022-04-25 20:00:00,193.34735,87.00006666666665,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.047801845
2022-04-25 21:00:00,208.32171,72.0005,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022590137
2022-04-25 22:00:00,197.32042,83.00113333333331,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.021931798
2022-04-25 23:00:00,215.17394,65.15143333333334,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.025749809
2022-04-26 00:00:00,247.91823,32.43365,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.052260465
2022-04-26 01:00:00,249.43297,30.917066666666663,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050421045
2022-04-26 02:00:00,254.54408,25.783666666666665,-0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.028127932
2022-04-26 03:00:00,247.99331,32.31691666666667,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.010602542
2022-04-26 04:00:00,244.72557,35.58336666666666,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.14453001,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.14453001,0.0093192008
2022-04-26 05:00:00,246.71191,33.60053333333333,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,11.489097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.489097,0.012822751
2022-04-26 06:00:00,216.3479,63.951716666666655,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,40.248115,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,40.248115,0.0
2022-04-26 07:00:00,215.38274,64.91688333333333,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,61.222469,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,61.222469,0.0
2022-04-26 08:00:00,270.29862,10.001,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,93.215466,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,93.215466,0.0
2022-04-26 09:00:00,270.29862,10.001,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,127.02344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.02344,0.0
2022-04-26 10:00:00,270.29862,10.001,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,150.0778,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,150.0778,0.0
2022-04-26 11:00:00,270.2986,10.001016666666668,60.762524,0.0,1121.1985,1121.1985,280.29962,67.513915,78.845791,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,146.35971,0.0
2022-04-26 12:00:00,228.29832,52.0013,190.29405,0.0,1121.1985,1121.1985,280.29962,143.92392,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,143.92392,0.0
2022-04-26 13:00:00,110.29872,170.0009,291.74009,0.0,1121.1985,1121.1985,280.29962,112.71782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.71782,0.0
2022-04-26 14:00:00,0.0,598.83425,0.0,262.56608,1121.1985,1121.1985,280.29962,0.0,0.0,337.27088,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.5,317.03463,74.704804,0.0
2022-04-26 15:00:00,143.63202,136.6676,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,64.496355,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,64.496355,0.0
2022-04-26 16:00:00,143.63202,136.6676,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,51.44844,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,51.44844,0.0
2022-04-26 17:00:00,192.79852,87.50109999999998,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,35.880168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.880168,0.0
2022-04-26 18:00:00,192.4326,87.86701666666667,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,11.9929,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11.9929,0.0
2022-04-26 19:00:00,197.31249,83.00021666666667,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.49190152,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.49190152,0.013087869
2022-04-26 20:00:00,197.38885,82.93415,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.023381144
2022-04-26 21:00:00,193.91101,86.41724999999998,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028642494
2022-04-26 22:00:00,219.43657,61.05213333333333,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.18908784
2022-04-26 23:00:00,81.169207,199.26903333333328,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.1386205
2022-04-27 00:00:00,249.07308,31.266833333333327,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.040296513
2022-04-27 01:00:00,251.85216,28.466733333333327,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019273599
2022-04-27 02:00:00,244.95331,35.466833333333334,-0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.12052596
2022-04-27 03:00:00,250.33153,30.10003333333333,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.13194444
2022-04-27 04:00:00,253.19941,27.18345,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.18311251,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.18311251,0.083240849
2022-04-27 05:00:00,251.99832,28.350066666666663,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,10.885571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.885571,0.048762473
2022-04-27 06:00:00,245.10739,35.20098333333333,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,38.324441,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,38.324441,0.0087574135
2022-04-27 07:00:00,252.1821,28.117516666666663,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,64.714726,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,64.714726,0.0
2022-04-27 08:00:00,248.29899,32.00063333333333,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,99.638673,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,99.638673,0.0
2022-04-27 09:00:00,211.2996,69.00001666666667,45.314345,0.0,1121.1985,1121.1985,280.29962,50.349272,68.624903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.97417,0.0
2022-04-27 10:00:00,210.29962,70.0,174.36312,0.0,1121.1985,1121.1985,280.29962,143.38753,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,143.38753,0.0
2022-04-27 11:00:00,193.64591,86.66671666666667,298.87994,0.0,1121.1985,1121.1985,280.29962,138.35202,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,138.35202,0.013005171
2022-04-27 12:00:00,0.0,920.00015,0.0,268.99194,1121.1985,1121.1985,280.29962,0.0,0.0,364.05319,0.0,0.0,0.0,0.0,-0.0,0.0,295.96505,1.5,342.21,95.061248,0.025485225
2022-04-27 13:00:00,182.51846,97.83485,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,70.441619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.441619,0.053687928
2022-04-27 14:00:00,220.35462,60.002,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,69.469268,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,69.469268,0.056999096
2022-04-27 15:00:00,220.34074,60.002,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,47.637793,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,47.637793,0.043122816
2022-04-27 16:00:00,222.83798,57.50133333333333,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,32.932283,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,32.932283,0.039697547
2022-04-27 17:00:00,215.82643,64.50135,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,18.265535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.265535,0.028165078
2022-04-27 18:00:00,202.73003,77.60051666666665,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,7.5852017,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7.5852017,0.030929821
2022-04-27 19:00:00,199.33634,81.0002,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.63924033,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.63924033,0.036923118
2022-04-27 20:00:00,243.76877,36.584616666666655,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.053768287
2022-04-27 21:00:00,202.76251,77.61709999999998,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079986351
2022-04-27 22:00:00,196.40251,83.96798333333331,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.070874393
2022-04-27 23:00:00,233.01086,47.31876666666666,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.030008435
2022-04-28 00:00:00,254.41247,25.90025,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.013104783
2022-04-28 01:00:00,252.43121,27.88355,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015143173
2022-04-28 02:00:00,253.96374,26.3669,-0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.03102255
2022-04-28 03:00:00,248.95695,31.3836,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.040931227
2022-04-28 04:00:00,252.10255,28.23358333333333,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.23217387,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.23217387,0.036517549
2022-04-28 05:00:00,253.25764,27.06685,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,12.939776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.939776,0.024869095
